"","exp_mass","abundance","RT","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_RT","C13_mass2","C13_abund2","C13_RT2","S34_mass","S34_abund","S34_RT","tag"
"27",237.076778677329,1350388.1,37.52,"C12H14O5","O5","CHO",12,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238.084055129489,237.07684710594,-0.287413665105093,0.29,237,236.812056628312,0.187943371687567,6,0.416666666666667,1.16666666666667,1,18.3141633506231,17,0.9,26,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"28",237.11317262002,1004406.9,27.4,"C13H18O4","O4","CHO",13,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238.12044907218,237.11323261124,-0.251936447843964,0.25,237,236.848409933202,0.151590066798292,5,0.307692307692308,1.38461538461538,1,18.3169622356462,17,0.9,28,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"29",239.019718617799,1566283.3,43.3,"C10H8O7","O7","CHO",10,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240.026995069959,239.01972615914,-0.0314187201121701,0.03,239,238.752827064687,0.247172935312562,7,0.7,0.8,0,18.4636155854846,17,0.9,22,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"30",239.056096560515,1535694,42.41,"C11H12O6","O6","CHO",11,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240.063373012675,239.05611166444,-0.0629164072297829,0.06,239,238.789164387468,0.210835612532378,6,0.545454545454545,1.09090909090909,0,18.4664144705077,17,0.9,24,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"31",239.092492503203,1971152.8,55,"C12H16O5","O5","CHO",12,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240.099768955363,239.09249716974,-0.0194358260168677,0.02,239,238.82551969012,0.174480309879527,5,0.416666666666667,1.33333333333333,0,18.4692133555308,17,0.9,26,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"32",241.035317443854,1225892.5,33.46,"C10H10O7","O7","CHO",10,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,242.042593896014,241.03537622294,-0.24284604350792,0.24,241,240.766175255086,0.233824744913619,6,0.7,1,-1,18.6186655903923,17,0.9,22,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"33",241.0716763866,2331239.3,65.39,"C11H14O6","O6","CHO",11,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,242.07895283876,241.07176172824,-0.352536391178604,0.35,241,240.802493599112,0.197506400887988,5,0.545454545454545,1.27272727272727,-1,18.6214644754154,17,0.9,24,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"34",241.108059329308,1382889.9,38,"C12H18O5","O5","CHO",12,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,242.115335781468,241.10814723354,-0.363067593284563,0.36,241,240.838835916301,0.161164083698736,4,0.416666666666667,1.5,-1,18.6242633604385,17,0.9,26,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
"35",243.050987269797,1434938.3,39.49,"C10H12O7","O7","CHO",10,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,244.058263721957,243.05102628674,-0.15986733200577,0.16,243,242.779594366094,0.220405633905585,5,0.7,1.2,-2,18.7737155953,17,0.9,22,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"36",243.087327212572,1944828.9,54.23,"C11H16O6","O6","CHO",11,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,244.094603664732,243.08741179204,-0.346502816348046,0.35,243,242.815893731365,0.184106268634508,4,0.545454545454545,1.45454545454545,-2,18.7765144803231,17,0.9,24,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
