"","abundance","exp_mass","theor_mass","recal_err","orig_err"
"1",207.030127,"C10H8O5",207.02989691454,0.291882127404725,1.11136344752298
"2",209.045793,"C10H10O5",209.04554697834,0.226365012990811,1.17688065387925
"3",223.02511,"C10H8O6",223.02481153684,0.0649949697871045,1.33825092358415
"4",225.040745,"C10H10O6",225.04046160064,0.143919535382661,1.25932624718465
"5",235.025106,"C11H8O6",235.02481153684,0.150343332846357,1.25290244071476
"6",235.061478,"C12H12O5",235.06119704214,0.207991590689636,1.19525410199794
"7",237.040778,"C11H10O6",237.04046160064,0.0684553727785861,1.33479051566836
"8",237.077152,"C12H14O5",237.07684710594,0.117189995772837,1.28605582433904
"9",239.020095,"C10H8O7",239.01972615914,0.139893650763656,1.54313983161185
"10",241.035697,"C10H10O7",241.03537622294,0.0724160892171055,1.33082979369231
"11",249.040832,"C12H10O6",249.04046160064,0.084059846126469,1.48730594859692
"12",251.020125,"C11H8O7",251.01972615914,0.185636294554637,1.58888253958892
"13",251.056432,"C12H12O6",251.05611166444,0.127293757136141,1.27595204870918
"14",251.092871,"C13H16O5",251.09249716974,0.0855688310268632,1.4888149355972
"15",252.999301,"C10H6O8",252.99899071764,0.176828353751594,1.22641738263222
"16",253.035759,"C11H10O7",253.03537622294,0.109495146212651,1.5127412843968
"17",253.072099,"C12H14O6",253.07176172824,0.0705339397566031,1.33271194581225
"18",255.015001,"C10H8O8",255.01464078144,0.00929470560845795,1.41254070321159
"19",257.030648,"C10H10O8",257.03029084524,0.185147252510681,1.38954346117406
"20",259.046263,"C10H12O8",259.04594090904,0.331316590451174,1.2433738930462
"21",263.056469,"C13H12O6",263.05611166444,0.216290140132349,1.35840052432189
"22",263.092859,"C14H16O5",263.09249716974,0.199393927211383,1.37529676394655
"23",264.999356,"C11H6O8",264.99899071764,0.196261446171942,1.37842924993243
"24",265.035812,"C12H10O7",265.03537622294,0.0695311255625293,1.6442222402305
"25",265.108493,"C14H18O5",265.10814723354,0.270443751426138,1.30424682776217
"26",267.015031,"C11H8O8",267.01464078144,0.113278228210902,1.46141259852337
"27",267.051407,"C12H12O7",267.05102628674,0.149070860763325,1.42561990966856
"28",267.087792,"C13H16O6",267.08741179204,0.15115696052713,1.42353380661164
"29",269.030668,"C11H10O8",269.03029084524,0.172786290365674,1.40190444276395
"30",269.067055,"C12H14O7",269.06667635054,0.167420747521876,1.40726999396328
"31",271.046338,"C11H12O8",271.04594090904,0.109658894722226,1.46503193766817
"32",273.061999,"C11H14O8",273.06159097284,0.0804230155754567,1.49426786298396
"33",277.072166,"C14H14O6",277.07176172824,0.11560398775674,1.45908683531759
"34",277.108517,"C15H18O5",277.10814723354,0.240314630389402,1.33437599627076
"35",279.015059,"C12H8O8",279.01464078144,0.0757782881337083,1.4989125977154
"36",279.051477,"C13H12O7",279.05102628674,0.0404732470049573,1.61516431587126
"37",279.087866,"C14H16O6",279.08741179204,0.052784537113924,1.62747562539784
"38",279.124205,"C15H20O5",279.12379729734,0.114039086253368,1.46065173938856
"39",281.030759,"C12H10O8",281.03029084524,0.0911604523588454,1.6658516011338
"40",281.103425,"C14H18O6",281.10306185584,0.282836399224404,1.29185416061167
"41",283.010011,"C11H8O9",283.00955540374,0.0351353616471645,1.60982642210307
"42",283.046353,"C12H12O8",283.04594090904,0.118775362484176,1.4559154556414
"43",283.0827,"C13H16O7",283.08232641434,0.254983842930605,1.31970676063758
"44",285.025655,"C11H10O9",285.02520546754,0.00247638292917677,1.57716739207045
"45",285.062056,"C12H14O8",285.06159097284,0.056630608391796,1.63132170275465
"46",287.041293,"C11H12O9",287.04085553134,0.0506268363106738,1.52406408916522
"47",287.077654,"C12H16O8",287.07724103664,0.136181215632971,1.43850957508454
"48",289.056963,"C11H14O9",289.05650559514,0.00771536756531464,1.58240638477596
"49",289.093347,"C12H18O8",289.09289110044,0.00230923583238378,1.57700024466059
"50",291.01507,"C13H8O8",291.01464078144,0.0997871840190612,1.47490366407002
"51",291.124234,"C16H20O5",291.12379729734,0.0746326166494451,1.50005827096538
"52",293.030805,"C13H10O8",293.03029084524,0.179921719228142,1.75461300770688
"53",293.067148,"C14H14O7",293.06667635054,0.034667827110746,1.60935888675371
"54",293.103542,"C15H18O6",293.10306185584,0.0634499534432085,1.63814105853361
"55",293.139904,"C16H22O5",293.13944736114,0.0169379565510224,1.55775302197509
"56",295.046401,"C13H12O8",295.04594090904,0.0153034545423919,1.55938752656955
"57",295.082779,"C14H16O7",295.08232641434,0.0409302932784106,1.53376064745551
"58",295.119152,"C15H20O6",295.11871191964,0.0834931209916111,1.49119775260118
"59",297.025716,"C12H10O9",297.02520546754,0.144127408950297,1.71881864097859
"60",297.062071,"C13H14O8",297.06159097284,0.0412268897185493,1.61591795971571
"61",297.098468,"C14H18O7",297.09797647814,0.0797188584851758,1.65440998919769
"62",299.041353,"C12H12O9",299.04085553134,0.088856329635576,1.66354747472118
"63",299.077759,"C13H16O8",299.07724103664,0.157180280684412,1.73187153340003
"64",301.035799,"C15H10O7",301.03537622294,0.170280845705098,1.40440989133614
"65",301.056996,"C12H14O9",301.05650559514,0.0542551401436742,1.62894623079377
"66",301.093427,"C13H18O8",301.09289110044,0.205156605303455,1.77984793351251
"67",303.015104,"C14H8O8",303.01464078144,0.0459906732520891,1.52870025956443
"68",303.036395,"C11H12O10",303.03577015364,0.487264014969616,2.06195578734224
"69",303.072716,"C12H16O9",303.07215565894,0.274178706968803,1.84887014377979
"70",303.109143,"C13H20O8",303.10854116424,0.41085371615824,1.98554536827805
