"","exp_mass","abundance","RT"
"734",817.184672535268,1975722.3,13.63
"735",817.200111492259,1158193.8,7.38
"736",817.220695434917,2201532.5,15.36
"737",817.257365332764,2633422.8,18.66
"738",817.293493232121,2029025.9,14.04
"739",817.330320129531,1323508.1,8.65
"740",818.186869743406,742635.2,4.2
"741",818.225318636297,927039.2,5.61
"742",818.260578538073,756433.5,4.31
"743",818.297232435964,838115.9,4.93
"744",818.332447337865,788086.2,4.55
"745",819.143044079752,1412375,9.32
"746",819.163656022333,1535393,10.26
"747",819.179033979494,1079337.4,6.77
"748",819.236450819545,1830342.6,12.51
"749",819.251815776742,873166.2,5.19
"750",819.272599718844,2195161,15.3
"751",819.345848514791,948862.8,5.77
"752",820.166889227585,819365.5,4.78
"753",821.086268666432,1470846.8,9.76
"754",821.121684567772,1491345.4,9.91
"755",821.142970508475,1253404.3,8.09
"756",821.158949463962,1675300.8,11.32
"757",821.180577403712,1011503.7,6.24
"758",821.195455362266,1373623.3,9.01
"759",821.216614303323,1274562.3,8.26
"760",821.340309958739,928322.4,5.61
"761",823.101843051564,1457425,9.65
"762",823.138364949824,1792931.8,12.21
"763",823.174385849479,1700918.5,11.51
"764",823.210885747799,1904329.3,13.06
"765",823.246354648992,1445852,9.56
"766",823.268179588194,1309159,8.51
"767",823.283417545745,1636334.8,11.01
"768",823.356169343077,908565.1,5.45
"769",824.2157169486,968466.6,5.9
"770",824.251443849074,789284.6,4.53
"771",825.080347539963,1236115.5,7.95
"772",825.116749438557,1841446.4,12.57
"773",825.153386336496,1843129.3,12.59
"774",825.189755235182,1886924.3,12.92
"775",825.226174133728,1844703.1,12.6
"776",825.262818031648,1846002,12.61
"777",825.334889830874,1009815.8,6.22
"778",826.265312238959,846331.6,4.96
"779",826.301494138165,910350.6,5.45
"780",827.095698925717,1368620.6,8.95
"781",827.205209620648,2243813.8,15.64
"782",827.277712418674,2349323.8,16.45
"783",827.314423316407,1618462.9,10.86
"784",828.208720825126,917361.9,5.5
"785",828.281480622436,827544.3,4.81
"786",829.111744309537,1509450.3,10.02
"787",829.148287207737,1470173.5,9.72
"788",829.163540165247,949029.3,5.74
"789",829.184337107312,1806960.8,12.29
"790",829.22091700541,1766659,11.99
"791",829.257030904806,2152214.3,14.93
"792",829.29361580289,1735337.5,11.75
"793",829.330428700338,1681212.8,11.33
"794",830.225054208144,975121.9,5.93
"795",830.261339107063,794212.4,4.55
"796",830.297452006462,769911.7,4.36
"797",831.105987754091,1007072.2,6.17
"798",831.12767369368,1410923.6,9.26
"799",831.163644593474,1741054.1,11.78
"800",831.236717389912,1771556.9,12.02
"801",831.273210288252,2087480.3,14.43
"802",831.309208187972,1770826.8,12.01
"803",831.345916085713,1159646.1,7.34
"804",832.240195594482,820404.8,4.74
"805",832.27589249504,912327.3,5.44
"806",832.312073394249,825690.8,4.78
"807",833.085337240136,850545.6,4.97
"808",833.122580136387,1086086,6.77
"809",833.158865035307,1103640.6,6.9
"810",833.197044928948,964781.1,5.84
"811",833.215497877543,1425334.9,9.36
"812",834.217957084951,776839.5,4.4
"813",835.137948522093,1284526.4,8.28
"814",835.173616422732,1395777.3,9.13
"815",835.195395362061,1267276,8.14
"816",835.211080318367,1187156.9,7.53
"817",835.231320261984,1495135.6,9.89
"818",835.268555158257,1472499.4,9.71
"819",835.340383958161,877529,5.16
"820",836.252189418107,801659.9,4.58
"821",836.322579222019,823457.7,4.75
"822",837.081771107107,1064948.4,6.59
"823",837.117366007949,1421511.4,9.32
"824",837.153493907306,1585626.4,10.57
"825",837.190564804036,1460334.3,9.61
"826",837.226198704769,1497217.1,9.89
"827",837.300680497282,908968,5.4
"828",838.304103702005,741949.9,4.12
"829",839.096823493693,1003619.4,6.11
"830",839.168637293639,1458185.6,9.59
"831",839.205660190503,1982365.6,13.59
"832",839.241665090202,1706928.8,11.49
"833",839.278833986659,1306692.8,8.43
"834",839.315185885392,1671767.9,11.22
"835",840.246862289983,741193.1,4.1
"836",840.282328191185,794779.4,4.51
"837",841.147865780021,1462697.9,9.61
"838",841.185296675748,1740606,11.74
"839",841.220910576537,1832145.3,12.44
"840",841.257049475864,1722596.5,11.6
"841",841.329784273243,1523723.1,10.08
"842",841.367352168589,848287.3,4.92
"843",842.187941882639,804054,4.57
"844",842.22423678153,843241.3,4.87
"845",842.260431680701,749692.7,4.16
"846",843.163863163975,1698785.3,11.41
"847",843.200115062986,1894132.8,12.9
"848",843.236939960402,1862664.1,12.66
"849",843.273530858469,1886747.6,12.85
"850",843.309364758645,1395119,9.09
"851",843.345702657417,822338.4,4.71
"852",844.166264371545,952826.8,5.7
"853",844.238677169822,792289.8,4.48
"854",844.275557067084,1032758.2,6.31
"855",844.313348961805,912073.7,5.39
"856",845.086781807222,740201.6,4.07
"857",845.252269346217,2135619,14.74
"858",845.288624244941,1654102.6,11.06
"859",845.325075143398,1521770.3,10.05
"860",846.329862344322,887943.4,5.2
"861",847.101490194766,1064230.9,6.54
"862",847.138756090953,1195451.5,7.55
"863",847.175819987703,1205647.3,7.62
"864",847.195266933529,1234649.6,7.85
"865",847.232478829866,1270894.3,8.12
"866",847.268262730181,1575169.1,10.45
"867",847.304097630355,1500692.9,9.88
"868",848.160973243321,775651.2,4.33
"869",848.176864199053,782571.6,4.39
"870",848.233876040233,771466.8,4.3
"871",848.271393935718,840095.6,4.82
"872",849.080981680416,894037.1,5.23
"873",849.153582478169,1335420,8.61
"874",849.191047373802,1200272.8,7.57
"875",849.320462013286,906070.9,5.32
"876",851.096035066999,998937.1,6.03
"877",851.132253966103,1089965.1,6.72
"878",851.170582859329,1068802.1,6.56
"879",851.20587276102,1413973.3,9.2
"880",851.242080660154,1594088.4,10.58
"881",851.278587558456,1326716.4,8.53
"882",851.30078849661,959560.8,5.73
"883",853.184608248776,1413897.3,9.19
"884",853.221001147395,1722141.5,11.55
"885",853.257666045256,1513264.6,9.95
"886",853.294121943699,1425604.9,9.28
"887",853.329920843973,979288.1,5.87
"888",854.189971448095,785965.6,4.39
"889",855.091197937511,920216.9,5.41
"890",855.236699532181,1722344.4,11.54
"891",855.273625429315,1461500.8,9.55
"892",856.241914731912,774414.1,4.29
"893",857.180762116527,1243919.9,7.87
"894",857.252142917678,1425079,9.26
"895",857.288862815386,1564875.5,10.33
"896",857.325523713258,1387360,8.97
"897",857.361308613571,843379.6,4.81
"898",858.255318123092,907869.1,5.3
"899",858.293586016488,753522.6,4.12
