"","abundance","exp_mass","formula","R_mass","recal_err"
"1",778594.9,207.030127,"C10H8O5",207.029841248578,0.268878857912684
"2",943797.7,209.009376,"C9H6O6",209.009087516738,0.353842395479754
"3",762200.9,209.045793,"C10H10O5",209.045504466473,0.203361742091972
"4",1067883.9,211.025041,"C9H8O6",211.024749734635,0.292867009136615
"5",929423.2,211.061452,"C10H12O5",211.061160684379,0.172261703569019
"6",860129.9,213.040665,"C9H10O6",213.040370952588,0.425496880531748
"7",846935.5,215.05638,"C9H12O6",215.056083170416,0.132495764090496
"8",1087659,221.009403,"C10H6O6",221.009097953811,0.287405411130089
"9",1176060.5,223.02511,"C10H8O6",223.02480217165,0.0419916950204536
"10",947167.7,223.061457,"C11H12O5",223.061149121482,0.21483188540889
"11",721442.8,223.097786,"C12H16O4",223.09747807134,0.468297769383258
"12",1201097.1,225.004314,"C9H6O7",225.004003439872,0.322907341151532
"13",978700.3,225.040745,"C10H10O6",225.040434389588,0.120916262513844
"14",1283663.4,225.077142,"C11H14O5",225.076831339352,0.0700497998560069
"15",710486.9,227.020039,"C9H8O7",227.019725657686,0.00220885549312781
"16",1418682,227.056419,"C10H12O6",227.056105607473,0.0266760796706185
"17",842914.5,229.035697,"C9H10O7",229.035380875593,0.0203141233159266
"18",1237477.6,229.072034,"C10H14O6",229.071717825439,0.191655228948129
"19",927307.7,231.051299,"C9H12O7",231.050980093577,0.19992624115414
"20",1504336.9,235.025106,"C11H8O6",235.024781608766,0.127340060177106
"21",1131859.9,235.061478,"C12H12O5",235.061153558564,0.184988319328203
"22",876942.4,237.004436,"C10H6O7",237.004108876814,0.138316078535997
"23",1517169.3,237.040778,"C11H10O6",237.040450826654,0.0454520981762846
"24",1350388.1,237.077152,"C12H14O5",237.076824776449,0.0941867222277636
"25",1004406.9,237.113546,"C13H18O4",237.113218726216,0.0585586199027613
"26",1566283.3,239.020095,"C10H8O7",239.01976509472,0.162896930217885
"27",1535694,239.056473,"C11H12O6",239.056143044509,0.131266542693465
"28",1971152.8,239.092869,"C12H16O5",239.092538994274,0.174930349266929
"29",1225892.5,241.035697,"C10H10O7",241.035364312704,0.049412814757679
"30",2331239.3,241.072056,"C11H14O6",241.071723262519,0.159561287014944
"31",1434938.3,243.05137,"C10H12O7",243.05103453059,0.0339181843713933
"32",1944828.9,243.08771,"C11H16O6",243.087374480432,0.153490500062791
"33",860330.1,245.03066,"C9H10O8",245.030321798693,0.126325005255182
"34",809452.8,245.067023,"C10H14O7",245.066684748503,0.0342680744657263
"35",1303384,247.025161,"C12H8O6",247.024820045801,0.0344457755011603
"36",1024226.1,249.004435,"C11H6O7",249.004091313927,0.0611178208996949
"37",1306980.5,249.040832,"C12H10O6",249.04048826369,0.107063124235322
"38",1094441.5,249.113485,"C14H18O4",249.113141163411,0.367093420845118
"39",1869483.8,251.020125,"C11H8O7",251.019778531789,0.208639574991323
"40",1919150.3,251.056432,"C12H12O6",251.056085481677,0.104290483925133
"41",2199600.8,251.092871,"C13H16O5",251.092524431382,0.108572109125851
"42",752307.2,251.129261,"C14H20O4",251.128914381155,0.126254354738479
"43",1125488.5,252.999301,"C10H6O8",252.99895180005,0.153825081695724
"44",1895282.9,253.035759,"C11H10O7",253.035409749729,0.132498424916305
"45",3185973.3,253.072099,"C12H14O6",253.071749699571,0.0475306651885404
"46",2933303.8,253.108466,"C13H18O5",253.108116649376,0.120834373361855
"47",803125.3,255.015001,"C10H8O8",255.014649017898,0.032297982029359
"48",2116663.5,255.051406,"C11H12O7",255.051053967651,0.108530873191325
"49",4750522,255.087755,"C12H16O6",255.08740291748,0.0347902693653156
"50",1121271.6,257.030648,"C10H10O8",257.030249626659,0.160364684012194
"51",2792250,257.067057,"C11H14O7",257.066658570228,0.0691661482648032
"52",1959612.4,257.103399,"C12H18O6",257.103000513902,0.238588906851231
"53",739542.6,259.025069,"C13H8O6",259.024667535494,0.555936497034123
"54",1161336,259.046263,"C10H12O8",259.045861502645,0.306534025511733
"55",1118650.3,259.082777,"C11H16O7",259.082375446052,0.189251472153243
"56",1484853,261.040856,"C13H10O6",261.040451411213,0.0390338977589433
"57",1616559.4,263.020041,"C12H8O7",263.019633343663,0.352884092762157
"58",1763185.6,263.056469,"C13H12O6",263.056061287203,0.1915075724298
"59",1902387.9,263.092859,"C14H16O5",263.092451230801,0.174611359149296
"60",910070.1,263.129228,"C15H20O4",263.128820174433,0.237528493076706
"61",1222504.3,264.999356,"C11H6O8",264.99894527591,0.171478877937242
"62",2213290.5,265.035812,"C12H10O7",265.035401219407,0.0943137003738292
"63",2639532.5,265.072173,"C13H14O6",265.071762163051,0.00164035180500399
"64",3269934.8,265.108493,"C14H18O5",265.108082106758,0.245661185123067
"65",818961,265.144993,"C15H22O4",265.144582050187,0.185979119514291
"66",1728545.8,267.015031,"C11H8O8",267.014617151804,0.0884956578920305
"67",2751396,267.051407,"C12H12O7",267.050993095424,0.124288291367738
"68",5353894,267.087792,"C13H16O6",267.087378039031,0.126374391203267
"69",2745256.3,267.12418,"C14H20O5",267.123765982633,0.117229192195128
"70",1782426.1,269.030668,"C11H10O8",269.030251027756,0.148003721374503
"71",5165852.5,269.067055,"C12H14O7",269.066637971359,0.142638178601847
"72",6636062.5,269.103415,"C13H18O6",269.102997915005,0.23760723782771
"73",2434961.3,271.046338,"C11H12O8",271.045917903657,0.0848763243126644
"74",5724563.5,271.082685,"C12H16O7",271.082264847322,0.227115571954269
"75",2205589.5,271.119055,"C13H20O6",271.118634790952,0.284483085616387
"76",1345222.4,273.040917,"C14H10O6",273.040493812247,0.117973748773501
"77",2096391.6,273.061999,"C11H14O8",273.061575779572,0.0556404443929561
