"","exp_mass","abundance","RT","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_RT","C13_mass2","C13_abund2","C13_RT2","S34_mass","S34_abund","S34_RT","tag"
"15",211.076337532754,803381.4,22.34,"C14H12O2","O2","CHO",14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,212.083613984914,211.07645317524,-0.545268368882586,0.55,211,210.840647808596,0.159352191403741,9,0.142857142857143,0.857142857142857,7,16.3141330482615,16,1,30,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"16",213.019240269975,1762886,51.37,"C12H6O4","O4","CHO",12,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,214.026516722135,213.01933222844,-0.42965921406397,0.43,213,212.781381083264,0.21861891673592,10,0.333333333333333,0.5,6,16.4635852831231,16,1,26,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous"
"17",213.055610208898,1815625.3,52.97,"C13H10O3","O3","CHO",13,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,214.062886661058,213.05571773374,-0.502304924761273,0.5,213,212.817710411188,0.182289588811841,9,0.230769230769231,0.769230769230769,6,16.4663841681462,16,1,28,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"18",214.99853594608,1032409.3,29.11,"C11H4O5","O5","CHO",11,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,216.00581239824,214.99859678694,-0.281663066510575,0.28,215,214.758466660135,0.241533339864617,10,0.454545454545455,0.363636363636364,5,16.6158364030077,16,1,24,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous"
"19",215.034897885017,3544892.5,104.76,"C12H8O4","O4","CHO",12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,216.042174337177,215.03498229224,-0.390697897626326,0.39,215,214.794787997006,0.205212002994244,9,0.333333333333333,0.666666666666667,5,16.6186352880308,16,1,26,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"20",215.071294823894,1416127.9,40.67,"C13H12O3","O3","CHO",13,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,216.078571276054,215.07136779754,-0.33771810614973,0.34,215,214.831144294736,0.168855705263923,8,0.230769230769231,0.923076923076923,5,16.6214341730538,16,1,28,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"21",217.014169561162,3903086.8,115.54,"C11H6O5","O5","CHO",11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,218.021446013322,217.01424685074,-0.35450447173996,0.35,217,216.771849600716,0.22815039928409,9,0.454545454545455,0.545454545454545,4,16.7708864079154,16,1,24,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous"
"22",217.050520500117,2519794,73.89,"C12H10O4","O4","CHO",12,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,218.057796952277,217.05063235604,-0.512964564516308,0.51,217,216.808159949887,0.191840050112546,8,0.333333333333333,0.833333333333333,4,16.7736852929385,16,1,26,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"23",218.993409237362,2434208,71.31,"C10H4O6","O6","CHO",10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220.000685689522,218.99351140924,-0.464416180108403,0.46,219,218.748879240211,0.251120759788733,9,0.6,0.4,3,16.9231375278,16,0.9,22,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous"
"24",219.029826176206,3609635.3,106.7,"C11H8O5","O5","CHO",11,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220.037102628366,219.02989691454,-0.321483665122955,0.32,219,218.785255515576,0.214744484424131,8,0.454545454545455,0.727272727272727,3,16.9259364128231,16,0.9,24,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"25",219.066167115177,1414950.4,40.41,"C12H12O4","O4","CHO",12,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220.073443567337,219.06628241984,-0.523937194922474,0.52,219,218.82155587593,0.178444124069728,7,0.333333333333333,1,3,16.9287352978462,16,0.9,26,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"26",221.009067852402,3057874.8,89.62,"C10H6O6","O6","CHO",10,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,222.016344304562,221.00916147304,-0.421683540290104,0.42,221,220.762287152835,0.237712847165369,8,0.6,0.6,2,17.0781875327077,16,0.9,22,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"27",221.045473791264,1378389.9,39.31,"C11H10O5","O5","CHO",11,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,222.052750243424,221.04554697834,-0.329593196233435,0.33,221,220.7986524405,0.201347559499567,7,0.454545454545455,0.909090909090909,2,17.0809864177308,16,0.9,24,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"28",222.988334528556,1320320.5,37.56,"C9H4O7","O7","CHO",9,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,223.995610980716,222.98842603154,-0.408503468017701,0.41,223,222.739343762136,0.260656237863742,8,0.777777777777778,0.444444444444444,1,17.2304386525923,16,0.9,20,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous"
"29",223.024779467353,1024643.7,28.71,"C10H8O6","O6","CHO",10,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,224.032055919513,223.02481153684,-0.143146867605719,0.14,223,222.775748006189,0.224251993811123,7,0.6,0.8,1,17.2332375376154,16,0.9,22,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"30",223.040022441755,1306117,37.14,"C14H8O3","O3","CHO",14,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,224.047298893915,223.04006766994,-0.201868914652223,0.2,223,222.79097396015,0.2090260398505,11,0.214285714285714,0.571428571428571,8,17.2344110863154,17,1,30,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"31",223.076389380683,805960.2,22.16,"C15H12O2","O2","CHO",15,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,224.083665832843,223.07645317524,-0.284690796171774,0.28,223,222.827300291428,0.172699708571599,10,0.133333333333333,0.8,8,17.2372099713385,17,1,32,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"32",225.01921711803,1208176.8,34.01,"C13H6O4","O4","CHO",13,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,226.02649357019,225.01933222844,-0.509278395469504,0.51,225,224.767958649968,0.23204135003229,11,0.307692307692308,0.461538461538462,7,17.3866622062,17,1,28,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous"
"33",225.055655056839,1975283.9,56.87,"C14H10O3","O3","CHO",14,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,226.062931508999,225.05571773374,-0.277254218438255,0.28,225,224.804355901848,0.195644098151661,10,0.214285714285714,0.714285714285714,7,17.3894610912231,17,1,30,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"34",225.092055995709,694359,18.71,"C15H14O2","O2","CHO",15,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,226.099332447869,225.09210323904,-0.208949447830133,0.21,225,224.840716195106,0.1592838048945,9,0.133333333333333,0.933333333333333,7,17.3922599762462,17,1,32,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"35",226.998529794107,768474.2,20.91,"C12H4O5","O5","CHO",12,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,228.005806246267,226.99859678694,-0.293820732780271,0.29,227,226.745061207828,0.254938792171856,11,0.416666666666667,0.333333333333333,6,17.5389133260846,17,1,26,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous"
"36",227.034916733001,3638109.3,106.4,"C13H8O4","O4","CHO",13,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,228.042193185161,227.03498229224,-0.287487319547494,0.29,227,226.781407516741,0.218592483258647,10,0.307692307692308,0.615384615384615,6,17.5417122111077,17,1,28,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"37",227.071293671912,1789664.4,51.33,"C14H12O3","O3","CHO",14,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,228.078570124072,227.07136779754,-0.325000405625174,0.33,227,226.817743836837,0.182256163162549,9,0.214285714285714,0.857142857142857,6,17.5445110961308,17,1,30,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"38",229.014193409138,4464388,130.28,"C12H6O5","O5","CHO",12,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,230.021469861298,229.01424685074,-0.232333101455993,0.23,229,228.75847411486,0.241525885139907,10,0.416666666666667,0.5,5,17.6939633309923,17,1,26,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous"
