"","abundance","exp_mass","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_mass2","C13_abund2","S34_mass","S34_abund","tag"
"1",1089876.1,791.27738638568,"C38H48O18","O18","CHO",38,48,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,792.28466283784,791.27678828044,0.754912051381705,0.75,791,790.393838987098,0.606161012902021,15,0.473684210526316,1.26315789473684,-3,60.9449280563538,56,0.9,78,0.6,0,0,0,0,0,0,"Unambiguous"
"2",903046.4,593.093129318818,"C29H22O14","O14","CHO",29,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,594.100405770978,593.09367896184,-0.925168568097979,0.93,593,592.430876232173,0.569123767827023,19,0.482758620689655,0.758620689655172,5,45.7000734933846,43,0.9,60,0.4,0,0,0,0,0,0,"Unambiguous"
"3",802684.4,579.077593954006,"C28H20O14","O14","CHO",28,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,580.084870406166,579.07802889804,-0.749793790754315,0.75,579,578.430990739358,0.569009260641906,19,0.5,0.714285714285714,5,44.6219465654,42,0.9,58,0.3,0,0,0,0,0,0,"Unambiguous"
"4",909641.4,565.098403556428,"C28H22O13","O13","CHO",28,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,566.105680008588,565.09876433954,-0.637306998523439,0.64,565,564.467409630662,0.532590369337527,18,0.464285714285714,0.785714285714286,5,43.5466185224385,41,0.9,58,0.4,0,0,0,0,0,0,"Unambiguous"
"5",729362,555.186859491814,"C29H32O11","O11","CHO",29,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,556.194135943974,555.18718541394,-0.585986267522035,0.59,555,554.566932884697,0.433067115303288,14,0.379310344827586,1.10344827586207,3,42.7841893743154,40,0.9,60,0.5,0,0,0,0,0,0,"Unambiguous"
"6",710073.5,553.13509417546,"C28H26O12","O12","CHO",28,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,554.14237062762,553.13514984484,-0.100460428910872,0.1,553,552.517458587824,0.48254141217592,16,0.428571428571429,0.928571428571429,4,42.6263404843846,40,0.9,58,0.4,0,0,0,0,0,0,"Unambiguous"
"7",1028578.8,551.082967029805,"C27H20O13","O13","CHO",27,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,552.090243481965,551.08311427574,-0.266706279390599,0.27,551,550.467622865673,0.53237713432668,18,0.481481481481481,0.740740740740741,5,42.4684915944539,40,0.9,56,0.4,0,0,0,0,0,0,"Unambiguous"
"8",846237.8,539.155562807659,"C28H28O11","O11","CHO",28,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,540.162839259819,539.15588528634,-0.597002713135547,0.6,539,538.553536889636,0.446463110363652,15,0.392857142857143,1,4,41.5510124414231,39,0.9,58,0.5,0,0,0,0,0,0,"Unambiguous"
"9",1010378.8,537.06723069472,"C26H18O13","O13","CHO",26,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,538.07450714688,537.06746421194,-0.433986774367969,0.43,537,536.467536626991,0.53246337300925,18,0.5,0.692307692307692,5,41.3903646664692,39,0.9,54,0.3,0,0,0,0,0,0,"Unambiguous"
"10",722708.6,525.14022947221,"C27H26O11","O11","CHO",27,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,526.14750592437,525.14023522254,-0.0109291211203558,0.01,525,524.553853200597,0.446146799403323,15,0.407407407407407,0.962962962962963,4,40.4728855134385,38,0.9,56,0.5,0,0,0,0,0,0,"Unambiguous"
"11",1082563,523.087968326677,"C26H20O12","O12","CHO",26,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,524.095244778837,523.08819965344,-0.441383060922396,0.44,523,522.503883628192,0.496116371807716,17,0.461538461538462,0.769230769230769,5,40.3150366235077,38,0.9,54,0.4,0,0,0,0,0,0,"Unambiguous"
"12",873855.3,523.051464359662,"C25H16O13","O13","CHO",25,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,524.058740811822,523.05181414814,-0.667460439741209,0.67,523,522.467420421834,0.532579578166292,18,0.52,0.64,5,40.3122377384846,38,0.9,52,0.3,0,0,0,0,0,0,"Unambiguous"
"13",752613.8,511.161131104018,"C27H28O10","O10","CHO",27,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,512.168407556178,511.16097066404,0.313256296349503,0.31,511,510.590364018526,0.409635981473798,14,0.37037037037037,1.03703703703704,4,39.3975574704769,37,0.9,56,0.5,0,0,0,0,0,0,"Unambiguous"
"14",982113.9,511.124536137086,"C26H24O11","O11","CHO",26,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,512.131812589246,511.12458515874,-0.0957207739534136,0.1,511,510.553809913861,0.446190086138756,15,0.423076923076923,0.923076923076923,4,39.3947585854538,37,0.9,54,0.4,0,0,0,0,0,0,"Unambiguous"
"15",843914.8,509.108825958525,"C26H22O11","O11","CHO",26,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,510.116102410685,509.10893509494,-0.213944266473767,0.21,509,508.540350495292,0.45964950470767,16,0.423076923076923,0.846153846153846,5,39.2397085805462,37,0.9,54,0.4,0,0,0,0,0,0,"Unambiguous"
"16",1208454.9,509.072504991345,"C25H18O12","O12","CHO",25,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,510.079781443505,509.07254958964,-0.0874339594924083,0.09,509,508.504070084429,0.495929915570855,17,0.48,0.72,5,39.2369096955231,37,0.9,52,0.3,0,0,0,0,0,0,"Unambiguous"
"17",743672.1,497.145388779195,"C26H26O10","O10","CHO",26,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,498.152665231355,497.14532060024,0.136863575949275,0.14,497,496.590271796794,0.409728203206328,14,0.384615384615385,1,4,38.3194305424923,36,0.9,54,0.5,0,0,0,0,0,0,"Unambiguous"
"18",1168372.1,497.10882781054,"C25H22O11","O11","CHO",25,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,498.1161042627,497.10893509494,-0.215380307693364,0.22,497,496.553751652443,0.446248347557059,15,0.44,0.88,4,38.3166316574692,36,0.9,52,0.4,0,0,0,0,0,0,"Unambiguous"
"19",987542.3,495.093180538628,"C25H20O11","O11","CHO",25,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,496.100456990788,495.09328503114,-0.210627728184665,0.21,495,494.540355070281,0.45964492971865,16,0.44,0.8,5,38.1615816525615,36,0.9,52,0.4,0,0,0,0,0,0,"Unambiguous"
"20",1175826.3,495.056863569764,"C24H16O12","O12","CHO",24,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,496.064140021924,495.05689952584,-0.0724827162786749,0.07,495,494.504078653269,0.495921346730881,17,0.5,0.666666666666667,5,38.1587827675385,36,0.9,50,0.3,0,0,0,0,0,0,"Unambiguous"
"21",871526.3,483.129800795268,"C25H24O10","O10","CHO",25,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,484.137077247428,483.12967053644,0.269053608992343,0.27,483,482.590333743619,0.409666256381229,14,0.4,0.96,4,37.2413036145077,35,0.9,52,0.5,0,0,0,0,0,0,"Unambiguous"
"22",1137921.3,481.077759554557,"C24H18O11","O11","CHO",24,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,482.085036006717,481.07763496734,0.25843411045122,0.26,481,480.54058383049,0.459416169510234,16,0.458333333333333,0.75,5,37.0834547245769,35,0.9,50,0.4,0,0,0,0,0,0,"Unambiguous"
