"","abundance","exp_mass","formula","R_mass","recal_err"
"1",854361.1,209.009239,"C9H6O6",209.009134530783,0.128904671804286
"2",919617.2,211.024909,"C9H8O6",211.024803523289,0.0379744489802262
"3",761060.3,211.061301,"C10H12O5",211.061195505099,0.00728244148115407
"4",831087.9,215.056241,"C9H12O6",215.056133508306,0.101572867246103
"5",807990.5,221.009207,"C10H6O6",221.009096532831,0.293834917831977
"6",789241.4,221.045654,"C11H10O5",221.045543514614,0.0156697393353107
"7",1248280.3,223.024936,"C10H8O6",223.024824525308,0.0582377719540262
"8",881627.1,223.061288,"C11H12O5",223.061176507138,0.0920599459271886
"9",819093,225.004181,"C9H6O7",225.004068536021,0.033596365405341
"10",893911.9,225.040522,"C10H10O6",225.040409517857,0.231437418529563
"11",1175610.8,225.076984,"C11H14O5",225.076871499632,0.108379391442998
"12",724818.6,227.019851,"C9H8O7",227.019737528527,0.0500810544469758
"13",1018453.4,227.05621,"C10H12O6",227.056096510354,0.0667415905778746
"14",902125.6,229.035495,"C9H10O7",229.035380521047,0.0187661258239635
"15",1148400.4,229.071857,"C10H14O6",229.071742502872,0.0839272724764818
"16",828357.9,231.051169,"C9H12O7",231.051053513551,0.117838953249282
"17",1050025,235.024934,"C11H8O6",235.024816527342,0.0212339355800215
"18",746891.7,235.061304,"C12H12O5",235.061186509163,0.0448095103550476
"19",1115255.8,237.040573,"C11H10O6",237.040454519864,0.029871593927005
"20",1190970.3,237.076995,"C12H14O5",237.076876501659,0.123992364318271
"21",808028.8,237.113333,"C13H18O4",237.113214483496,0.0764518447850392
"22",1374912.1,239.019873,"C10H8O7",239.019753530549,0.114515271494636
"23",1286530.6,239.056207,"C11H12O6",239.056087512388,0.101030891013623
"24",1779397,239.092634,"C12H16O5",239.092514494181,0.0724591565263688
"25",1139591.3,241.035481,"C10H10O7",241.035360523086,0.0651350601115763
"26",1961161.6,241.071876,"C11H14O6",241.071755504895,0.0258153217005585
"27",1292234.5,243.051115,"C10H12O7",243.050993515611,0.134832301789936
"28",1564812.9,243.08754,"C11H16O6",243.087418497404,0.0275841693840287
"29",760679.9,245.030406,"C9H10O8",245.0302835263,0.0298695298837456
"30",812322.9,247.024969,"C12H8O6",247.024845529357,0.137607702444144
"31",1111547.9,249.040601,"C12H10O6",249.040476521882,0.0599149313281847
"32",927870.1,249.076966,"C13H14O5",249.076841503706,0.0224919908012531
"33",1282927.5,251.019837,"C11H8O7",251.019711532599,0.0582684908005788
"34",1219633.6,251.056205,"C12H12O6",251.056079514422,0.128059094779561
"35",1779123.8,251.092643,"C13H16O5",251.092517496209,0.0809521152012253
"36",1479522.3,253.035516,"C11H10O7",253.035389525101,0.0525703620326382
"37",2508708.3,253.071876,"C12H14O6",253.071749506927,0.0482918854051443
"38",2071590.4,253.108277,"C13H18O5",253.108150488733,0.012860878694341
"39",1730066,255.051144,"C11H12O7",255.051016517629,0.0383025758219621
"40",3775636,255.087544,"C12H16O6",255.087416499435,0.0184540464110171
"41",797309.1,257.030416,"C10H10O8",257.030287528328,0.0129047513787788
"42",2281983,257.06683,"C11H14O7",257.066701510127,0.0978718343053682
"43",1835521,257.103176,"C12H18O6",257.10304749196,0.0558681780736484
"44",1182631.5,259.046097,"C10H12O8",259.045950843166,0.0383488957604705
"45",1002089.3,259.082476,"C11H16O7",259.08232982264,0.0131552792718736
"46",1029838.2,261.040622,"C13H10O6",261.040474717832,0.0502496486769064
"47",1088241.9,263.019846,"C12H8O7",263.01969760113,0.108577444922989
"48",1429235.6,263.056278,"C13H12O6",263.056129580575,0.0681076549269606
"49",1536437.4,263.092607,"C14H16O5",263.092458560078,0.146753186853837
"50",724439.3,263.129013,"C15H20O4",263.128864539537,0.0689225102981248
"51",736467.3,264.999089,"C11H6O8",264.998939484418,0.193333648665602
"52",1802261,265.03552,"C12H10O7",265.035370463863,0.0217294637514859
"53",2140566.8,265.07191,"C13H14O6",265.071760443332,0.00484739792490593
"54",2342424.5,265.108296,"C14H18O5",265.108146422802,0.00305813941513487
"55",1226932.4,267.014748,"C11H8O8",267.01459734716,0.162666287038842
"56",1996534.1,267.051179,"C12H12O7",267.051028326605,0.00763848412015371
"57",4303352,267.087552,"C13H16O6",267.087401306083,0.0392603938427294
"58",2059129.6,267.123985,"C14H20O5",267.123834285527,0.138468333493944
"59",1543891.5,269.030465,"C11H10O8",269.030313209869,0.0831305227197754
"60",3671381.3,269.066828,"C12H14O7",269.066676189352,0.00059906229124465
"61",4948567,269.1032,"C13H18O6",269.103048168831,0.0508615884638339
"62",1983664.8,271.046101,"C11H12O8",271.045948072623,0.0264294066926985
"63",4182962.5,271.082469,"C12H16O7",271.082316052104,0.0382254204804183
"64",1509684.1,271.118857,"C13H20O6",271.118704031574,0.0290945114834904
"65",781771.4,273.040635,"C14H10O6",273.040480947284,0.0708563260310945
"66",1781900.4,273.061741,"C11H14O8",273.061586935376,0.0147859106774263
"67",1201166,273.098164,"C12H18O7",273.098009914825,0.122434761069262
