"","exp_mass","abundance"
"2",152.990360836175,797485.4
"3",203.984857842157,889264.6
"4",203.985493841171,945200.6
"5",203.987263838428,926344.8
"6",203.989122835546,741616.9
"7",203.990099834032,747601
"87",265.148027782848,2439729.3
"114",279.032696897757,785666.1
"170",297.153093421093,1556097.3
"180",300.038299250022,703631.4
"201",305.974201778125,1100831.9
"202",305.978118770134,870528.1
"203",305.98110576404,801376.3
"204",305.986429753179,923552.6
"205",306.037963648044,823075.9
"212",308.053647535821,733732.8
"219",309.174227249712,1311213.4
"228",311.168761180638,2562672.3
"229",312.038038407215,733258.2
"234",313.045939350983,701805.8
"240",314.035348332477,846768.8
"269",321.043448035164,701982.9
"283",324.07230685595,972160.3
"291",325.184471587008,2803157
"293",326.087926743858,764762.6
"304",328.032840776014,1007283.1
"311",329.040842719577,768003.4
"337",334.056822486412,741666.4
"339",334.093133412334,707429.6
"350",336.072424374357,970448.4
"360",338.088086262179,794242.4
"370",340.067314224331,949493.2
"372",340.103760149977,814328.5
"389",343.03827316324,751304.7
"397",344.045975107414,830120.1
"419",348.048611941584,871532.6
"420",348.072411893029,708846.9
"425",349.038022923074,882254.9
"430",350.051726855004,795380.6
"432",350.088204780584,1136696.4
"443",352.067275743057,1003137.8
"448",353.040657102573,724390.1
"454",353.200532727204,1510326.8
"456",354.082831655671,1109138.5
"461",355.038227412515,900086.8
"470",356.098635922803,718055.1
"475",357.053649680544,845709
"496",360.048624648699,717137.9
"500",361.038287325089,800063.1
"507",362.046078958914,715183
"508",362.051618945907,972015.6
"510",362.064161916458,713201.1
"511",362.088086860285,797555.7
"516",363.053748593026,731615.9
"522",364.043345269571,918927.6
"523",364.06732921326,1022418.3
"525",364.103632128025,853462.4
"534",366.046441566539,711476.1
"536",366.08287848099,1143672.3
"549",368.098531748476,1115553.8
"555",369.053823505565,746769.6
"563",370.04347518198,728518.2
"565",370.077811101364,728650.3
"570",371.032952858805,728699.6
"572",371.051153816071,736957.8
"592",374.027724827437,702499.8
"593",374.051772770975,875942.7
"608",376.043505094624,842650.3
"609",376.067207038975,1186909.1
"614",377.033018771364,780884.4
"620",378.040880405025,863313.6
"621",378.046447391954,751570.3
"623",378.082843306501,1012694.9
"632",379.532164903667,810700.3
"633",379.535761895221,809612.8
"635",380.062183659246,986575.1
"637",380.098575573802,1101075.8
"645",381.079725270179,718927.9
"651",382.077884926619,1180879
"665",384.093478194246,876113.9
"671",385.048810951239,708941.7
"681",386.051542596944,714992.3
"682",386.056643584968,710865
"698",388.067255864289,1019673.1
"713",390.046571217093,782816
"715",390.082901131794,915748.9
"720",391.048568864521,706662.1
"726",392.062224484579,1139438.5
"728",392.098548399294,889459.5
"735",393.093742062698,705402.1
"740",394.077860752105,1212928
"742",394.114320666501,833092.9
"749",395.095097363754,794635
"755",396.041029142819,730060.9
"756",396.057199104854,768399.1
"758",396.093623019335,1008724.1
"764",397.048620777114,726616
"773",397.226946358427,1241392.6
"774",398.038453453105,733665.2
"777",398.109118287192,709739.1
"782",399.045992087524,740141.6
"792",400.066993690334,787068.6
"806",402.046617042414,845907.7
"808",402.059145013,760405.4
"810",402.08310695674,771224.8
"823",404.038067076634,849711
"824",404.062122013351,1132274.4
"826",404.098491917671,878903.6
"836",406.041412806331,816590.5
"838",406.077861710443,994963.8
"840",406.114092615129,831321
"845",407.043935168945,935839.3
"852",408.056873504157,947250.3
"854",408.093378408121,1035447.6
"863",409.110428732516,931915.8
"869",410.07248320159,991576.6
"871",410.109200104997,877597.9
"879",411.089757525395,819053.9
"886",412.035690036883,742649.4
"888",412.088404898203,712129.3
"894",413.043420385796,737614.7
"917",416.06210844438,903633.2
"920",416.098371348982,785302.6
"934",418.041496237105,803643.3
"936",418.053859204581,769213.2
"937",418.077752141725,1251200.9
"942",419.043669600637,770035.1
"949",420.057042934704,1186221.3
"951",420.093415839016,1090610.8
"953",420.129717743515,733624.3
