"","exp_mass","abundance"
"4",112.985573172648,1279291.3
"8",125.000912683487,677790.6
"10",126.905000338198,1112209.4
"25",149.045943695025,790001.2
"71",167.04787195456,5729989.5
"79",169.039194404331,651647
"122",180.042806838106,975795.6
"127",181.071738037091,2895119.3
"131",182.022071297265,652095.3
"142",185.027771957351,676021.2
"209",197.022222619766,9841146
"215",198.025607838639,673287.7
"222",199.019301065056,3831570
"223",199.037765050682,708211.4
"225",199.049803041311,808628.3
"233",199.134688975228,1391258.5
"263",203.978030204725,716150.3
"264",203.98133820215,818918.4
"267",204.056166143897,728683.2
"276",205.052479368275,3281065.8
"291",207.012131842701,715391.8
"307",209.022239277848,803922.5
"312",209.094810035629,4037270.5
"349",213.963823798379,885140.8
"358",215.032756868142,901800.9
"380",217.017609140828,1045222.6
"382",217.048449113989,2414248
"401",219.045486376071,792610.8
"419",221.012246664502,853369.4
"436",223.001500933357,1460526.8
"500",229.032959684491,768777.5
"545",233.012542221267,769710.3
"550",233.080945161739,1578065.1
"583",236.096145537767,1206609
"600",238.048773838495,2838566.3
"609",239.022942990727,853937.6
"610",239.032812982137,4922706
"623",240.045791100595,1057728
"636",241.002361268141,3846572.3
"637",241.029830244237,1850413.5
"639",241.048477228009,1001646.3
"676",243.159055391282,973842.8
"679",243.195491359574,2759700.5
"692",245.043199751609,909872.4
"716",247.028200024166,1245655.5
"733",248.080072108777,8323344.5
"741",248.581698672237,2160939.8
"769",251.09132448824,1170107.4
"787",253.048462785044,670289.3
"813",255.027718062601,903405.9
"816",255.064280030783,739056.3
"827",255.195395916679,1116344.6
"850",257.083221273803,1013044.6
"874",259.012934594473,12528056
"875",259.022431586209,1065976.8
"877",259.028222581169,1385977.1
"899",260.127924751524,1775110
"904",261.043813828169,1180359.3
"906",261.06028881156,1538120.4
"908",261.075564796159,1081673.5
"938",263.091194764098,1108188.5
"962",265.070474768683,1148273.5
"971",265.147894690632,67044728
"988",267.086083736643,1079565.5
"995",267.143762678494,2611346
"996",267.158792663341,904979.2
"1013",269.04333076344,700169.2
"1025",269.152021653863,845745.9
"1044",271.028138762452,650571
"1051",271.098979691034,943440.8
"1078",273.043811730348,914035.3
"1083",273.111857661747,953593.1
"1103",275.023067734957,848284.3
"1104",275.031846726106,778461
"1105",275.03842971947,1174685.6
"1132",277.03873270286,1571403.9
"1134",277.070432670902,2013774.8
"1138",277.106695634343,962641.9
"1143",277.143046597696,941397.1
"1159",279.039166686119,880317.7
"1168",279.127005597564,1270917.6
"1170",279.158683565628,887816.4
"1172",279.163475560796,6222857
"1187",280.320835394002,702945.3
"1188",280.994893714449,8925359
"1190",281.043352665595,857939.1
"1219",283.012976679914,890920.4
"1249",284.193332489936,858326.4
"1253",285.043798632537,816870.3
"1255",285.075302600777,841129.2
"1260",285.111666564116,794156.6
"1287",286.98432667619,885726.3
"1289",287.053744606206,2259557
"1291",287.059300600605,797861.5
"1294",287.090940568707,1897192.5
"1319",288.957870686558,1290716
"1321",289.038697605072,1315747.9
"1323",289.070179573334,1301158.9
"1351",291.05432857301,1292008.3
"1360",291.161758464704,942450.8
