"","exp_mass","abundance"
"4",112.985560734499,1608034.3
"7",125.000893517779,854125.9
"8",126.904991215656,1747565
"69",167.047867996191,5960188.5
"116",180.042810972054,791746.8
"121",181.071744257527,2897795.8
"125",182.022060597594,726937.3
"136",185.027815510294,738144.8
"146",186.114223755855,1158429.8
"173",191.056803323557,1315887.6
"205",197.022224180963,9862875
"215",199.019293794129,3383554.5
"217",199.049823772927,718853.1
"253",203.97556935232,1081854.3
"254",203.98032134902,720590.6
"255",203.983724346656,842462.8
"256",203.984889345847,712958.9
"258",204.056143296366,665380
"266",205.052477604477,3327050.5
"273",205.124193554675,786639.5
"297",209.022227847746,811026.5
"299",209.046367896163,995796.1
"303",209.094818856506,3971799
"340",213.963770871283,826009.8
"348",215.032778996303,798133.4
"369",217.017586371744,893152.6
"371",217.04845334648,2089506.3
"388",219.027388726727,758441
"391",219.045461711934,846025.9
"407",221.012295102087,816652.3
"424",223.001469473953,1529484.8
"487",229.032907537239,760546
"530",233.012519279939,810929.6
"558",235.098607572482,1173100.8
"567",236.096170755979,1354136.4
"584",238.048768157784,2863086
"592",239.022880360476,973529.1
"593",239.032800352356,4906777.5
"604",240.045800523219,1052998.5
"615",241.002355740281,3928177.5
"616",241.029815717805,1730034.6
"618",241.048483702525,812051.4
"656",243.195475945219,1841109
"669",245.043193432867,1098090.8
"687",246.112420557708,829149.4
"693",247.028187808155,1147337.4
"696",247.060066782062,1021834.9
"711",248.080053947206,4552124.5
"718",248.581716536597,1187733.5
"741",251.05728651035,831058.9
"745",251.091326482488,1217876.6
"773",253.145730800964,705088.6
"775",253.179727773138,753090.4
"788",255.02772226056,843974.6
"791",255.064298230622,709224.6
"803",255.197773121374,897071.9
"847",259.012919998687,11801096
"848",259.022410990919,826056.6
"850",259.028159986213,1304456.9
"853",259.062435315706,955146.9
"870",260.127928346364,1670729.4
"875",261.043801513141,1215487.8
"879",261.075569484239,1066113.8
"907",263.091174650525,991483.9
"935",265.147888779412,48266620
"956",267.143758963652,1934715.3
"971",269.043328235502,874999.3
"982",269.174477116188,1453696
"984",269.210840083107,1658498.4
"1032",273.04383059601,1038789.7
"1035",273.075501567197,1385095.9
"1058",275.023052795396,1008207.9
"1059",275.038398781435,1668240.9
"1086",277.038698961644,1396575.6
"1096",277.143067866694,872359.1
"1111",279.03914614172,1098993.3
"1120",279.126990061803,1183799.6
"1123",279.163448028635,3663162.3
"1138",280.994881362473,8434626
"1140",281.043302318422,862918
"1146",281.101532265446,979914.4
"1150",281.137943232321,680141.1
"1153",281.174399199155,1041359.8
"1156",281.99817244972,664173.9
"1168",283.012937526529,987163.1
"1199",285.043785678947,707255.7
"1201",285.075253650319,788986.1
"1228",286.984290913556,1080720
"1230",287.053749850365,2225813.5
"1233",287.090945816526,1686424.5
"1259",288.957860118084,2304173.8
"1261",289.038720044521,1341044.3
"1263",289.070161015917,1331254.8
"1268",289.109683979961,1006905.9
"1288",291.054337210796,1244120.1
"1293",291.122214149044,717149.7
"1320",293.142808310791,1943172.9
"1323",293.177524279208,798087.8
"1324",293.179209277675,7889800
"1328",294.065290471555,2820818.3
"1352",295.153459481584,913454
"1380",297.151349663986,1143256.8
"1381",297.152992662491,15412953
"1382",297.154626661005,1178329
"1403",299.05431193275,952317.8
"1415",299.184722814107,1047689.2
"1417",299.188043811086,1051529.5
"1419",300.03939703656,959636.2
"1438",301.000012162632,1122281
"1442",301.074950094456,1543599.6
"1445",301.106539065718,1164850.5
"1471",303.054162293851,734112.5
"1473",303.085760265105,1392611.4
"1504",305.101404431355,1402522
"1513",305.960614649681,910696.6
"1514",305.968847642191,1028617.4
"1515",305.97231063904,1206633.6
"1516",305.974325637207,805353.9
"1517",305.97599363569,800682.1
"1533",307.049235659298,1032972.9
"1541",307.121660593409,838227.6
"1546",307.158442559947,3605591
"1568",309.101005919793,1116556
"1576",309.17242484422,1714450.8
"1577",309.17410684244,18289426
"1596",311.053912853293,1307012.3
"1604",311.115482788142,741578.1
"1610",311.16684673379,1800655
"1611",311.168605731929,25084880
"1634",313.074682714983,752197
"1639",313.111092676455,862216.5
"1647",313.179116604474,966543.1
"1670",315.015730661032,905664.1
"1673",315.085576587123,1567046.8
"1678",315.121945548639,831818.3
"1680",315.126703543604,847050.8
"1685",315.19471147164,1021777.4
"1707",316.99477856687,792960.3
"1720",317.173911377318,750609.8
"1741",319.049151393002,842249.3
"1750",319.15806827775,767699.9
"1769",321.06489626001,5593487.5
"1777",321.137491183192,933654.8
"1781",321.173910144655,1877402.4
"1786",322.068275198268,726962.7
"1802",323.005377206658,1454799.4
"1811",323.153101050342,1181150
"1813",323.18440201722,832353.1
"1820",324.09970304868,1271995.8
"1822",324.103689044462,913852.2
"1839",325.102688987354,2162207.3
"1848",325.18233990307,1194279.1
"1849",325.184289901007,18192680
"1882",327.163318806866,980203.8
"1884",327.179366789884,724205.4
"1940",331.080354661991,1065328.4
"1944",331.116677623555,1073012
"1973",333.11100051323,4344633.5
"2004",335.108185399877,1669502.1
"2006",335.115806391813,911486.8
"2015",335.18857631481,842246
"2016",335.220728280788,1263369.1
"2043",337.132357257967,912484.5
"2047",337.167886220371,776903.9
"2050",337.205366180711,2194379.8
"2070",339.074330203037,797057.6
"2075",339.110743164506,778373.2
"2080",339.147102126032,841352.7
"2084",339.183465087554,714124.3
"2086",339.19990307016,3661453.8
"2109",341.064550097054,2998210
"2112",341.090042070079,779844.4
"2113",341.09952006005,790085.3
"2118",341.126385031622,807239.9
"2126",341.179037975907,1059085
"2127",341.194812959214,846414.4
"2152",343.061620983821,1040193.1
"2155",343.084644959458,857219.3
"2158",343.105653937227,1061893.3
"2159",343.115160927167,920710.2
"2161",343.120976921013,1000198.8
"2165",343.142036898728,1099272.8
"2166",343.151476888739,1154057.6
"2190",344.199772779467,1351661.1
