"","exp_mass","abundance"
"2",112.985576565922,11676558
"3",112.985805565808,983613.8
"5",126.904999613443,9288618
"16",152.98831258534,753315.1
"62",181.051753146104,2175176
"63",181.071750136291,4470794.5
"101",195.067002267908,779102.9
"104",197.022223308354,25936368
"109",198.025573815944,1936439.9
"112",199.019283328266,10038908
"114",199.037855319152,2047165.1
"120",200.022642835852,889086.3
"136",203.056892346748,751481.5
"141",203.982703892392,806574.9
"142",203.984085891714,809711
"143",203.984906891311,1033295.1
"144",203.985800890873,1129967.1
"150",205.052432367407,766346.6
"157",207.012118405661,737042.7
"166",209.022222419172,4628919
"175",211.019246439102,1706132.8
"177",211.037902429947,938709.6
"185",213.01711561716,2366445.3
"194",213.963789073276,2258325.8
"197",214.929917518215,758462
"198",215.01420546979,804193.5
"199",215.032779459119,3540930.3
"214",217.029805311785,1223570.6
"216",217.048437301081,10398227
"228",219.027432164106,3961184
"230",219.04545815375,3732576.5
"240",221.012277023771,8488106
"244",221.082842983229,749996.9
"251",222.090239404459,2622418
"252",223.001490880925,2337011.3
"255",223.062114846096,1115637.4
"261",224.087276257119,919194.6
"266",224.998532733583,755675.4
"267",225.017123722902,1404796
"280",226.97844659608,7509890.5
"282",227.032757564877,809060.6
"298",228.8577155164,801190.4
"299",229.012055427729,1316812.1
"301",229.048410406842,5614541.5
"316",231.027713269691,981206
"318",231.045481259483,1815382.6
"335",233.082938088921,815331.1
"354",236.096177357751,1326041.1
"363",238.048798235929,1081129.8
"368",238.89134175187,1573261.8
"370",239.022836676323,10484563
"371",239.032790670604,10804564
"387",240.897878599072,1982118.6
"388",241.002339539057,2297899.3
"389",241.029811523274,3646124.5
"391",241.048423512581,1841709.5
"411",243.027695375447,804522.6
"433",245.027865226307,823982.6
"434",245.043185217506,2188527.5
"436",245.058574208664,748432.2
"438",245.080828195879,792433.3
"440",245.083057194598,806257.4
"460",248.080027472776,5270548
"464",248.581677184567,1453936.9
"465",248.655618142086,744405.2
"466",248.905427998565,3102787.8
"467",248.938936979314,782693.7
"468",248.96038796699,1424711
"481",250.984248804239,1401409.6
"483",251.03280877634,1069636.6
"487",251.091286742743,830664.3
"499",253.038492624032,1225669.9
"500",253.04845261831,1644102.5
"516",255.027712481183,3153357
"522",255.10595843623,757266.4
"528",255.663428115951,1153401.6
"540",257.024729333855,1043995.3
"542",257.043374323143,1821788.8
"560",259.012920191597,13098479
"561",259.022431186133,1502000.1
"564",259.059188165015,817330.9
"566",259.062442163146,773619.1
"569",259.110640135455,1623286.8
"574",260.016337615113,741308.4
"582",260.873354122739,797279.3
"584",261.038247028004,834956.3
"588",261.078118005097,981391.4
"593",261.13750297098,893268.2
"603",263.022877828371,759531.8
"613",264.074922143715,972290.5
"621",265.048362510213,1141588
"623",265.063683500243,740245.3
"629",265.147884445446,47633372
"636",266.151260792462,6233138
"644",267.143740146571,1941639.5
"656",269.043321910349,1503662.8
"658",269.058565900429,767600.1
"663",269.121617859395,974069.7
"666",269.174503824978,1225274.4
"668",269.177184823233,1267002.6
"681",271.022609622256,780097.2
"684",271.059009598568,1790564.5
"687",271.096188574372,765671.9
"689",271.103447569648,747048.6
"704",273.022797320562,1089177.5
"706",273.053505300578,1160988.4
"724",275.038408008831,11807575
"727",275.069169988811,1969370
"729",275.091103974537,1337692.1
"735",275.163822927212,857699
"738",276.041786355846,1146678.8
"748",277.048440700729,906199.6
"761",278.116420005703,3246463
"764",279.039156405199,1020313.3
"766",279.064092388971,967963.7
"773",279.127024348016,1052705.9
"776",279.163485324288,5146085.5
"781",280.113494706035,937026.9
"785",280.166881671291,857288.2
"787",280.994861132454,33886620
"789",281.033399107374,1367710
"790",281.043308100925,2015903
"792",281.058619090961,1225376.5
"794",281.069849083653,939937.6
"802",281.998153479525,2260734
"811",282.990629833635,1559521.5
"812",283.01053682068,839267.4
"814",283.059143789047,1156648.4
"821",283.137327738166,1221552.1
"824",283.18996670391,2530421.5
"838",285.053500491148,876017.6
"847",285.205583392174,1582913
"860",287.038427199385,1099067.6
"863",287.069132179403,941950.8
"865",287.07875617314,770303.8
"873",287.221227080421,1706510.3
"885",288.956275951276,912320.2
"886",288.95783695026,13009088
"889",289.070168877156,1021387.9
"891",289.073285875127,1004748.2
"893",289.106560853473,1821903.6
"900",289.961172297303,911015.6
"908",291.048952589391,768023.8
"911",291.085783565422,1152923.6
"926",293.043306291493,804966
"932",293.142751226776,1300208.3
"934",293.179190203062,12393076
"935",293.180798202016,846452.3
"938",294.065255626423,1193679.9
"943",294.111363596417,1283668.6
"947",294.182561550082,1781724
"949",295.05907297966,1303158.9
"951",295.074271969769,1660216.5
"967",296.959894742632,854011.9
"968",296.968793736841,4906749
"969",297.038423691527,1131204.1
"971",297.053531681694,1074117.6
"973",297.075082667669,771783.9
"978",297.132700630172,1407245.9
"980",297.151351618035,1889551.8
"981",297.152978616976,28688400
"996",298.989594421732,1228302.1
"998",299.054045379788,2333652.8
"1000",299.069138369966,822294.4
"1021",300.957823140836,861913.4
"1022",301.021135099633,1708448
"1024",301.054137078156,1353827.4
"1026",301.070062067792,1606053
"1029",301.106469044099,1204648.8
"1032",301.121148034546,849898.3
"1046",302.976809826907,1199209
"1048",303.064064770123,1087794
"1050",303.085691756049,1068660.3
"1068",305.043392482004,764284.3
"1076",305.152539410973,842311.4
"1079",305.18893038729,1438027.1
"1081",305.974157876275,904794.9
"1082",305.975908875136,1304475.1
"1083",305.986052868534,975420.1
"1084",306.06301181845,1593507.9
"1092",307.043805180164,864711.2
"1094",307.059031170255,926216.8
"1097",307.080562156243,1131274.9
"1103",307.1583801056,2254098.8
"1114",309.03830588217,805647.6
"1115",309.053601872216,822161.1
"1119",309.090010848521,992532.8
"1125",309.172438794878,1452253
"1126",309.174122793782,18838750
"1136",310.177435140841,2831937
"1141",311.05396057041,1906456
"1143",311.069209560486,4084889.5
"1150",311.165586497766,4424099
"1151",311.166867496932,2942371
"1152",311.168628495786,41997732
"1164",312.168916844812,875717.8
"1171",313.021105410776,1237593.3
"1174",313.066252380259,1401821.6
"1175",313.069774377878,1437918
"1177",313.084875367671,769951.5
"1181",313.142701328583,1673317.1
"1204",315.064116029786,975711.6
"1206",315.085567015286,1160225.6
"1208",315.100545005162,915619.1
"1210",315.121926990709,873509.1
"1215",315.194714941507,1259052.1
"1217",315.19836393904,1222188.5
"1228",316.168492283274,1272649.8
"1232",316.739082897579,917056.3
"1234",317.043375691889,966429.3
"1235",317.048998688088,1385949.8
"1238",317.079640667376,761984.8
"1241",317.104932650279,861155.1
"1242",317.116127642712,966276.2
"1259",319.080414314936,759965.9
"1262",319.116819290328,815265.3
"1264",319.12058828778,792225.6
"1278",320.19978255829,2230918.5
"1279",321.038153991586,790740.4
"1283",321.090040956512,784601.2
"1285",321.099875949864,745306.1
"1291",321.174006899755,2173793
"1292",321.183754893166,1353697.9
"1301",322.196919208309,742719.2
"1304",322.215423195801,2614721
"1305",323.005415661799,4282121
"1307",323.053901629024,1217421.6
"1309",323.069157618712,1658383
"1315",323.15314556194,746454.6
"1316",323.168462551586,798168
"1318",323.18958153731,1114522
"1319",323.199415530663,1353882.9
"1324",324.099765922064,1606764.5
"1326",324.103667919426,1850476.9
"1331",324.212595845795,873974.8
"1335",325.048519280746,771905.9
"1338",325.08480225622,2144069.3
"1340",325.102668244143,3582406.8
"1344",325.121250231583,866056.5
"1347",325.147880213582,1425098.9
"1349",325.184296188966,20798158
"1367",327.064113918288,1026101.3
"1369",327.081974906215,879734.9
"1371",327.089404901192,778359.5
"1376",327.163497851109,1682814
"1379",327.215722815807,909954.7
"1397",329.079786555777,917541.6
"1401",329.137444516803,836138.6
"1403",329.142525513368,843947
"1409",329.231288453368,1180210.6
"1426",331.059034217888,1352783.5
"1431",331.120754176168,821716.8
"1435",331.189471129718,1147610.6
"1452",333.111049830811,16661884
"1458",333.205071767256,1444228.3
"1469",334.178900108989,860501
"1473",335.069238507157,749726.1
"1477",335.108084480899,5660705.5
"1488",336.111328802748,830322.9
"1494",336.194693746396,1217977.6
"1499",337.084826144704,1366081.3
"1506",337.205412063193,3215818.8
"1511",338.106770453912,2011026.5
"1518",338.210328383911,1294938.8
"1520",338.95361588148,910293.2
"1522",339.064175806746,820573.9
"1526",339.100554782155,1173664.8
"1531",339.163390739681,1094245.6
"1533",339.199846715038,2552424.5
"1550",340.961641524138,3293168.8
"1552",341.064534454587,4029688.5
"1554",341.079758444296,1111993.8
"1561",341.179210377071,1897217.4
