"","exp_mass","abundance"
"2",112.985579878108,5735134.5
"4",126.905009428017,10977241
"18",152.987516089347,687231.1
"19",152.989973088562,758271.4
"64",181.071759615874,1122739.9
"110",197.022219120509,14492957
"114",198.025593774819,1094592.1
"117",199.019285432465,5618592
"119",199.037873426061,902913.1
"143",203.984387721853,745085.3
"144",203.985157721588,822621.3
"145",203.9865727211,696637.4
"146",203.988688720371,735101.5
"154",205.052476353868,1936179.9
"169",209.022234986178,2193964.8
"177",211.001497304269,1394111.1
"178",211.019248298153,884127.9
"188",213.017121244049,3572045.5
"199",215.014181449452,1207829.9
"201",215.032781442051,2079958.6
"213",217.029846647453,729690.6
"215",217.048439640055,1661723.3
"223",219.027409852655,1054939
"234",221.012284062907,1215639.9
"245",223.001459271448,1446610.4
"247",223.060286248041,895764.1
"257",225.017125469448,1136076
"269",226.978426689079,2060674.8
"271",227.032844667427,665860.3
"287",229.012049879934,2647739
"289",229.04842686546,1375548.1
"300",231.009123085332,797362.5
"301",231.027725077931,909043
"333",236.096188061274,1175236.5
"341",238.048827284352,706048.2
"346",239.022857896801,1306911
"347",239.032784892851,4573023.5
"348",239.055007884009,742496
"363",240.897879150761,1060380.5
"364",241.002373109185,2162336
"365",241.029808098269,1726305
"367",241.048411090867,880673.6
"384",243.027669303354,844582.7
"417",247.060053698935,775938.2
"441",251.054919109445,919091.8
"457",253.070590307443,828054.8
"474",255.027716528735,2008572.8
"494",257.024716734162,716522.4
"496",257.043385726734,1263403.4
"498",257.065432717962,715756.7
"514",259.012916943091,10751709
"515",259.02251993927,877117.6
"532",261.060316128465,799832.4
"534",261.0755601224,869977.4
"563",265.048410019696,768088
"565",265.07043900989,924761.4
"570",265.147892975414,18720862
"578",266.15125352879,2397602
"580",267.049663128884,728799.3
"584",267.086068112679,821473.8
"589",267.143745087005,753061.8
"601",269.043358241435,1279914.4
"620",271.022598360421,1304440.8
"622",271.059033344203,808315.4
"642",273.060178453439,1205391.3
"644",273.07542944665,851856.4
"659",275.03841857287,5323813
"661",275.054644565647,731430.3
"663",275.075811556225,871463.9
"679",277.048392678175,714560.9
"700",279.127069752899,1172453.5
