"","exp_mass","abundance"
"2",203.94161234114,1071908.6
"3",203.942394340513,824100.8
"4",203.944074339165,801092.9
"9",225.003939439065,800132.8
"16",233.045712985711,796165.1
"42",258.016929787442,719998.6
"43",259.024606384549,1622344.4
"45",261.003826629068,813944.4
"46",261.040272578328,1266843.1
"48",261.07666652766,865053.7
"49",263.019545822773,976713.9
"50",263.055847772233,752332.5
"51",263.07121375084,1026989.6
"55",269.045406433537,2094614.5
"57",271.024532678187,1170433.6
"59",273.00393692245,868908.1
"60",273.040216871941,1315566.6
"61",273.076705821141,726737.3
"62",275.01955911629,1052088.6
"63",275.055853065761,1010043.2
"64",275.071217044371,737948.3
"68",281.008939777842,724440.3
"70",283.024643971568,1307299.9
"74",285.076701114683,789106.1
"75",287.019451409975,962488.8
"77",289.035228603599,996932.9
"80",295.024377265474,820136
"85",299.019411703566,971075.1
"88",301.035153897239,1398099.3
"90",303.050872090945,1393636.6
"91",303.066079069774,836901.8
"92",303.087247040304,760807.3
"93",305.030015085865,917300.6
"94",305.044995058024,939445.7
"95",305.066388018264,898871.3
"96",305.081680989842,960568.3
"97",305.90394046163,757140.5
"98",305.910420449586,1242165
"99",305.913424444003,843701.2
"100",305.922084427908,923381.8
"101",307.024352379286,948870.9
"102",307.045543339901,1026696.4
"103",307.060603311912,1130953.5
"104",307.082051272049,791115.1
"106",309.040055632997,2030748.3
"107",309.061245593614,798781.8
"108",309.076655564974,1570910.9
"109",310.048131759435,798951.4
"110",311.019372954332,1787952.4
"111",311.055884886473,2471475
"112",311.071147858106,870324.3
"113",311.092110819145,1110069.8
"114",312.998578275876,1301830.1
"115",313.035054208084,2525897
"116",313.050315179721,942282.1
"117",313.071524140303,2108363.8
"118",313.086813111887,1299468.9
"119",313.107755072966,842894.4
"120",314.03023435849,730068.9
"121",314.066607290889,743767.6
"122",315.014170529793,2103136.5
"123",315.050690461919,3257955.3
"124",315.06607843332,1940580.4
"126",315.102451365719,1168935.3
"127",315.123632326353,742760.9
"128",316.993511851085,1037689.8
"129",317.029857783534,2659068.8
"130",317.045190755037,1899517.9
"131",317.066437715548,3191551.5
"132",317.081623687324,1954688.8
"133",317.102895647789,1266370.4
"135",318.053018881936,1019244.8
"136",318.07683083768,743070.6
"137",318.085042822418,780911.3
"138",318.089454814218,790799.6
"139",319.0091591049,1232856.1
"140",319.024367076635,2269209.3
"141",319.045534037295,2490267
"142",319.060951008642,4598172
"143",319.08204896943,1494301.9
"144",319.09735094099,2266015
"145",320.032395203162,1103081.3
"146",320.05611915907,1263787.1
"147",320.064474143542,774219.8
"148",320.068909135299,1230828.1
"149",321.003617398095,1846070.8
"150",321.024691358928,1794744.5
"151",321.040200330104,4641081.5
"152",321.055516301638,714170.9
"153",321.061232291015,2377403.5
"154",321.076608262438,3453116.5
"155",321.09207623369,1146621.9
"156",321.097739223165,1640254.3
"158",322.011611524686,1058887.8
"159",322.035286480685,960905.7
"160",322.043465465484,777290.4
"161",322.047970457111,2119946.8
"162",322.06319242882,831883.9
"163",322.071869412693,1442380.6
"164",322.084410389385,971277.7
"165",322.982764719747,1167318.4
"166",323.019362651728,3824089.5
"167",323.040417612596,2287707
"168",323.055828583954,5365724.5
"169",323.07112755552,1827933.6
"170",323.076918544757,2071006.1
"171",323.092281516204,3365727.3
"172",323.107660487622,845088.6
"173",323.113422476913,961601.1
"174",323.128700448518,1195682.3
"175",324.014669801898,865898.6
"176",324.022853786688,1011115.3
"177",324.027196778616,2179499.5
"178",324.051090734208,1441709.6
"179",324.059299718951,1565870.3
"180",324.063784710615,2147118.5
"181",324.078956682417,747471.9
"182",324.087513666514,855696.6
"183",324.998531973339,2632315.5
"184",325.035017905528,5762174.5
"185",325.050186877336,1550143.8
"186",325.056117866313,1462144.1
"187",325.071461837795,4633729.5
"189",325.092565798572,1191171.1
"192",325.183748629104,1271946.8
"193",326.006432100104,1189966.9
"194",326.03024305585,1289040.9
"195",326.038334040813,1079121.5
"196",326.042989032161,1760209.9
"197",326.058180003928,1056019.1
"198",326.066789987926,1417811.9
"199",326.075356972004,792404.6
"200",326.079566964179,866900.9
"201",326.094611936217,911766.2
"202",326.103275920115,839126.9
"203",326.977724294907,844895.9
"204",327.014280226966,4725539
"205",327.029495198688,819076.2
"206",327.050757159172,6275878
"207",327.062431137475,711462.9
"209",327.071705120239,1089063.8
"210",327.087167091502,2975145
"212",327.108268052285,825706.8
"213",327.123570023845,1411052.1
"214",328.017576362288,725559.3
"215",328.021929354198,1284151.6
"216",328.037461325331,837560.9
"217",328.045963309529,1398585.6
"218",328.054050294499,922170.4
"219",328.058586286069,1070074.8
"220",328.073873257657,1683452
"221",328.082414241783,1399548.8
"222",328.99348554851,1426506
"223",329.029861480903,4887757
"224",329.045178452436,2385998.3
"225",329.06644041292,6159824
"226",329.081731384501,3126993.5
"229",329.139222277651,878230.4
"230",330.024951631477,748322
"231",330.033292615975,928418.8
"232",330.037773607646,1163811.1
"233",330.048793587165,778084.1
"234",330.053051579252,1945508.4
"235",330.061695563186,1436197.1
"236",330.069865548002,799845.9
"237",330.076713535275,999430.4
"238",330.085293519328,723623.2
"239",330.089626511275,1262375.6
"240",330.098236495273,918120.3
"241",331.009099802386,2468214.8
"242",331.024307774121,1576440
"243",331.026061770862,1191352.3
"244",331.045614734521,6057082
"245",331.057731712001,947194.9
"246",331.060946706026,5187195
"247",331.082098666714,3323773
"251",332.032304900706,1293775.5
"252",332.040935884665,980304.3
"253",332.048978869717,921681
"254",332.053428861446,1058321.4
"255",332.056124856436,1395089.6
"256",332.064600840683,1040674.4
"257",332.068795832886,2000722.8
"258",332.077280817116,983891.4
"259",332.092609788627,1119348.8
"261",332.105238765155,875605.9
"262",333.003371095929,1001444.5
"263",333.024786056129,2773286.5
"264",333.04022202744,4644392
"265",333.061298988267,4324393.5
"266",333.073116966303,740970.6
"267",333.076668959702,5624363
"268",333.092062931091,1039372.3
"269",333.097760920501,1912620.8
"272",334.01154822218,1059069.4
"273",334.035193178234,1174527.5
"274",334.043554162695,1172992.3
"275",334.048105154237,2689024.8
"276",334.05675013817,978625.4
"277",334.071924109968,1305218.8
"278",334.08026309447,1203971.5
"279",334.08457808645,1543939.9
"280",334.093010070779,871236.6
"281",335.004006377645,724629.6
"282",335.01939734904,4805591
"283",335.040406309994,2839513
"284",335.042230306604,1387993
"285",335.055802281379,5982170.5
"286",335.071195252771,1989723.6
"287",335.076999241984,3403740.3
"288",335.092294213557,3733981.5
"289",335.107701184923,988574.9
"291",335.128612146058,1489120.8
"292",336.014621499364,904880.2
"293",336.022707484336,835248.9
"294",336.027248475896,2031281.3
"295",336.051309431178,1745075.5
"296",336.059311416305,1621300.1
"297",336.063799407964,2454324.5
"298",336.072097392542,775733.3
"299",336.078940379824,959093.9
"300",336.087646363644,1145270.8
"301",336.10016334038,717639.9
"302",336.99846467084,2031241
"303",337.000217667582,1549833.1
"304",337.019567631619,1334410.9
"305",337.034918603089,5495692.5
"306",337.050423574272,896077.7
"307",337.056173563585,2606222.3
"309",337.086885506506,1923345
"310",337.092496496077,1441937.5
"312",337.123208438998,901588.3
"314",337.14433139974,723510.2
"315",338.0064217975,977188.6
"316",338.030378752974,1373222.8
"317",338.038848737233,1171879.5
"318",338.042884729731,1913447.9
"319",338.06682368524,1598634.1
"321",338.079405661855,1446315.3
"322",338.094467633862,772268.6
"323",338.977541992622,1093949.5
"324",338.979469989039,845437.7
"325",339.014188924512,3973184.8
"326",339.035104885639,1129346.8
"327",339.050842856389,7110468
"328",339.066099828033,2132037.8
"329",339.071873817302,1318854.1
"334",340.009512074652,762012.7
"335",340.017590059639,895517.4
"336",340.022067051318,1454365.8
"337",340.04597700688,1475104
"338",340.054120991744,1401440.8
"339",340.058759983123,1722593.3
"340",340.073835955103,1694498.6
"341",340.082534938936,1435043.4
"342",340.993439245973,2465272
"343",341.029917178176,5384187.5
"344",341.045340149512,2377084.8
"345",341.050846139279,1062845.4
"348",341.087451071247,1020224.8
"349",341.097155053211,756865.7
"350",341.102868042593,3409410.3
"352",341.139786973978,813685.7
"353",342.025262328276,1022936.4
"354",342.033296313344,1182297.3
"355",342.037814304947,1692761.6
"356",342.053140276463,1314523.1
"357",342.06160026074,1480411.9
"359",342.074329237082,867101.1
