"","abundance","exp_mass","formula","R_mass","recal_err"
"1",933199.2,279.03018,"C16H8O5",279.029956084322,0.212055348150256
"2",724440.3,281.009331,"C15H6O6",281.009105496096,0.199199711260067
"3",1201372.9,293.04583,"C17H10O5",293.045594837066,0.163314975623977
"4",820136,295.024788,"C16H8O6",295.024551248995,0.882257472606708
"5",753843.8,297.004353,"C15H6O7",297.004114660437,0.129847030499195
"6",836901.8,303.066501,"C19H12O4",303.066257795695,0.0812500318929315
"7",939445.7,305.045562,"C18H10O5",305.045317207541,0.753234397340185
"8",948870.9,307.024923,"C17H8O6",307.024676619147,0.439435798174711
"9",1130953.5,307.061174,"C18H12O5",307.060927590056,0.877519160286306
"10",2030748.3,309.04063,"C17H10O6",309.040382001586,0.257568390666085
"11",1787952.4,311.019951,"C16H8O7",311.019701413223,0.0795638171396187
"12",1301830.1,312.99916,"C15H6O8",312.998908824951,0.261638827407236
"13",942282.1,313.050897,"C20H10O4",313.050645783433,0.0428920815162448
"14",1299468.9,313.087395,"C21H14O3",313.087143754144,0.402101643432535
"15",2103136.5,315.014756,"C15H8O8",315.014503207479,0.436722435455583
"16",1940580.4,315.066664,"C20H12O4",315.066411165824,0.408631424783142
"17",2659068.8,317.030447,"C15H10O8",317.03019258993,0.309924043100613
"18",1899517.9,317.04578,"C19H10O5",317.045525577626,0.0675004400389172
"19",1954688.8,317.082213,"C20H14O4",317.081958548389,0.0822019382055904
"20",2269209.3,319.02496,"C18H8O6",319.024703989377,0.337113161957739
"21",2490267,319.046127,"C15H12O8",319.045870972391,0.219205575308032
"22",4598172,319.061544,"C19H12O5",319.061287960019,0.284954359871708
"23",1846070.8,321.004214,"C17H6O7",321.003956401069,0.372874615541837
"24",4641081.5,321.040797,"C18H10O6",321.040539371711,0.242246946295709
"25",2377403.5,321.061829,"C15H14O8",321.061571354834,0.0611035602346599
"26",3453116.5,321.077205,"C19H14O5",321.076947342495,0.312188672999371
"27",3824089.5,323.019963,"C17H8O7",323.019703783474,0.0692702784935755
"28",5365724.5,323.056429,"C18H12O6",323.05616975421,0.179813253158858
"29",2071006.1,323.077519,"C15H16O8",323.077259737286,0.0578828955399138
"30",2632315.5,324.999136,"C16H6O8",324.99887519523,0.355454672561549
"31",5762174.5,325.035622,"C17H10O7",325.035361165951,0.0463241549350244
"32",4633729.5,325.072066,"C18H14O6",325.071805136705,0.13353502364139
"33",4725539,327.014888,"C16H8O8",327.014625577633,0.0464927416473837
"34",6275878,327.051365,"C17H12O7",327.051102548361,0.233179579345116
"35",3872807.3,327.066738,"C21H12O4",327.066475536024,0.590449687594967
"36",2975145,327.087775,"C18H16O6",327.087512519143,0.307951632901287
"37",1991722.4,327.103144,"C22H16O3",327.102881506809,0.652949945647929
"38",1426506,328.994097,"C15H6O9",328.99383298936,0.219914649865861
"39",780911.3,318.085634,"C20H14O4",318.085378743166,0.286902693647515
"40",774219.8,320.065069,"C19H12O5",320.064812154712,0.812687848093932
"41",777290.4,322.044064,"C18H10O6",322.043805566611,0.0342625072553116
"42",1011115.3,324.023456,"C17H8O7",324.023195978192,0.354354547049097
"43",1565870.3,324.059902,"C18H12O6",324.059641948945,0.540902282165032
"44",1079121.5,326.03894,"C17H10O7",326.03867836081,0.162134510279845
"45",792404.6,326.075963,"C18H14O6",326.0757013311,1.79284719921599
"46",725559.3,328.018186,"C16H8O8",328.017922772508,0.222575996050946
"47",922170.4,328.05466,"C17H12O7",328.054396743238,0.0471156586911617
"48",4887757,329.030473,"C16H10O8",329.030014922642,0.838593300463516
"49",2385998.3,329.04579,"C20H10O5",329.045331901318,0.653639059425241
"50",6159824,329.067052,"C17H14O7",329.066593871717,0.250644713723114
"51",3126993.5,329.082343,"C21H14O4",329.081884850429,0.14474574998779
"52",2807763.3,329.103567,"C18H18O6",329.103108820881,0.142706179991135
"53",1576440,331.024923,"C19H8O6",331.024462145962,1.05548244567214
"54",6057082,331.04623,"C16H12O8",331.045769116299,0.51893927738069
"55",5187195,331.061562,"C20H12O5",331.061101094953,0.289817071611185
"56",3323773,331.082714,"C17H16O7",331.082253065506,0.221542585062063
"57",1001444.5,333.00399,"C18H6O7",333.003526390698,1.65074448342141
"58",4644392,333.040841,"C19H10O6",333.040377339394,0.253006031927422
"59",4324393.5,333.061918,"C16H14O8",333.061454310051,0.410322873755945
"60",5624363,333.077288,"C20H14O5",333.076824288653,0.0685045731321403
"61",1912620.8,333.09838,"C17H18O7",333.097916259288,0.18078420107891
"62",4805591,335.02002,"C18H8O7",335.019553583975,0.515119415419424
"63",5982170.5,335.056425,"C19H12O6",335.055958533291,0.457031354764191
"64",3403740.3,335.077622,"C16H16O8",335.077155503781,0.255263111347485
"65",2031241,336.999091,"C17H6O8",336.998621828705,1.09462919781081
"66",5495692.5,337.035545,"C18H10O7",337.035075777954,0.891434571828114
"67",7273615.5,337.072218,"C19H14O6",337.071748726897,0.0385714379787483
"68",1441937.5,337.093123,"C16H18O8",337.092653697793,0.704264767497471
"69",3973184.8,339.014819,"C17H8O8",339.014347022402,0.866508412968794
"70",7110468,339.051473,"C18H12O7",339.051000971372,0.0746653638691328
"71",5428295.5,339.08794,"C19H16O6",339.087467920602,0.165528298553463
"72",2465272,340.994073,"C16H6O9",340.993598266877,0.900523609679488
"73",5384187.5,341.030551,"C17H10O8",341.030076216093,0.629355084235826
"74",5390079,341.067151,"C18H14O7",341.066676165138,0.000543594676890008
"75",3081216.3,341.082423,"C22H14O4",341.081948143876,0.0459134147074901
"76",3409410.3,341.103502,"C19H18O6",341.10302711453,0.101849892143607
"77",1267651.6,341.119076,"C23H18O3",341.118601092848,0.829928775076204
"78",2372021,343.00974,"C16H8O9",343.009262460659,0.854037669021563
"79",1281206.5,343.02514,"C20H8O6",343.024662439219,0.434655500182153
"80",5928376.5,343.04629,"C17H12O8",343.045812409774,0.374583257937933
"81",3372474,343.061584,"C21H12O5",343.061106388481,0.26424923391244
"82",5278652,343.082773,"C18H16O7",343.082295358982,0.0905186760559318
"83",3275197.5,343.098061,"C22H16O4",343.097583337698,0.00230330394002408
"84",3973494,345.040857,"C20H10O6",345.040376632931,0.246254334526072
"85",5502328,345.06203,"C17H14O8",345.061549603454,0.119889861627686
"86",5067641.5,345.077377,"C21H14O5",345.076896582087,0.143377186672364
"87",2361339.5,345.098504,"C18H18O7",345.098023552674,0.136409187125609
"88",2573053,345.11383,"C22H18O4",345.113349531338,0.338787639757688
"89",3177012.3,347.02002,"C19H8O7",347.019536877533,0.545449127394203
"90",7809080,347.056605,"C20H12O6",347.056121826599,0.029281027268867
"91",3315002,347.077557,"C17H16O8",347.07707379743,0.481850119097246
"92",2291517.5,347.114198,"C18H20O7",347.113714746418,0.254108371276321
"93",1449972.9,348.999114,"C18H6O8",348.998628122232,1.03895832896187
"94",7003384.5,349.035809,"C19H10O7",349.035323071145,0.152281971335884
"95",5668604,349.072426,"C20H14O6",349.071940020167,0.510760096040009
"96",2479230.3,349.093373,"C17H18O8",349.092886991004,0.0117717549335342
"97",3316991.8,349.108773,"C21H18O5",349.108286969564,0.400265720531307
"98",3137723.3,351.014898,"C18H8O8",351.01440931585,0.659418618934296
"99",8787391,351.05154,"C19H12O7",351.051051264837,0.0711523263881692
"100",4418754.5,351.08798,"C20H16O6",351.087491214105,0.22621735398197
"101",1975748.6,351.10932,"C17H20O8",351.108831184396,0.826012818424337
"102",1718912.1,352.993943,"C17H6O9",352.993451560617,1.28551602734
"103",6103171.5,353.030656,"C18H10O8",353.030164509505,0.357860892419622
"104",5265031.5,353.067151,"C19H14O7",353.066659458697,0.0478432106177138
"105",3683211,353.103571,"C20H18O6",353.103079407993,0.0497082989023535
"106",3463498.5,355.009705,"C17H8O9",355.009210754266,0.970817457002507
"107",6028366.5,355.046383,"C18H12O8",355.045888703203,0.147039667205236
"108",4310866,355.082882,"C19H16O7",355.082387652389,0.172461551554135
"109",2526355.5,355.098485,"C23H16O4",355.097990630666,1.14921431863252
"110",2088533.6,355.119298,"C20H20O6",355.11880360169,0.258172964149561
"111",1143187.4,356.98885,"C16H6O10",356.988352998894,1.30806154162993
"112",3094551,357.025367,"C17H10O9",357.024869948055,0.939764140363496
"113",2703256.5,357.040855,"C21H10O6",357.040357926492,0.290370865176011
"114",6646811,357.062069,"C18H14O8",357.061571896958,0.0534246261045308
"115",4303132.5,357.077387,"C22H14O5",357.076889875632,0.119777276487037
"116",3007646.5,357.098555,"C19H18O7",357.098057846162,0.227859096013512
"117",1385506.3,357.134829,"C20H22O6",357.134331795661,0.0845277907914438
"118",1428449.6,359.004626,"C16H8O10",359.004126192523,0.957741602769704
"119",4451047,359.05664,"C21H12O6",359.056140120109,0.0792513162331881
"120",4707049,359.077724,"C18H16O8",359.077224090756,0.0471928650305054
"121",4044522.8,359.093086,"C22H16O5",359.092586069369,0.247567492752549
"122",1551788.9,359.114075,"C19H20O7",359.113575040148,0.143413638298832
"123",1412142.5,359.129805,"C23H20O4",359.129305018249,1.17602128145519
"124",4811187.5,361.035692,"C20H10O7",361.035189364866,0.517561673799074
"125",6502839,361.072423,"C21H14O6",361.071920313729,0.439207676098104
"126",3062201.5,361.09336,"C18H18O8",361.092857284581,0.0936486428187382
"127",1456701.3,361.129938,"C19H22O7",361.129435233657,0.439255211542254
"128",2837377.5,363.014863,"C19H8O8",363.014357609458,0.780056643665293
"129",7939205.5,363.051506,"C20H12O7",363.051000558443,0.0708668890656358
"130",3858569.3,363.088041,"C21H16O6",363.087535507579,0.34073210747784
"131",2254219.3,363.109147,"C18H20O8",363.108641478195,0.276264377846172
"132",2001549,363.124474,"C22H20O5",363.123968456857,0.471353070765239
"133",1787857.3,364.994013,"C18H6O9",364.993504854078,1.09723986025604
"134",5993813,365.030717,"C19H10O8",365.030208802979,0.224754666193917
"135",5386073,365.067251,"C20H14O7",365.066742752116,0.181888899697502
"136",4282460.5,365.10367,"C21H18O6",365.103161701413,0.273472298346001
"137",1128223,365.12477,"C18H22O8",365.124261672038,0.192931609743612
"138",3721254.3,367.009869,"C18H8O9",367.009358047597,0.537741158264598
"139",4693546,367.046347,"C19H12O8",367.045835996812,0.285828601981181
"140",5661230,367.082879,"C20H16O7",367.082367945952,0.11313977502957
"141",2144306,367.119451,"C21H20O6",367.118939895036,0.620985498068236
"142",3741437,369.025473,"C18H10O9",369.024959241466,0.667233756911312
"143",6410241,369.062153,"C19H14O8",369.0616391904,0.130649086615222
"144",3184132.8,369.098391,"C20H18O7",369.097877139949,0.269137728177593
"145",1987848.6,369.134944,"C21H22O6",369.13443008906,0.184500894299935
"146",1648209,371.004559,"C17H8O10",371.004042486175,1.15238467219693
"147",4641237,371.04126,"C18H12O9",371.04074343508,0.30211298312808
"148",3957462.5,371.056533,"C22H12O6",371.056016413817,0.256701398821413
"149",4041432.8,371.07771,"C19H16O8",371.077193384334,0.128416136314408
"150",4104538.5,371.093379,"C23H16O5",371.09286236252,0.984101760983201
"151",2573916.8,371.114215,"C20H20O7",371.113698333512,0.193449032487423
"152",1235038.4,371.129845,"C24H20O4",371.129328311752,1.20075998552344
"153",2521002.3,373.020409,"C17H10O10",373.019889679702,0.617688230531399
"154",5180080,373.072339,"C22H14O6",373.071819607405,0.155142176252207
"155",3861426.3,373.093452,"C19H18O8",373.092932578011,0.111172237274417
"156",3007667.8,373.108937,"C23H18O5",373.108417556453,0.724516243345614
"157",1228310.1,373.130252,"C20H22O7",373.129732526778,1.22188492547432
"158",1796226.5,375.014872,"C20H8O8",375.014349903004,0.775645546754253
"159",6525574.5,375.0516,"C21H12O7",375.051077851871,0.137488308110594
"160",2761608.8,375.072603,"C18H16O9",375.072080822631,0.199525100117044
"161",3678090.5,375.087941,"C22H16O6",375.087418801277,0.018686942573511
"162",2351244.8,375.109222,"C19H20O8",375.10869977165,0.422830706424066
"163",2428558.5,375.124492,"C23H20O5",375.12396975039,0.459723034851306
"164",1053658.4,376.994051,"C19H6O9",376.993526147584,1.00583152802754
"165",5154398.5,377.030672,"C20H10O8",377.0301470966,0.3812654933771
"166",5247074.5,377.067345,"C21H14O7",377.066820045544,0.381086457376381
"167",3997286.3,377.103748,"C22H18O6",377.103222994864,0.427307650962914
"168",1259368.6,377.124645,"C19H22O8",377.124119965771,0.18896233931521
"169",1194282.3,377.140067,"C23H22O5",377.1395419443,0.250790949484044
"170",2590007.3,379.009877,"C19H8O9",379.009349341144,0.543687073090137
"171",1040674.4,332.065218,"C20H12O5",332.06475569766,0.613300994686326
"172",1172992.3,334.044175,"C19H10O6",334.043709942549,0.319293713622264
"173",1203971.5,334.080884,"C20H14O5",334.080418891443,0.648902573707021
"174",1621300.1,336.059936,"C19H12O6",336.0594681362,0.00437946270674557
"175",1171879.5,338.039477,"C18H10O7",338.039006380276,0.813981685162582
"176",1351658.9,338.07573,"C19H14O6",338.075259329805,0.421804378689774
"177",1401440.8,340.054753,"C18H12O7",340.054279574602,0.299105506862332
"178",1182297.3,342.033932,"C17H10O8",342.033455819182,0.555577090780493
"179",1102231.5,344.049741,"C17H12O8",344.049262012766,0.0985215623158522
"180",1370841.8,346.08105,"C21H14O5",346.08056818477,1.057786109312
"181",1242201.3,348.0601,"C20H12O6",348.05961542953,0.42741285475966
"182",1351067,350.039207,"C19H10O7",350.038719674211,0.0329927185271645
"183",1033566.6,350.075675,"C20H14O6",350.07518762344,0.202514250175838
"184",1348450.5,352.054827,"C19H12O7",352.054336868058,0.126169946412149
"185",1122664.3,354.03395,"C18H10O8",354.033457112716,0.533092056385515
"186",1234220,354.070675,"C19H14O7",354.070182061587,0.425653214690046
"187",1122867.9,356.049588,"C18H12O8",356.049092306538,0.571837958172194
"188",1161870.4,360.060062,"C21H12O6",360.059560723142,0.261231020464033
"189",1016594.3,360.096911,"C22H16O5",360.096409671841,1.54820472712804
"190",1376159.5,362.075523,"C21H14O6",362.07501891721,0.270140159946627
"191",1533806.4,364.054769,"C20H12O7",364.054262161697,0.327217715602456
"192",1018290.3,364.091566,"C21H16O6",364.091059110468,0.802872400901263
"193",1158594.8,366.070581,"C20H14O7",366.070071355277,0.109281648805478
"194",1333908.8,368.049736,"C19H12O8",368.04922359989,0.196465937047048
"195",1105452.1,370.065601,"C19H14O8",370.065085793396,0.377827074740215
"196",1332083.9,376.055034,"C21H12O7",376.054510454887,0.343482626976929
"197",1459664.1,378.070768,"C21H14O7",378.070241648575,0.556240954144476
"198",6520635,379.046473,"C20H12O8",379.045768523741,0.454787349815599
"199",4826431,379.083028,"C21H16O7",379.082323455802,0.00780447403950263
"200",2907331.3,379.119362,"C22H20O6",379.118657388273,0.143837180734473
"201",1058960.9,380.988636,"C18H6O10",380.987927914137,2.34140230983984
"202",4312597,381.025507,"C19H10O9",381.02479884561,1.06717855866287
"203",5284889,381.062129,"C20H14O8",381.061420777547,0.446634605560952
"204",4155677,381.098789,"C21H18O7",381.098080709412,0.273502560179832
"205",1370849.1,381.135116,"C22H22O6",381.134407641897,0.119796222192138
"206",2142831.8,383.004641,"C18H8O10",383.003929167294,1.41214734691977
"207",3985651.8,383.041216,"C19H12O9",383.040504099317,0.917479212562602
"208",2468341.5,383.056972,"C23H12O6",383.056260070034,0.387425209030152
"209",6386424,383.077904,"C20H16O8",383.077192031131,0.127925921547796
"210",2440315.8,383.114239,"C21H20O7",383.113526963601,0.259918552774943
"211",1253247.9,383.150885,"C22H24O6",383.150172895492,0.419804899441121
"212",2249807.3,385.020454,"C18H10O10",385.019738420808,0.991296331223999
"213",3183825,385.036026,"C22H10O7",385.035310391866,0.170974091785245
"214",5288147.5,385.057156,"C19H14O9",385.056440352595,0.169436287665
"215",3724757.3,385.072568,"C23H14O6",385.071852323951,0.235269682665934
"216",3229911.5,385.093647,"C20H18O8",385.092931284775,0.104349718563761
"217",3339609.3,385.109085,"C24H18O5",385.108369256083,0.576519983199539
"218",2008667.5,385.129941,"C21H22O7",385.129225217321,0.133431609669349
"219",1538861.4,387.015106,"C21H8O8",387.01438671365,0.656481081432862
"220",3234479.8,387.036132,"C18H12O10",387.035412674572,0.923633150540716
"221",3670707.8,387.072784,"C19H16O9",387.072064606453,0.235233885844658
"222",4166837.5,387.088193,"C23H16O6",387.087473577814,0.159617110750612
"223",3158712,387.109222,"C20H20O8",387.108502538731,0.0997795322012081
"224",2261433.5,387.124446,"C24H20O5",387.123726510436,0.182853402747885
"225",4101262.5,389.030756,"C21H10O8",389.030032967467,0.662873250061966
"226",5328786.5,389.067472,"C22H14O7",389.066748899228,0.186468522539441
"227",2694677,389.088467,"C19H18O9",389.087743860208,0.158993756746692
"228",3574550.8,389.103909,"C23H18O6",389.103185831508,0.318619102417051
"229",1795353,389.124998,"C20H22O8",389.124274792313,0.214749623185789
"230",1386522.8,389.140054,"C24H22O5",389.139330764331,0.299627317697313
"231",2542956,391.009911,"C20H8O9",391.009184289111,0.949119078415653
"232",4218992,391.046473,"C21H12O8",391.045746221159,0.497864472384026
"233",6419572.5,391.083008,"C22H16O7",391.082281153257,0.115732877896268
"234",2179192.3,391.119351,"C23H20O6",391.118624085712,0.224571020909753
"235",3778126.3,393.025488,"C20H10O9",393.024757543064,1.13968384277642
"236",5258322.5,393.06235,"C21H14O8",393.061619474554,0.0725120804343589
"237",4176726.5,393.098711,"C22H18O7",393.097980406975,0.0099945440507932
"238",1276442.6,393.135276,"C23H22O6",393.134545339017,0.466394176924971
"239",1787308.9,395.004583,"C19H8O10",395.00384886482,1.57254225624606
"240",4953905,395.04139,"C20H12O9",395.040655796412,0.505605750190622
"241",4686645,395.078127,"C21H16O8",395.077392728134,0.383954018597004
"242",3051577.3,395.114354,"C22H20O7",395.113619660805,0.0174155858349032
"243",2853904,397.020423,"C19H10O10",397.019685118283,1.09559071443145
"244",4326420,397.057205,"C20H14O9",397.056467049922,0.0970774123087633
"245",4188437.8,397.072554,"C24H14O6",397.071816021395,0.136733860997023
"246",4860184,397.093614,"C21H18O8",397.092875982254,0.0380721648564405
"247",1187823.1,398.999516,"C18H8O11",398.998774440043,1.52934646198497
