"","abundance","exp_mass","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_mass2","C13_abund2","S34_mass","S34_abund","tag"
"1",1302623,633.067724162643,"C34H18O13","O13","CHO",34,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,634.075000614803,633.06746421194,0.409968382970964,0.41,633,632.360835086278,0.639164913721629,26,0.382352941176471,0.529411764705882,13,48.7749800510846,47,1,70,0.3,0,0,0,0,0,0,"Unambiguous"
"2",1246618,429.082699218612,"C21H18O10","O10","CHO",21,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,430.089975670772,429.08272034504,-0.0491209502405487,0.05,429,428.603581643417,0.396418356582558,13,0.476190476190476,0.857142857142857,3,33.0838459074769,31,0.9,44,0.4,0,0,0,0,0,0,"Unambiguous"
"3",1668611.9,415.0669732847,"C20H16O10","O10","CHO",20,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,416.07424973686,415.06707028124,-0.233123150459107,0.23,415,414.603505794294,0.396494205705665,13,0.5,0.8,3,32.0057189794923,30,0.9,42,0.4,0,0,0,0,0,0,"Unambiguous"
"4",809057.8,449.072515435692,"C20H18O12","O12","CHO",20,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,450.079791887852,449.07254958964,-0.0758842061129774,0.08,449,448.571077053129,0.428922946870728,12,0.6,0.9,0,34.6215250801385,32,0.9,42,0.4,0,0,0,0,0,0,"Unambiguous"
"5",703537.9,423.014438009795,"C24H8O8","O8","CHO",24,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,424.021714461955,423.01464078144,-0.478210520441774,0.48,423,422.542096309278,0.457903690721935,21,0.333333333333333,0.333333333333333,13,32.6170705564308,32,1,50,0.2,0,0,0,0,0,0,"Unambiguous"
"6",896598.7,383.019628012785,"C22H8O7","O7","CHO",22,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,384.026904464945,383.01972615914,-0.255571559004153,0.26,383,382.591944874408,0.40805512559217,19,0.318181818181818,0.363636363636364,12,29.5405386624077,29,1,46,0.2,0,0,0,0,0,0,"Unambiguous"
"7",809498.9,355.0248871879,"C21H8O6","O6","CHO",21,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,356.03216364006,355.02481153684,0.21248378115308,0.21,355,354.628463227221,0.371536772778711,18,0.285714285714286,0.380952380952381,12,27.3870836914615,27,1,44,0.2,0,0,0,0,0,0,"Unambiguous"
"8",1171383.5,353.045609323855,"C22H10O5","O5","CHO",22,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,354.052885776015,353.04554697834,0.176090965817953,0.18,353,352.651395442521,0.348604557479405,18,0.227272727272727,0.454545454545455,13,27.2348325715769,27,1,46,0.2,0,0,0,0,0,0,"Unambiguous"
"9",742200.8,327.029825943454,"C20H8O5","O5","CHO",20,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328.037102395614,327.02989691454,-0.21635078893776,0.22,327,326.664661518257,0.335338481743122,17,0.25,0.4,12,25.2336287205154,25,1,42,0.2,0,0,0,0,0,0,"Unambiguous"
"10",857412.3,325.050693359927,"C21H10O4","O4","CHO",21,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,326.057969812087,325.05063235604,0.187095218779756,0.19,325,324.687738851854,0.31226114814649,17,0.19047619047619,0.476190476190476,13,25.0813776006308,25,1,44,0.2,0,0,0,0,0,0,"Unambiguous"
