0min,,1min,,2min,,3min,,4min,,5min,,6min,,7min,,8min,,9min,,10min,,11min,,12min,,13min,,14min,,15min,,20min,,25min,,30min,,45min,,60min,,90min,,120min,,
788.0109253,0.001014490263,788.0109253,0.00061774184,788.0109253,0.0003974019492,788.0109253,0.0009897638811,788.0109253,0.0006927429931,788.0109253,0.0006968395319,788.0109253,0.0005778743653,788.0109253,0.001140894019,788.0109253,0.00039291961,788.0109253,0.0006866501062,788.0109253,0.0006176381139,788.0109253,0.001059717382,788.0109253,0.0008488014573,788.0109253,0.0003284358827,788.0109253,0.0007596405339,788.0109253,0.0009490320808,788.0109253,0.0008509542095,788.0109253,0.0004096573975,788.0109253,0.004290914629,788.0109253,0.0007148336153,788.0109253,0.0007427077508,788.0109253,0.0002302390494,788.0109253,0.001452636323,
786.9978027,0.0005930640036,786.9978027,0.0006867279299,786.9978027,0.0005258810706,786.9978027,0.0004988760338,786.9978027,0.0009292124305,786.9978027,0.000806475,786.9978027,0.0006576388841,786.9978027,0.00112506235,786.9978027,0.0004491725413,786.9978027,0.001107492484,786.9978027,0.0007945973193,786.9978027,0.001107025309,786.9978027,0.0007468047552,786.9978027,0.0009010409703,786.9978027,0.0005791963194,786.9978027,0.0008736494347,786.9978027,0.000785624492,786.9978027,0.0006566018565,786.9978027,0.004888405558,786.9978027,0.0007441079943,786.9978027,0.0008342771907,786.9978027,0.0001275329996,786.9978027,0.001524326857,
785.984314,0.0004893909791,785.984314,0.0008472971385,785.984314,0.0008291160339,785.984314,0.0005835769116,785.984314,0.0009293939802,785.984314,0.0006083837943,785.984314,0.0008386344416,785.984314,0.0009629635024,785.984314,0.0007862987695,785.984314,0.0005358075141,785.984314,0.001011480461,785.984314,0.000891106145,785.984314,0.0004876806051,785.984314,0.000642732135,785.984314,0.001128695789,785.984314,0.0009981442709,785.984314,0.0006605684175,785.984314,0.0005874909693,785.984314,0.004864844959,785.984314,0.0005524471635,785.984314,0.0007767037023,785.984314,0.0002553106751,785.984314,0.001726500806,
785.0053101,0.0007484902744,785.0053101,0.001051257947,785.0053101,0.0008336029132,785.0053101,0.001144994749,785.0053101,0.0006651572185,785.0053101,0.001083876705,785.0053101,0.001242568018,785.0053101,0.000882260967,785.0053101,0.0005314014852,785.0053101,0.0006707053399,785.0053101,0.0009872472147,785.0053101,0.0009448812925,785.0053101,0.0005886573927,785.0053101,0.0003321403929,785.0053101,0.0005724310759,785.0053101,0.00089364819,785.0053101,0.0005513067008,785.0053101,0.000488872698,785.0053101,0.004491791595,785.0053101,0.0006789239706,785.0053101,0.0009498103755,785.0053101,0.0003104578063,785.0053101,0.00125554821,
783.9910889,0.0007091034204,783.9910889,0.0006285517593,783.9910889,0.0009779849788,783.9910889,0.0005032299086,783.9910889,0.000815111096,783.9910889,0.0006180529017,783.9910889,0.0005283172941,783.9910889,0.001286001527,783.9910889,0.001071031322,783.9910889,0.001160204294,783.9910889,0.00137649104,783.9910889,0.0006793128559,783.9910889,0.0006026290939,783.9910889,0.00087873335,783.9910889,0.001117432257,783.9910889,0.000606750662,783.9910889,0.0008332138532,783.9910889,0.000720226788,783.9910889,0.004860761575,783.9910889,0.0007726064068,783.9910889,0.0006082800683,783.9910889,0.0003356895177,783.9910889,0.001392565551,
783.0113525,0.0002917810925,783.0113525,0.001125633367,783.0113525,0.0008303609211,783.0113525,0.0008083422435,783.0113525,0.000569631753,783.0113525,0.001219697762,783.0113525,0.0006304442068,783.0113525,0.0009788930183,783.0113525,0.0003999151813,783.0113525,0.0007675756351,783.0113525,0.001477986341,783.0113525,0.001012077206,783.0113525,0.001073340885,783.0113525,0.0008815087494,783.0113525,0.0009219488711,783.0113525,0.0009390702471,783.0113525,0.0008945301524,783.0113525,0.0008760876372,783.0113525,0.005020865239,783.0113525,0.0006143978098,783.0113525,0.0005770708085,783.0113525,0.0002657748992,783.0113525,0.00158805307,
781.9963379,0.0006020328728,781.9963379,0.0004157204821,781.9963379,0.0008497870876,781.9963379,0.00115812791,781.9963379,0.0009027789347,781.9963379,0.0009647016996,781.9963379,0.0005560758291,781.9963379,0.001120209112,781.9963379,0.0007457675529,781.9963379,0.0008915211656,781.9963379,0.001266218373,781.9963379,0.001046794816,781.9963379,0.000743641227,781.9963379,0.001183460816,781.9963379,0.0008015734493,781.9963379,0.0002902009874,781.9963379,0.0007975278422,781.9963379,0.0003487463109,781.9963379,0.004601421766,781.9963379,0.001398824155,781.9963379,0.0006761757541,781.9963379,0.0004087505222,781.9963379,0.0015085591,
781.0158691,0.0006830203929,781.0158691,0.0007903702208,781.0158691,0.0006851982325,781.0158691,0.0007457415923,781.0158691,0.0007727101329,781.0158691,0.001108011464,781.0158691,0.0007914853632,781.0158691,0.000983173959,781.0158691,0.0008707184461,781.0158691,0.000839386601,781.0158691,0.001027411781,781.0158691,0.00113806501,781.0158691,0.0004168605374,781.0158691,0.0005376217887,781.0158691,0.0007735140389,781.0158691,0.000670134963,781.0158691,0.0004678301339,781.0158691,0.0007707652403,781.0158691,0.005088223144,781.0158691,0.0009434285457,781.0158691,0.0006651313161,781.0158691,0.000400666584,781.0158691,0.001585429069,
779.999939,0.0005134927924,779.999939,0.0005127930199,779.999939,0.0008380638319,779.999939,0.0009828365874,779.999939,0.0008525882149,779.999939,0.0008345365641,779.999939,0.0008975910023,779.999939,0.0007996025379,779.999939,0.0005626852508,779.999939,0.0005113416701,779.999939,0.00124799367,779.999939,0.0009403154836,779.999939,0.000787284167,779.999939,0.0008355480968,779.999939,0.0007533911848,779.999939,0.0007547914283,779.999939,0.0009408083861,779.999939,0.0007272276562,779.999939,0.005316250026,779.999939,0.000999778742,779.999939,0.0007310911315,779.999939,0.0004130257585,779.999939,0.001576309907,
778.9837646,0.0006958802114,778.9837646,0.0004508309648,778.9837646,0.0007360178279,778.9837646,0.0008957233513,778.9837646,0.0006928207586,778.9837646,0.0007114110631,778.9837646,0.00112874771,778.9837646,0.001390591962,778.9837646,0.0008574125241,778.9837646,0.0008836876368,778.9837646,0.0007931969594,778.9837646,0.001138895634,778.9837646,0.0009170720004,778.9837646,0.001237531775,778.9837646,0.001177412923,778.9837646,0.0009054507245,778.9837646,0.0008441588725,778.9837646,0.0007426558877,778.9837646,0.005949530751,778.9837646,0.001363766845,778.9837646,0.0005736234016,778.9837646,0.0002408062574,778.9837646,0.00164599414,
778.0021973,0.0008115062374,778.0021973,0.0005750749842,778.0021973,0.001214817516,778.0021973,0.001200203085,778.0021973,0.0008849067381,778.0021973,0.0004557285283,778.0021973,0.0008256147848,778.0021973,0.0009936816059,778.0021973,0.0005981186987,778.0021973,0.0006058434374,778.0021973,0.001276914612,778.0021973,0.001368986326,778.0021973,0.0007502794615,778.0021973,0.0009329479653,778.0021973,0.0008832726162,778.0021973,0.0006443912862,778.0021973,0.0007465195376,778.0021973,0.0006322588306,778.0021973,0.006381916348,778.0021973,0.0009765580762,778.0021973,0.000772917585,778.0021973,0.0003554303257,778.0021973,0.001556565519,
776.9851685,0.0002654381678,776.9851685,0.0007022065693,776.9851685,0.0009926178027,776.9851685,0.0009839263512,776.9851685,0.0006797536043,776.9851685,0.0008739347686,776.9851685,0.0008370263968,776.9851685,0.000842524867,776.9851685,0.0008456112701,776.9851685,0.0006705757114,776.9851685,0.00128937664,776.9851685,0.001056836918,776.9851685,0.0008432770264,776.9851685,0.0007795043639,776.9851685,0.000778856047,776.9851685,0.0006880501751,776.9851685,0.001187068759,776.9851685,0.000696580275,776.9851685,0.005882642698,776.9851685,0.001164512825,776.9851685,0.0007602628903,776.9851685,0.0004808390804,776.9851685,0.001410796307,
776.0028076,0.0006369251059,776.0028076,0.0008547410253,776.0028076,0.0007842759951,776.0028076,0.0009981442709,776.0028076,0.0005657696747,776.0028076,0.001245267806,776.0028076,0.0007095182664,776.0028076,0.0008869040175,776.0028076,0.0006534649292,776.0028076,0.001257105963,776.0028076,0.001227719011,776.0028076,0.001107414602,776.0028076,0.0008577756234,776.0028076,0.0008704850334,776.0028076,0.0006466208142,776.0028076,0.0008030776517,776.0028076,0.001074249158,776.0028076,0.0006215006579,776.0028076,0.006214981433,776.0028076,0.000885581132,776.0028076,0.0009162678616,776.0028076,0.0004420466139,776.0028076,0.001554980758,
774.9850464,0.0001902776567,774.9850464,0.0009561404586,774.9850464,0.0006833055522,774.9850464,0.0007711023209,774.9850464,0.00105003838,774.9850464,0.0007507202681,774.9850464,0.0002942160063,774.9850464,0.0009851716459,774.9850464,0.0009469048236,774.9850464,0.0006217858172,774.9850464,0.001205238863,774.9850464,0.001131239231,774.9850464,0.0007397517329,774.9850464,0.0009259178769,774.9850464,0.0004351021489,774.9850464,0.0007798415027,774.9850464,0.0008440810489,774.9850464,0.0007819939055,774.9850464,0.006192215253,774.9850464,0.0008277414599,774.9850464,0.0006408914924,774.9850464,0.0003798614489,774.9850464,0.001291843131,
774.0019531,-0.0001284271857,774.0019531,0.0008474786882,774.0019531,0.0006651313161,774.0019531,0.0005982742296,774.0019531,0.0004492502776,774.0019531,0.0005846655695,774.0019531,0.0009049837827,774.0019531,0.001246124506,774.0019531,0.0005198164727,774.0019531,0.0008615883999,774.0019531,0.0009985592915,774.0019531,0.0007617928786,774.0019531,0.0005870243767,774.0019531,0.0006243003299,774.0019531,0.0008642599569,774.0019531,0.0004568687,774.0019531,0.0002684686915,774.0019531,0.0003765451838,774.0019531,0.006290246267,774.0019531,0.001034651068,774.0019531,0.0007899553166,774.0019531,0.0003727107542,774.0019531,0.001308122301,
772.9833984,0.0004819016031,772.9833984,0.0006127905799,772.9833984,0.0007754848921,772.9833984,0.000642783998,772.9833984,0.0006595054874,772.9833984,0.0007730991347,772.9833984,0.0004884839873,772.9833984,0.0007709467318,772.9833984,0.0006314552156,772.9833984,0.0004689962661,772.9833984,0.00082626316,772.9833984,0.0009172016871,772.9833984,0.001096462947,772.9833984,0.0005574236275,772.9833984,0.0008191828965,772.9833984,0.0007575142081,772.9833984,0.0004169382737,772.9833984,0.0003875045804,772.9833984,0.00577394804,772.9833984,0.0006563425995,772.9833984,0.000529146695,772.9833984,6.169064727E-005,772.9833984,0.001387008233,
771.9995728,-0.000220440721,771.9995728,0.0005386585253,771.9995728,0.0005590824294,771.9995728,0.0005804664106,771.9995728,0.0004789991654,771.9995728,0.0006472948589,771.9995728,0.0006511576357,771.9995728,0.0008176267729,771.9995728,0.0004036462342,771.9995728,0.000898109749,771.9995728,0.001079672715,771.9995728,0.0008756207535,771.9995728,0.0007363289478,771.9995728,0.00106475153,771.9995728,0.0005164731992,771.9995728,0.0003816232493,771.9995728,0.0005015194765,771.9995728,0.000740425894,771.9995728,0.005842813756,771.9995728,0.0009422870935,771.9995728,0.0008568678168,771.9995728,0.0003692390455,771.9995728,0.001662494498,
771.0153809,0.000402687554,771.0153809,0.0006876871921,771.0153809,0.0007109702565,771.0153809,0.000747712329,771.0153809,0.0004376674478,771.0153809,0.0008146443288,771.0153809,0.0005971336504,771.0153809,0.001067943289,771.0153809,0.0006606202805,771.0153809,0.0008530810592,771.0153809,0.0009404192679,771.0153809,0.001006031758,771.0153809,0.0006989137619,771.0153809,0.001012570225,771.0153809,0.001222475315,771.0153809,0.0006127646775,771.0153809,0.0006702905521,771.0153809,0.000549103599,771.0153809,0.005677266046,771.0153809,0.0009668031707,771.0153809,0.0007519390201,771.0153809,0.0001226650347,771.0153809,0.001389293466,
769.9956665,0.0005754637532,769.9956665,0.0006143459468,769.9956665,0.0008800562355,769.9956665,0.001086886972,769.9956665,0.0009436879773,769.9956665,0.0009805534501,769.9956665,0.0008037778316,769.9956665,0.0008375970065,769.9956665,0.0006438209675,769.9956665,0.0007398813614,769.9956665,0.0008628334035,769.9956665,0.000802947965,769.9956665,0.0009690861916,769.9956665,0.000805230171,769.9956665,0.0006512354012,769.9956665,0.001070771832,769.9956665,0.000696165429,769.9956665,0.0003133073042,769.9956665,0.005181604531,769.9956665,0.0005137001281,769.9956665,0.0009005221655,769.9956665,0.0005561794969,769.9956665,0.001558591845,
769.0107422,0.0004564540868,769.0107422,0.000494107604,769.0107422,0.0004677782999,769.0107422,0.0007428893005,769.0107422,0.000838556618,769.0107422,0.0007909666747,769.0107422,0.0006389731425,769.0107422,0.0008682803018,769.0107422,0.0003868309432,769.0107422,0.0006395434611,769.0107422,0.001100044232,769.0107422,0.0009057879215,769.0107422,0.0008020402747,769.0107422,0.000528032193,769.0107422,0.0006364325527,769.0107422,0.0006755017093,769.0107422,0.0007333729882,769.0107422,0.0007806713693,769.0107422,0.005416573491,769.0107422,0.0006854833919,769.0107422,0.0004048898991,769.0107422,0.000329316681,769.0107422,0.001369194011,
767.9902344,-1.263216927E-005,767.9902344,0.0003035672707,767.9902344,7.450620615E-005,767.9902344,0.0009324551211,767.9902344,0.0004238306137,767.9902344,0.0004982022219,767.9902344,0.0004568168661,767.9902344,0.0003187991388,767.9902344,0.0002202677861,767.9902344,0.0005422870745,767.9902344,0.0005350299762,767.9902344,0.0005675581633,767.9902344,0.0002716028248,767.9902344,0.0003641092917,767.9902344,0.0003469846561,767.9902344,0.0003016762785,767.9902344,0.0004231828207,767.9902344,0.0003691095044,767.9902344,0.0050195558,767.9902344,0.0005077652168,767.9902344,0.0001591760956,767.9902344,-0.0002099879785,767.9902344,0.001252303133,
767.0046387,-3.561763151E-005,767.0046387,0.0002927136084,767.0046387,0.0002563467133,767.0046387,0.00050794665,767.0046387,0.0002028639283,767.0046387,0.0003425546456,767.0046387,0.0005119896377,767.0046387,0.0001280508732,767.0046387,0.0003844732128,767.0046387,0.0003629952844,767.0046387,0.0005422352115,767.0046387,0.0003502230102,767.0046387,0.0004376674478,767.0046387,0.0004062113294,767.0046387,0.0005861689569,767.0046387,0.000441295153,767.0046387,0.0004620772961,767.0046387,-0.0001308597421,767.0046387,0.004971531685,767.0046387,0.0004252816434,767.0046387,2.943334403E-005,767.0046387,-0.0001151772813,767.0046387,0.001261726953,
765.9833984,-0.0002807719866,765.9833984,0.0001769666414,765.9833984,0.000257926702,765.9833984,0.0001757495047,765.9833984,0.0003101210459,765.9833984,0.000621293264,765.9833984,0.0001866002567,765.9833984,6.67391505E-005,765.9833984,0.000411989342,765.9833984,0.0003210787836,765.9833984,0.0006858463748,765.9833984,0.0005327492254,765.9833984,0.0006119869649,765.9833984,0.0002824559633,765.9833984,0.0002905636211,765.9833984,0.0002414537594,765.9833984,0.0004100719525,765.9833984,-1.827510823E-005,765.9833984,0.004630095791,765.9833984,0.0001485332032,765.9833984,0.0003831777722,765.9833984,-0.0001912551816,765.9833984,0.001109957928,
764.9969482,-0.000233325205,764.9969482,0.0002859269734,764.9969482,0.0001992641191,764.9969482,0.0002976871037,764.9969482,0.0001511226874,764.9969482,0.0001679547422,764.9969482,0.0001965448464,764.9969482,0.0002674066927,764.9969482,0.0002169786021,764.9969482,3.748450035E-005,764.9969482,0.0003249645524,764.9969482,0.0006070099189,764.9969482,0.000240624955,764.9969482,0.0002166937193,764.9969482,0.0003174261656,764.9969482,0.0002956147946,764.9969482,0.0005868688459,764.9969482,0.0002880251268,764.9969482,0.005099197384,764.9969482,4.121241727E-005,764.9969482,0.0002462971606,764.9969482,-5.306299499E-005,764.9969482,0.001115304069,
764.0101929,-0.0001554950577,764.0101929,-7.99285117E-005,764.0101929,0.0003047070641,764.0101929,0.0001474974124,764.0101929,0.0005576568656,764.0101929,0.0002828445286,764.0101929,0.0001652615756,764.0101929,0.0003682286479,764.0101929,7.9736099E-005,764.0101929,0.0001442605717,764.0101929,0.0004429794499,764.0101929,0.0002659820893,764.0101929,0.0002276749874,764.0101929,0.0003024793114,764.0101929,0.0001619210234,764.0101929,0.0001417488093,764.0101929,0.0001688611082,764.0101929,1.491057355E-005,764.0101929,0.00535521796,764.0101929,0.0002623299661,764.0101929,5.449338278E-005,764.0101929,-0.0002664401836,764.0101929,0.001032627188,
762.987793,-0.0007155196508,762.987793,7.352237299E-005,762.987793,5.993015293E-005,762.987793,-3.468581417E-005,762.987793,5.327659164E-005,762.987793,0.0002311455464,762.987793,-9.488759679E-005,762.987793,-0.0001125376075,762.987793,0.0001595127396,762.987793,-3.380575799E-005,762.987793,0.0001949133002,762.987793,0.0002679506433,762.987793,0.000223323892,762.987793,-0.0001489740825,762.987793,0.0001705961477,762.987793,1.053571668E-005,762.987793,0.0001494654134,762.987793,-0.000111347159,762.987793,0.005128454417,762.987793,-7.237113459E-005,762.987793,0.0001765004999,762.987793,-0.0003862539306,762.987793,0.0009769472526,
762.0003662,-0.0004066851689,762.0003662,-0.0003383013536,762.0003662,-0.0001658973633,762.0003662,-4.017316314E-005,762.0003662,-0.0002674749994,762.0003662,-0.0002308932162,762.0003662,-5.389124271E-005,762.0003662,-0.000239482717,762.0003662,6.174242299E-005,762.0003662,-0.0002063139254,762.0003662,0.0002531608916,762.0003662,-0.0003129003744,762.0003662,-1.993173828E-005,762.0003662,-0.0002080215927,762.0003662,5.487860108E-006,762.0003662,0.0001111685779,762.0003662,-0.0001058089474,762.0003662,-0.0005313208676,762.0003662,0.004404704086,762.0003662,0.0001168908784,762.0003662,-0.0002951550414,762.0003662,-0.0008378965431,762.0003662,0.0007520946092,
761.0125122,-0.0009771307232,761.0125122,-0.0005312174326,761.0125122,-0.0001767134381,761.0125122,-0.0001662078867,761.0125122,0.0001493100426,761.0125122,-0.0001205083463,761.0125122,-3.566939995E-005,761.0125122,-4.788640217E-005,761.0125122,1.736983177E-005,761.0125122,9.529670206E-005,761.0125122,0.0003550935362,761.0125122,3.49992406E-005,761.0125122,-0.0002336874168,761.0125122,-7.563221152E-005,761.0125122,-0.0005614659749,761.0125122,-0.0002005699353,761.0125122,1.783579864E-005,761.0125122,-0.0004726276093,761.0125122,0.004613298923,761.0125122,-0.0001610843901,761.0125122,-0.0002475028741,761.0125122,-0.0003158492618,761.0125122,0.0006756313378,
759.9889526,-0.0008366564289,759.9889526,-0.0003759086248,759.9889526,-0.0001702445297,759.9889526,-0.0005537101533,759.9889526,-0.0001546669955,759.9889526,-0.0003428537166,759.9889526,-9.105729259E-005,759.9889526,-0.0005424380652,759.9889526,-0.0005575880641,759.9889526,-0.000399081764,759.9889526,-0.0003818054684,759.9889526,-8.733047434E-005,759.9889526,-0.0002516422246,759.9889526,-0.0004085472028,759.9889526,-0.0007455486339,759.9889526,-0.0005426966236,759.9889526,-0.0004813674605,759.9889526,-0.0006030348595,759.9889526,0.003499190556,759.9889526,-0.0003445091133,759.9889526,-0.0003088650701,759.9889526,-0.0008530879277,759.9889526,0.0004843893985,
759.0004272,-0.001186956652,759.0004272,-0.0009416934918,759.0004272,-0.0005104817683,759.0004272,-0.000540421519,759.0004272,-0.0004207020102,759.0004272,-0.000436942355,759.0004272,-0.0007351601962,759.0004272,-0.0004332185199,759.0004272,-0.0006278501824,759.0004272,-0.0003653044114,759.0004272,-0.0006945860805,759.0004272,-0.0002344635723,759.0004272,-0.0008411519229,759.0004272,-0.0006801645504,759.0004272,-0.0005398527137,759.0004272,-0.000554899394,759.0004272,-0.0005132741644,759.0004272,-0.0008992787334,759.0004272,0.003338472685,759.0004272,-0.0003085546487,759.0004272,-0.0004080299695,759.0004272,-0.0007976937923,759.0004272,0.0002419976663,
