"","exp_mass","abundance"
"2",112.985577631558,5591594
"3",126.905011274288,3320630.5
"57",181.051739075683,2169800.8
"58",181.071783069491,1432395
"95",197.022225142626,23684450
"101",198.025577832704,1713318.5
"103",199.019288525761,8850409
"104",199.037873520021,1750057.9
"130",203.975308994917,866591.7
"131",203.978261994005,813935.8
"132",203.980394993346,884991.9
"133",204.056152969945,2981396
"140",205.052504662186,13201225
"145",206.055846352268,802011.8
"154",209.022223435996,4158087.8
"162",211.019254819142,1596189.5
"164",211.037867813392,752190.3
"171",213.017104644903,1487981.3
"180",213.963808274452,2076625.1
"183",214.145728203265,835799.9
"184",214.929943896396,1026420.5
"185",215.032784856154,2697208.3
"200",217.029822074699,819517.6
"202",217.048440067414,3798334.3
"214",219.027439293017,1065278.8
"216",219.045444285972,1525375.3
"219",219.067176277468,712960
"226",221.012286516332,10525116
"227",221.013203515974,773947.9
"236",222.090250094518,2371291.8
"237",223.001470737951,1688118.3
"245",224.087233313084,888309.1
"249",224.998557956476,798446.6
"250",225.017132949208,1072047
"262",226.978474181721,903396.6
"263",227.032802160462,774694.1
"275",229.048440371729,3947932
"291",231.045475590275,1212816.9
"307",233.082933793003,717319.1
"312",234.064328408976,933665.4
"325",236.096153613909,814360.9
"334",238.04881184982,886223.9
"338",238.891349520129,1739560.3
"339",239.02285346867,12767660
"340",239.032802464777,8822188
"354",241.002359694076,2003943.5
"355",241.018530687748,805319.9
"356",241.029830683326,3087848.3
"358",241.048419676052,1572392.9
"361",241.072406666666,2579689.5
"369",241.57384447045,877401.2
"374",242.175061235189,1243404.1
"407",247.063027322494,2164531.8
"415",248.080027924534,15239386
"416",248.081179924083,1014234.2
"420",248.58169072823,4172269.8
"421",248.655612699304,811184.6
"433",250.984264788086,935631.8
"437",251.076058752166,733267.7
"450",253.038516984242,1459306
"451",253.048430980363,1093162.4
"465",254.865300269409,753566.9
"466",255.02770220586,2289414.8
"478",255.663428957096,1306917.4
"487",257.024792424385,805160.8
"489",257.043405417101,1327721.8
"493",257.094935396937,865644.4
"505",259.011675646903,943055.4
"506",259.012920646416,12844752
"507",259.022429642695,1215248
"512",259.096336613775,834771.9
"514",259.098838612796,819412.1
"515",259.110626608183,1791444.6
"520",260.016307253784,725189.2
"527",260.873314918431,1214004
"530",261.075568839287,718655.2
"536",261.137521815045,930818.6
"543",262.671223214896,774777
"545",263.022846295535,1117613.1
"559",265.048374419902,717668.3
"566",265.14789237688,64544812
"572",266.151259943126,8340071
"574",267.064118548498,713951.3
"580",267.143702514094,2959908.3
"589",269.043367692871,1263836.3
"595",269.121680659016,914721.3
"598",269.174462636199,1052196.8
"600",269.210838620474,1968423.1
"611",271.058983821523,1157535.9
"628",273.075460949802,821543.5
"630",273.078230948604,816423.7
"643",274.89670616248,715717.4
"644",275.038408101222,3828143.3
"648",275.093913077228,765363.2
"672",278.116434770595,2999691.5
"676",279.064034360949,754417
"681",279.127134333671,801557.6
"683",279.163518317942,6058456.5
"687",280.113540907248,1011870.9
"691",280.994866526252,27630688
"693",281.033427509582,1455459.9
"694",281.043322505305,1720804.6
"696",281.058639498683,734629.8
"698",281.069894493818,907942.6
"707",281.998187092518,1862957
"714",282.99062066349,1182201
"715",283.029893646513,828668
"717",283.059078633896,715982.3
"723",283.137284600088,994308.3
"753",287.090941890926,1056827
"761",287.221225834605,1602629.5
"769",288.778343161465,719299.1
"770",288.95783608387,4260305.5
"773",289.070200035295,737242.9
"775",289.073287033961,814043.1
"789",291.04861118003,720221.3
"804",293.043409317682,797795.6
"810",293.142768274729,1237100
"812",293.17760325967,893230.9
"813",293.179201258979,13022255
"815",294.065279875928,1510777.8
"819",294.111373856002,1260541.8
"823",294.182558825229,1954947.8
"825",295.059089446305,929294.2
"827",295.074287439735,833423.5
"841",296.96882162073,2999154
"843",297.03842659064,746263.9
"851",297.151329541833,1769857.6
"852",297.152985541117,26110338
"864",298.989586747156,2121121.3
"866",299.054056719286,1553766.9
"886",301.070030847783,722136
"888",301.074931845664,1282392.5
"890",301.106466832031,802779.3
"906",302.976832023475,971841.3
"930",305.188916067193,1334343.5
"932",305.961891733037,1041229.3
"933",305.966215731168,993005.7
"934",306.062977689338,1555990.4
"940",306.991282288033,2747370.5
"943",307.080562249437,894450.6
"949",307.158431215774,2953977.8
"966",309.172384345145,1780145.3
"967",309.174128344391,24980914
"973",310.177448910657,3747085.5
"977",311.053954531744,1317470
"986",311.166864482933,2567784.3
"987",311.168635482168,35536488
"989",311.22097945954,787821.4
"999",313.021085469104,1056275.4
"1002",313.069833446596,848279.9
"1023",315.064253525715,711824.6
"1025",315.08557551587,875986.6
"1042",316.168448015876,1517239
"1059",318.184116085184,1123698.3
"1076",320.199783154492,1675693.4
"1085",321.174002704667,1190791.8
"1086",321.183690700193,1123144.6
"1095",322.215387223829,1694568.1
"1096",323.005432859042,3491761.3
"1097",323.053891836667,975093.8
"1099",323.069081829654,766007.1
"1106",323.189641773988,1278530.3
"1107",323.199408769478,1099971.3
"1109",324.099765353757,1068310.3
"1111",324.103686351947,1219862.6
"1114",325.001862937233,1557609.4
"1118",325.102668890688,2486770.8
"1124",325.182325853908,1333114
"1125",325.184294852999,18759546
"1143",327.163400939188,1024303.7
"1146",327.215730915026,869172.4
"1160",329.06446906141,1412764.9
"1172",329.235360982504,854764.3
