"","exp_mass","abundance"
"2",112.985573769687,3791220
"4",126.905002197471,2840990.5
"33",167.035505756776,925523.4
"60",181.051731198197,2249085
"61",181.071741190262,1632959.3
"94",195.066977640007,898895.6
"98",197.022222864593,25503970
"103",198.025571466683,1840169.6
"105",199.019294072591,9567086
"106",199.037870065224,1953647.5
"112",200.022621674689,756721.1
"116",200.129979632113,873272.1
"117",201.034924273229,723410.4
"134",203.977125106406,862052.3
"135",203.978091106023,842148.3
"136",203.978968105675,996324.4
"137",203.981871104524,1120868.5
"138",203.984589103446,766596.7
"139",204.056143075069,3503272.8
"146",205.052499679932,14570209
"147",205.053287679619,979681.2
"153",206.055875282011,840984.1
"163",209.022217105615,4470193
"171",211.019249313628,1764304.5
"173",211.037933306218,795121.4
"181",213.017125855399,1326635.1
"190",213.963798414789,2154516.5
"194",214.929939965117,1156989.6
"195",215.032766917259,3013570
"210",217.029831987764,1038004.1
"212",217.048429979108,4232469
"224",219.027458058009,1065443.3
"226",219.045479049621,1488484
"235",221.012282134212,11818927
"246",222.090243632496,2466136
"247",223.001481208378,2340730
"257",224.087236703035,810082.1
"261",224.998548278883,754243.6
"262",225.017110270244,1305412.3
"273",227.032795332083,828718.1
"288",229.048429393946,4615896
"304",231.045473464462,1374114
"306",231.065275455245,742050.8
"325",234.064380059371,1329045
"339",236.096195113703,792869.4
"349",238.048823204891,869109.7
"353",238.891329812763,2147033.5
"355",239.022841751553,15031391
"356",239.032791746922,9387615
"366",240.022401286328,758410.5
"373",241.002362830225,2443062.3
"374",241.018570822681,983158.9
"375",241.029836817437,3461047.5
"377",241.04843680878,1819576.3
"380",241.07239379763,3231673.3
"388",241.573883564222,1223504.1
"408",244.072106401473,844998.7
"415",245.058631942315,768343.9
"429",247.063020009412,2270048.5
"437",248.080035536062,20531736
"441",248.581697302574,5504052
"442",248.655576268188,957240.4
"455",250.984318184321,1036417.1
"457",251.032778161766,868548
"460",251.076061141621,809414.6
"465",251.164091100649,923084
"467",251.166425099563,922316.1
"476",253.038479228253,1588993.3
"477",253.048447223613,1299842
"495",254.865302377994,752281.2
"496",255.027704302407,2575172
"508",255.663444006515,1738095.3
"518",257.024760372917,873357.6
"520",257.043395364244,1557710.9
"524",257.094975340237,953746.5
"536",259.012927447564,13989084
"537",259.022474443121,1240221
"543",259.098841407577,909538.6
"544",259.110614402098,1858019.5
"549",260.016269980578,903718.4
"555",260.87332258168,1309094.9
"559",261.078157486344,839414.4
"564",261.13750845872,1014906.9
"571",262.671233744878,1396273.1
"573",263.022856545893,1092940.8
"590",265.048422471942,914734.3
"597",265.147883419208,72995512
"604",266.151251887225,9494792
"613",267.143696361033,3378778.3
"616",267.197914332287,847710.9
"623",269.043367353832,1295418.5
"629",269.121627312338,1010753.3
"632",269.174482284315,1298949.8
"644",271.058972285163,1327784.5
"664",273.075442216035,1037402.3
"668",273.114598195275,780893.8
"670",273.148186177466,1187424.8
"681",275.038427175265,2660106.8
"690",275.163839108772,1149206.1
"692",275.166660107276,1127446.4
"698",276.847264216224,776431.9
"700",277.048414109575,791618.5
"713",278.116418543321,3228965.3
"717",279.054294046062,784956.7
"723",279.127066007478,992131.5
"725",279.163513988153,8115591
"729",280.113484484481,923744.1
"733",280.1668264562,1249957
"735",280.994861017178,31592500
"737",281.033437996724,1768374.9
"738",281.043321991484,1939895.8
"740",281.058619983373,735993.3
"742",281.069918977382,973946.3
"750",281.998152485235,1946258.4
"759",282.990622959029,1447217
"760",283.010531948473,735730.9
"761",283.029748938285,923444.8
"762",283.04043393262,740597.8
"764",283.058950922802,945015.6
"770",283.137277881273,1215807.1
"805",287.09094078505,1338492.6
"812",287.221225715973,1946249.3
"822",288.95783079523,4347698.5
"825",289.070182735661,864317.6
"827",289.07327773402,789053.9
"843",291.085783666994,784131.1
"849",291.158541628418,756490.2
"859",293.043351629096,781699.4
"860",293.05854562104,770052.9
"864",293.089358604703,776135.9
"867",293.142818576359,1389261.1
"869",293.177572557932,1336016.6
"870",293.179190557074,19149008
"872",294.065261087282,1480872
"876",294.111396062821,1082540.5
"878",294.182557025092,2950195.5
"880",295.059031560387,1272009.8
"882",295.074271552307,925643.3
"889",295.174990498906,806357.2
"899",296.968810547827,3359045.8
"901",297.038337510964,961932.6
"909",297.151331451054,2360919.8
"910",297.152974450183,33601112
"927",298.989596476411,2577036.3
"929",299.054020442253,1584402.6
"938",299.199977364867,803872.9
"950",301.021173399273,783571.3
"952",301.05405438184,764950.5
"955",301.074976370747,1330008.5
"957",301.106458354055,1010139.6
"964",301.200359304269,756708.8
"974",302.976841362383,1221650
"998",305.188906189551,1687656.1
"1000",305.962833779216,982514.7
"1001",305.965880777601,1346675
"1002",305.96842777625,1174899.3
"1003",305.970407775201,1063219.4
"1004",305.97395577332,908787.8
"1005",305.976249772103,970227.9
"1006",305.978869770714,847220.3
"1007",306.062972726123,1708348.3
"1016",306.99127423394,3362837.3
"1020",307.080576186592,1080093.9
"1026",307.158465145295,3294757.3
"1028",307.194582126146,853224.8
"1034",308.161731613366,719620.9
"1045",309.172372077527,2152164.8
"1046",309.174121076599,28406500
"1052",310.177428544648,4600899.5
"1057",311.053919079935,1423509.8
"1066",311.166863020052,3538848.3
"1067",311.168627019117,49988512
"1069",311.22099699135,966821.3
"1071",311.224572989454,879013.6
"1083",313.02113440226,1196940.5
"1086",313.069878375071,1005393.1
"1092",313.147416331822,747736.2
"1116",315.194702189881,1461011.9
"1118",315.198383187828,1456916.1
"1128",316.168494646717,1655532.1
"1150",318.184121522435,1227681
"1160",319.168092973593,723608.3
"1170",320.199762398146,2019027
"1180",321.173985854741,1603368.1
"1181",321.183753849293,1588265
"1191",322.215402273857,1846786.3
"1192",323.005398833211,4338886
"1193",323.053902806156,1075722.1
