"","exp_mass","abundance","RT","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_RT","C13_mass2","C13_abund2","C13_RT2","S34_mass","S34_abund","S34_RT","tag"
"28",315.087196000643,935868.1,21.01,"C17H16O6","O6","CHO",17,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,316.094472452803,315.08741179204,-0.682680072080298,0.68,315,314.73536682273,0.264633177269843,10,0.352941176470588,0.941176470588235,4,24.3149760187846,23,0.9,36,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"29",315.108316944202,2317950.3,54.64,"C14H20O8","O8","CHO",14,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,316.115593396362,315.10854116424,-0.709297620700928,0.71,315,314.756464182455,0.24353581754508,5,0.571428571428571,1.42857142857143,-3,24.3166013551077,22,0.9,30,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
"30",316.993835905578,905407.8,20.26,"C14H6O9","O9","CHO",14,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,318.001112357738,316.99390533994,-0.218346285438886,0.22,317,316.639877756515,0.36012224348525,12,0.642857142857143,0.428571428571429,3,24.4616293686231,23,0.9,30,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous"
"31",317.030055808789,2714307.5,64.28,"C15H10O8","O8","CHO",15,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,318.037332260949,317.03029084524,-0.739021578204278,0.74,317,316.676057216258,0.323942783742268,11,0.533333333333333,0.666666666666667,3,24.4644282536462,23,0.9,32,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"32",317.066407711647,2436423.3,57.52,"C16H14O7","O7","CHO",16,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,318.073684163807,317.06667635054,-0.844580695624017,0.84,317,316.712368528256,0.287631471743964,10,0.4375,0.875,3,24.4672271386692,23,0.9,34,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"33",317.102782614443,1526603.1,35.38,"C17H18O6","O6","CHO",17,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,318.110059066603,317.10306185584,-0.877813791777954,0.88,317,316.748702814511,0.251297185489079,9,0.352941176470588,1.05882352941176,3,24.4700260236923,23,0.9,36,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"34",319.009340519598,1774997,40.18,"C14H8O9","O9","CHO",14,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320.016616971758,319.00955540374,-0.671478076800049,0.67,319,318.653131840076,0.346868159923702,11,0.642857142857143,0.571428571428571,2,24.6166793735308,23,0.9,30,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"35",319.045782422215,3450265,79.73,"C15H12O8","O8","CHO",15,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320.053058874375,319.04594090904,-0.49518922219413,0.5,319,318.689533051339,0.310466948660576,10,0.533333333333333,0.8,2,24.6194782585538,23,0.9,32,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"36",319.082199324899,2759452.8,63.42,"C16H16O7","O7","CHO",16,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320.089475777059,319.08232641434,-0.397043485727831,0.4,319,318.725909290585,0.274090709415361,9,0.4375,1,2,24.6222771435769,23,0.9,34,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"37",319.118515227853,2383904.8,54.55,"C17H20O6","O6","CHO",17,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320.125791680013,319.11871191964,-0.614420307199277,0.61,319,318.762184642877,0.237815357123054,8,0.352941176470588,1.17647058823529,2,24.6250760286,23,0.9,36,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"38",319.154862130724,918628.7,19.96,"C18H24O5","O5","CHO",18,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320.162138582884,319.15509742494,-0.734922052783895,0.73,319,318.798490960472,0.201509039528389,7,0.277777777777778,1.33333333333333,2,24.6278749136231,23,0.9,38,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"39",321.025080132989,3315825.3,76.55,"C14H10O9","O9","CHO",14,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,322.032356585149,321.02520546754,-0.389198627784194,0.39,321,320.666620660607,0.33337933939265,10,0.642857142857143,0.714285714285714,1,24.7717293784385,23,0.9,30,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"40",321.040347092191,981362.9,21.44,"C18H10O6","O6","CHO",18,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,322.047623544351,321.04046160064,-0.355563713039597,0.36,321,320.681870572587,0.318129427413169,14,0.333333333333333,0.555555555555556,8,24.7729029271385,24,1,38,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"41",401.108795530434,4607758.5,72.61,"C17H22O11","O11","CHO",17,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,402.116071982594,401.10893509494,-0.347075174902007,0.35,401,400.660913866005,0.33908613399484,7,0.647058823529412,1.29411764705882,-4,30.9320162728538,28,0.9,36,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"42",757.141113575027,1238539.9,8.49,"C38H30O17","O17","CHO",38,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,758.148390027187,757.14102308394,0.119358015429905,0.12,757,756.295683043625,0.704316956375123,24,0.447368421052632,0.789473684210526,7,58.3190999643154,55,0.9,78,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"43",321.134137841557,3727229.3,86.26,"C17H22O6","O6","CHO",17,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,322.141414293717,321.13436198344,-0.695787233332546,0.7,321,320.775556594364,0.224443405636407,7,0.352941176470588,1.29411764705882,1,24.7801260335077,23,0.9,36,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"44",323.004312843936,1533008.4,34.46,"C13H8O10","O10","CHO",13,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,324.011589296096,323.00447002604,-0.485112597288558,0.49,323,322.643643342628,0.356356657371691,10,0.769230769230769,0.615384615384615,0,24.9239804983231,23,0.9,28,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"45",323.019643802968,1298066.3,28.91,"C17H8O7","O7","CHO",17,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,324.026920255128,323.01972615914,-0.254164598796414,0.25,323,322.658957182974,0.341042817025993,14,0.411764705882353,0.470588235294118,7,24.9251540470231,24,1,36,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous"
