"","exp_mass","abundance"
"2",203.940674399533,1098214.1
"3",203.944914398127,864454.5
"4",203.946801397502,741574.6
"5",203.949850396491,847462.9
"53",305.908566964313,965438
"54",305.912121962349,803966.2
"55",305.913787961428,837246.3
"56",305.919027958533,1039934.5
"70",314.058353460991,913238.4
"77",316.037614367312,817725.6
"78",316.073979347218,928831.6
"83",318.040682260478,869480.1
"84",318.053314253498,1449448.8
"85",318.077105240352,924266
"89",319.076356688196,767263.8
"91",320.032506159858,1605075.9
"92",320.056347146684,1230165.1
"94",320.06891313974,1363285.9
"98",321.091976574427,950414.1
"100",322.011857066129,1016705.1
"101",322.03563505299,826498.4
"103",322.048232046029,1757379.1
"104",322.063528037577,924868
"105",322.071964032916,939524.5
"106",322.983296529341,852983.6
"109",323.071291480718,2069244.5
"111",323.107678460612,980350.6
"113",324.027487952353,1665714.8
"114",324.051330939178,899316.1
"116",324.063848932261,1091892.9
"117",324.0791609238,1121653.8
"124",326.00666585872,863396.8
"126",326.043153838558,1330598.9
"127",326.058409830128,1399591.8
"128",326.066906825433,778984.3
"129",326.082244816958,735337.2
"130",326.094749810048,790377.9
"137",328.022479744843,737179.6
"138",328.03766873645,1119068.5
"140",328.058979724675,759005.7
"141",328.061441723314,1132061.9
"143",328.074032716357,1730334.6
"151",330.040659629659,840597.3
"153",330.053269622691,2196118
"154",330.077112609516,1175191.5
"156",330.089734602542,1042392.3
"161",331.076423057328,867668.8
"164",332.032609528969,2167184.3
"165",332.056323515865,1346961.8
"167",332.068943508892,1836562.5
"168",332.092757495733,885908
"174",333.092064943546,1290002.9
"176",334.011832435311,1160333.4
"177",334.035684422131,1076238.9
"179",334.048233415197,2354447.8
"180",334.063493406765,779600.8
"181",334.072046402038,1354769.3
"183",334.084738395025,1136914.1
"187",335.071271849897,1753681.6
"188",335.077046846706,940370
"190",335.107692829772,1092180
"192",336.027515321506,1726223.9
"193",336.05134330834,1167889.4
"195",336.063889301407,1490194.3
"196",336.079128292987,1009747.2
"197",336.087636288285,971603.8
"200",337.050579756192,1381715.1
"202",337.086925736109,2211797.5
"204",338.030599214664,881300.3
"206",338.043182207711,1663765.1
"207",338.058373199317,1361302.1
"208",338.066958194573,1114966.8
"210",338.079512187636,875095.5
"211",338.082135186186,890135.7
"212",338.094767179206,852184.6
"213",338.978144691079,780051.9
"221",340.022421114044,1053466.6
"222",340.037640105634,864603.7
"223",340.046257100873,762268.3
"225",340.058729093981,839133.1
"226",340.061310092555,876637.3
"228",340.074020085532,1632798.1
"229",340.097809072387,753759.8
"237",342.038110000236,782053.3
"238",342.040782998759,762341.5
"239",342.053297991844,1741478.4
"240",342.077093978695,1135784
"242",342.089713971721,1053608.9
"247",343.076422426497,1077357.8
"250",344.032546898172,1537841
"251",344.056323885033,1295922.8
"253",344.06901587802,1994035.6
"254",344.092712864926,844853.3
"260",345.091997312752,1147452.3
"263",346.035638791324,830143.8
"265",346.048250784355,2193472.8
"266",346.071953771258,1234370.4
"268",346.084643764246,1233731.4
"272",347.071258219073,1523722.5
"273",347.077064215865,1124363
"275",347.107782198891,1091917.1
"278",348.027496690685,1790288.1
"279",348.051268677549,1340113.8
"281",348.063847670598,1891922.8
"282",348.079117662161,1075795.9
"283",348.087688657425,1004372.5
"286",349.050577125362,1075739
"289",349.086960105258,2130845.8
"291",350.00669559704,996577.6
"292",350.030558583854,860707.4
"294",350.043148576897,1736420.3
"295",350.058473568429,1005797.4
"296",350.066951563745,1059110.1
"298",350.079491556815,1011687
"299",350.082307555259,773927.2
"300",350.094744548387,1006120.1
"303",351.066214011583,2486064.5
"305",351.102641991454,1730611.1
"306",351.123610979867,804084.7
"307",352.022513483161,1249528
"308",352.04618647008,1004217.8
"310",352.058760463132,956666.7
"311",352.061438461652,928250.9
"312",352.073958454734,1473531.9
"313",352.082576449972,841404.5
"322",354.038127218585,834320.4
"323",354.053333209918,1589649.6
"324",354.0770511964,947411.4
"326",354.089636189228,1203988.4
"335",356.03254608188,1111721.1
"336",356.0563730683,1029099
"338",356.068952061131,1968044
"339",356.092690047602,942189.8
"340",356.105235040452,739822.8
"345",357.092054478022,988411.1
"348",358.035610940248,923140.4
"349",358.04818793308,1878981.4
"350",358.071992919513,1315399.3
"352",358.084570912344,1324744.3
"356",359.07132734995,1189013.4
"359",359.107712329212,1024024.2
"361",360.027550804957,1460064.5
"362",360.051253791448,1330018.4
"364",360.063839784274,1957219.4
"365",360.079161775542,949476.6
"366",360.087704770673,1063077.3
"370",361.050705221818,733649.3
"373",361.08689720119,1704628.3
"376",362.030560663356,898879.1
"378",362.043130656192,1801600.1
"379",362.058274647561,730305.3
"380",362.066934642625,1116162
"382",362.079494635467,1168131
"383",362.094691626805,834884.3
"384",362.10324662193,793604.9
"387",363.066230073084,1791569.8
"388",363.071896069855,933138.2
"390",363.102532052394,1555796.6
"393",364.022433528103,1248158.4
"394",364.046220514546,1070432.3
"396",364.058766507395,1412769.3
"397",364.074001498712,1278498.5
"398",364.082660493777,805731.2
"402",365.045416945061,1561712.8
"404",365.081850924296,2665075.8
"406",365.118295903524,1219958.6
"408",366.038070379306,1180353
"409",366.05336237059,1319362.3
"410",366.061952365694,841858.9
"412",366.074326358642,840707.9
"413",366.077157357029,921860.1
"414",366.089635349917,1242181.1
"423",368.032637242517,854819.2
"424",368.056334229011,984805.1
"426",368.068913221842,1514982.1
"427",368.092669208302,920232.1
"428",368.105237201139,827049.1
"436",370.048163093783,1970952.4
"437",370.072044080172,1304202.4
"439",370.084625073002,1335691.4
"443",371.071488510546,778588.7
"446",371.107732489889,1053983.6
"449",372.027468965692,1306539.6
"450",372.051276952123,1207725.6
"452",372.063894944932,2085806.8
"453",372.08753193146,1024880.6
"454",372.100324924169,907953.7
"455",372.998969411993,971132.3
"459",373.087013361813,1490051.5
"460",373.092644358603,1137476
"462",374.006902837529,781072
"463",374.030548824052,768530
"465",374.043089816904,1914067
"466",374.066922803321,1189717
"468",374.079517796142,1304022.1
"469",374.094650787517,872791.4
"470",374.10329678259,835032.1
"473",375.066174233805,1582888.4
"476",375.102576213058,1497003.4
"478",376.022354688837,1337976.4
"479",376.046212675239,1095738.4
"481",376.058735668102,1720827.4
"482",376.073955659427,906876.6
"483",376.082638654478,944637.4
"487",377.045502105701,1207502.1
"489",377.081872084973,2252113.3
"492",377.118307064207,1129236.3
"494",378.038126539962,1375777.5
"495",378.053209531366,1050018.8
"496",378.061844526445,951843.5
"498",378.074513519224,1051428.5
"499",378.089776510525,1093413.9
"502",379.061108956921,2713847.8
"504",379.097571936139,2075770.8
"506",379.133909915429,817597.8
"507",379.443783738819,756119.9
"508",379.476655720083,998298.7
"510",380.053763391165,941579.4
"511",380.068933382519,1629516.8
"512",380.077550377608,824461.4
"513",380.092839368894,898638.7
"514",380.105189361855,804431.8
"520",381.092001799429,850723.2
"523",382.048256254419,1470324.1
"524",382.072034240867,1293430.1
"526",382.08464323368,1586807.3
"533",383.10764065063,776142
"536",384.02755912633,1052188.1
"537",384.051156112881,1010142.2
"539",384.063884105626,1894559.3
"540",384.08760009211,962785.3
"541",384.100370084832,856546.4
"546",385.086851522594,1283318.3
"551",386.043141977563,1805511.8
"552",386.066907964018,1170377.8
"554",386.079587956791,1283786.8
"555",386.103245943307,996940.8
"559",387.066160394501,1092894.9
"562",387.102667373694,1295010
"564",388.022393849503,1163504.5
"565",388.046198835936,1150834.5
"567",388.058768828771,1607667.5
"568",388.073864820168,971636.9
"569",388.082542815222,1127221.6
"571",388.095359807917,743926.7
"572",388.993869295818,1025283.4
"576",389.08189124565,1987018.9
"579",389.11824722493,1200590
"581",390.038115700657,1333916.6
"582",390.061844687133,1134942.6
"584",390.074511679914,1111071.8
"585",390.089567671333,963297
"586",390.098297666357,905121.8
"589",391.061084117624,1904756
"591",391.097536096848,2209527
"593",392.017443572554,864901.8
"594",392.040932559167,766215.8
"596",392.05382355182,1038088.9
"597",392.068827543268,1329226.1
"598",392.077528538309,855114.9
"600",392.105432522405,736077.3
"603",393.040425989513,1464221.3
"605",393.076738968816,2778272.3
"607",393.113181948046,1611683.4
"608",394.03342542356,789490.1
"609",394.048174415154,1147763.4
"611",394.071888401638,892341.4
"612",394.080232396883,874486.1
"613",394.08453539443,1300854.5
"619",395.107728811269,837133.9
"622",396.05124227352,1011358.5
"624",396.063866266325,1703327.6
"625",396.087641252775,1129249.6
"626",396.100417245493,844066.7
"631",397.086792683316,935158.9
"634",398.043188138225,1593544.5
"635",398.066845124742,1207434.6
"637",398.079555117498,1560779.6
"638",398.10345010388,848461.7
"642",399.066182555177,853279.8
"645",399.102552534448,1057954.9
"648",400.022363010209,979249.3
"649",400.046155996649,1047667.3
"651",400.058746989473,1614452.4
"652",400.082501975934,1148598.4
"656",401.081816406382,1563595.5
"659",401.118166385664,947662.6
"660",402.025473868551,813147.7
"661",402.038077861367,1477532.8
"662",402.06172584789,1128094.8
"664",402.074559840575,1175839.9
"665",402.098229827084,931617.9
"668",403.06103527834,1412979.6
