"","exp_mass","abundance"
"2",203.934858558142,809309
"3",203.940719556376,752445.4
"4",203.946519554629,717613.9
"5",203.948089554156,956574
"6",203.949877553617,825454.1
"9",305.911652319532,872288.9
"10",305.919078316068,1354529.3
"23",318.053302656536,755481.2
"27",320.032636733354,784179.8
"28",320.068954716415,718197.5
"32",322.048259793245,925650.9
"35",323.071290316093,750404.4
"37",324.027432870138,919155.4
"38",324.051176859064,801204.6
"52",330.053262059627,1205677
"58",332.032676136407,940571.1
"59",332.056294125391,787420.4
"60",332.069035119449,868765.2
"64",334.011887213282,953741
"65",334.048182196353,1200271.1
"69",336.02756027315,1004036.7
"70",336.05131726207,871494.1
"71",336.064033256139,761126.9
"75",337.086913779056,754885.1
"76",338.043025333116,829120
"86",342.053273462693,850431.6
"93",344.06895052256,856452.9
"98",346.048141599444,901578.8
"99",346.071979588325,776076.4
"104",348.027534676234,972115.4
"105",348.063909659268,1010837.9
"110",350.043179736115,946529.3
"113",351.06621625896,991402.3
"121",354.053288983786,861379.2
"127",356.06887707283,757656.4
"133",358.048174178277,985389.1
"139",360.027518283702,860739.7
"140",360.05128627296,753093.6
"141",360.063805267302,943430.5
"147",362.043116372742,936414.9
"148",362.067015361941,756832.8
"151",363.066193910357,853614.4
"153",364.022415478187,818745.1
"157",365.081886999354,1268748.3
"164",368.068907649354,928248.8
"170",370.048155754823,1117911.1
"176",372.027578860212,771062.6
"181",374.043266949212,1065178
"185",376.022503054686,824699.3
"187",376.058885038243,943102.2
"191",377.081837575914,898257.9
"195",379.061112681371,1177204.1
"197",379.097563664896,910391.1
"198",379.472874495273,820053.9
"199",380.068873225908,740422.9
"205",382.048331331282,811817.9
"211",384.063861420352,718160.1
"218",386.043174525792,962227.4
"219",386.066946515048,743541.3
"224",388.046293620472,821400.6
"225",388.05895361475,1002777.7
"226",388.99395719217,901030.8
"231",390.038124720253,918844.8
"232",390.061747709577,795070.8
"235",391.061024257948,977169
"237",391.097522241453,750036
"239",393.040305363402,762227.6
"241",393.076769346922,1326198.6
"248",396.063792996921,805995.1
"255",398.043172102331,848332.1
"256",398.066880091616,813262.1
"262",400.058892191316,938095.3
"268",402.038074296814,915726.4
"269",402.061967286015,814800.4
"273",404.053888311462,774191.4
"276",405.076874127429,1076352.6
"280",407.056078771374,1147356.6
"282",407.09256376481,1127263.5
"283",408.063818590083,780971.4
"290",410.043119234011,725893.2
"296",412.058897871376,797663.9
"298",413.051639692784,1044267.5
"301",414.038130515316,907510.1
"302",414.074733508731,836472.9
"306",416.053809152699,746828.9
"309",417.076797968665,802456.7
"313",419.056188612577,1033577.5
"315",419.092420606058,983148.1
"316",419.113859602202,767533.7
"319",421.071750249981,1228538.6
"321",421.108098243442,740605.1
"327",424.058988712582,890060.8
"330",425.051719533992,1297681.4
"332",425.088043527457,980947.8
"334",426.038019356558,853524.8
"335",426.062032352238,735702.4
"336",426.074480349999,883735.2
"339",427.067363171381,893082.4
"342",428.053666993947,852252.4
"343",428.077667989629,718174
"346",429.083050808763,816608.6
"351",431.092465447273,735971.9
"355",433.071873091181,1104290.9
"359",435.050863735164,973855.6
"361",435.087476728578,1310370
"362",435.108818724738,771683.3
"363",436.058924553816,806430.4
"368",437.088118368666,900125.9
"370",438.074439191229,731290.4
"371",439.030955019153,1009300.6
"373",439.067357012605,1151638.8
"375",440.053810835144,739090.3
"379",441.083202649958,758480
"381",442.03328747904,722440.6
"382",442.056946474783,719561.9
"383",442.069654472497,757194.8
"387",443.09254828848,740231.2
"388",443.113955284629,728840.5
"391",445.071716932432,1023739.2
"395",447.05095757637,809325.9
"397",447.087412569812,1098992.1
"401",449.066728213737,1460193.6
"403",449.10322820717,1062243.8
"404",450.074492032442,743899.1
"407",451.067332853832,1184595.5
"409",451.103798847271,750677.6
"410",452.053939676343,715979.3
"412",453.046703497747,866243.4
"414",453.083027491212,936645.4
"418",455.062397135127,814132.6
"426",459.087274411059,888725.2
"428",461.015293064212,954752.4
"430",461.066645054974,1002883.3
"432",461.10291204845,801541.3
"434",463.046060698881,1152753.3
"436",463.082335692355,1379059.4
"437",464.053740517601,723113.3
"444",467.06222597638,825297.1
"451",471.05726525768,743473.3
"453",471.087351252268,744563
"457",473.066724896182,835491.2
"459",473.103319889599,749669.3
"462",475.046005540113,747028.2
"464",475.082285533587,1122070.3
"466",475.118795527019,755224.4
"468",477.061582177515,1231880.3
"470",477.098054170954,1137290.4
"476",481.077941454979,895731.6
"486",487.082463374777,936415
"489",489.061507018751,1022170.5
"490",489.082995014885,1069275.9
"491",489.09803401218,1016412.8
"492",491.025965665348,748119.2
"493",491.04096566265,976088.1
"495",491.077323656109,1128410.5
"497",491.11367364957,729372.8
"511",501.061555859965,847609.8
"513",501.098119853387,766780.4
"517",503.077253497344,1113226.1
"519",505.041637143955,881689.8
"520",505.056459141289,1130778.9
"522",505.092979134719,955293.6
"526",509.015419429079,743942.7
"536",515.077264338565,965486.3
"538",515.113825331988,727793.3
"540",517.056714982465,1021525.6
"542",517.092936975949,946904.7
"545",519.072231619878,1154948.3
"547",519.108667613323,913415.5
"557",529.056345823754,829094.6
"559",529.092675817219,901482.3
"561",531.072151461115,1017455
"562",531.09357845726,884465.1
"563",533.051252105078,947383.6
"565",533.087609098538,811899.3
"566",533.12456009189,734847.1
"577",541.092913658398,835852.5
"579",543.072218302325,852391.3
"581",543.108173295857,742187.3
"582",545.036555948944,776963.8
"583",545.051391946275,848709.4
"584",545.087745939735,828745.6
"585",547.067216583632,1056811.1
"596",559.067313424837,937474.9
"597",559.10326441837,844295.4
"598",561.046335068815,802873
"599",561.08266006228,872381.6
"606",569.087564622213,732666.3
"608",573.082586903516,854789.8
"609",575.062276547373,936524.4
"610",575.098472540862,813649.2
"615",581.08804046335,715575.3
"617",585.082730744713,760345.9
"618",587.062046388637,847147.1
"619",587.098228382128,769712.1
"620",591.093664663357,754140.1
"621",593.073018307275,756849.4
"622",603.057317511118,742713.6
"623",603.093497504609,875646.8
"625",611.082790067351,727738.9
"626",611.806243937203,891875.2
"627",611.82048693464,1380581.3
"628",613.077958708423,739994.9
"629",617.072880989744,749597.4
"630",619.088524627134,722370.6
"631",629.07258283102,800900.1
"632",631.08833746839,800115.4
"633",643.088260309626,740475.1
"634",701.09317787465,833660.9
"635",701.101152873216,807551.1
