"","abundance","exp_mass","formula","R_mass","recal_err"
"1",928046.2,301.050815,"C19H10O4",301.050479045082,0.509253066973975
"2",1116337.1,303.066538,"C19H12O4",303.066199795654,0.272627442911755
"3",1598578.5,305.045834,"C18H10O5",305.045493586877,0.175027839141205
"4",1430836.9,307.025102,"C17H8O6",307.024759378131,0.16988434524399
"5",1057400.3,309.004402,"C16H6O7",309.004057169349,0.0612483533648112
"6",2644730.8,309.04081,"C17H10O6",309.04046512872,0.0114162396072225
"7",2317183.3,311.020084,"C16H8O7",311.019736919967,0.0345985356422435
"8",2591105.8,311.056403,"C17H12O6",311.056055879437,0.179340641979676
"9",1028994.8,311.071636,"C21H12O3",311.071288862438,0.25375238596145
"10",2775303.8,313.035705,"C16H10O7",313.035355670653,0.0656548376309082
"11",2122890.3,313.072039,"C17H14O6",313.071689630107,0.230292674717908
"12",1225099.1,313.087278,"C21H14O3",313.086928613101,0.285058894493674
"13",1191888,315.030174,"C19H8O5",315.029822444944,0.236388981172048
"14",2582033.5,315.05133,"C16H12O7",315.050978421335,0.151929056518666
"15",2736786.5,315.066545,"C20H12O4",315.066193404356,0.282529388629885
"16",1455507.9,315.087709,"C17H16O6",315.087357380738,0.17268637185657
"17",1155861,315.102919,"C21H16O3",315.102567363765,0.319138445014148
"18",3456795.3,317.045873,"C19H10O5",317.045519195543,0.0876303028647862
"19",2383772.8,317.066983,"C16H14O7",317.066629171985,0.148796951238242
"20",2714781.8,317.082213,"C20H14O4",317.081859154989,0.231260892046104
"21",951455.2,317.10342,"C17H18O6",317.103066131324,0.013482946815942
"22",3693733.5,319.025125,"C18H8O6",319.024768986814,0.133375286100551
"23",5447336,319.061481,"C19H12O5",319.061124946243,0.225962597083458
"24",1590057.5,319.082643,"C16H16O7",319.082286922628,0.123766529745705
"25",3027505.3,321.004403,"C17H6O7",321.004044778057,0.0975603897523191
"26",6828852,321.040797,"C18H10O6",321.040438737444,0.0712159342985601
"27",5695425.5,323.020109,"C17H8O7",323.019748528648,0.0692512145863378
"28",6961604,323.056452,"C18H12O6",323.056091488092,0.062454624801068
"29",3396177,324.999373,"C16H6O8",324.999010319907,0.0603148543071629
"30",6615123.5,325.035742,"C17H10O7",325.035379279321,0.00940322618454923
"31",5117526.5,325.07212,"C18H14O6",325.071757238725,0.0138108415535193
"32",2663255.5,325.087363,"C22H14O3",325.087000221715,0.0542612406252278
"33",5015269,327.015008,"C16H8O8",327.014643070577,0.00700010624217704
"34",1563622.1,327.030288,"C20H8O5",327.029923053526,0.0799284281479428
"35",6099175.5,327.051404,"C17H12O7",327.051039029961,0.0389640159922916
"36",4420329,327.066586,"C21H12O4",327.066221013019,0.187750386101576
"37",3276010.5,327.087779,"C18H16O6",327.087413989369,0.00671786519132477
"38",2154859.5,327.10296,"C22H16O3",327.102594972428,0.22302695500977
"39",4340859,329.030692,"C16H10O8",329.030324821193,0.103260866653493
"40",4614524.5,329.045886,"C20H10O5",329.045518804237,0.0856237164822929
"41",5088126,329.067016,"C17H14O7",329.066648780658,0.0837820550012071
"42",4433023,329.082266,"C21H14O4",329.081898763639,0.10246688504045
"43",2053632.6,329.103437,"C18H18O6",329.103069740014,0.0239565496460348
"44",1373185.8,329.118597,"C22H18O3",329.118229723096,0.268188790749331
