"","exp_mass","abundance"
"2",112.985558507085,10884995
"3",126.905015054553,3878563
"4",152.97808209493,2488049.3
"5",152.98361109197,914689.5
"6",181.071757070848,2210129
"12",197.963159282461,1433527.8
"14",203.063683326762,894227.8
"15",203.976233797949,831983.5
"16",203.977334797311,957775.6
"17",204.035188763785,922933.4
"20",205.06116916924,879420.9
"26",211.042994702836,855354.7
"28",211.079389681746,834910.4
"30",212.069045108251,957442.8
"34",217.061174926248,831707.8
"35",218.068989224813,1103841.3
"37",219.058587536057,867524.6
"42",222.053358451708,840527.4
"46",224.032589074171,844371.1
"47",224.068972048848,1087158.6
"49",225.058666360025,1013975.8
"52",226.066427658627,960378.3
"53",226.978401023897,14900499
"56",228.5268239462,5563304
"57",228.857672715931,1564296
"59",229.042922586998,837401.7
"61",231.040375196778,852215.5
"63",232.066449482634,1005751.9
"64",232.084592470007,972281.6
"65",233.037885806518,840274.5
"74",237.532111678554,1126251.6
"75",238.048265319313,888153.4
"76",238.084608294019,856028.6
"79",239.074283605209,893747.8
"81",240.063919916425,921290.1
"82",240.897816336037,1988882
"88",244.030115155969,852730.6
"89",245.03792045454,901741.8
"91",245.074232429267,835504.8
"92",246.045714753119,873280.2
"93",246.063862740488,972481.6
"97",248.89985276665,1591844.8
"98",248.960352724542,40793768
"103",249.963727026197,1851384.3
"108",252.027543589789,839831.7
"109",252.063867564508,915930.4
"110",252.364371355358,2465841.3
"125",260.06132199831,878309.8
"126",260.079517985645,843367.1
"130",262.048268615402,903856.8
"131",262.87980003666,17380010
"136",264.934315658408,1022134.3
"141",266.043138874332,862016.8
"142",266.0795288486,890819.2
"156",272.04318663155,859463.9
"161",274.433657941189,1089054.5
"166",276.799232268433,7656497
"171",278.043187388802,891004.8
"176",280.095192937778,942200.6
"182",282.02885257044,9799532
"195",286.040628733614,843542.4
"213",294.074427052717,888605.8
"216",295.064609352534,1984212.9
"225",297.13269489014,842951.2
"234",300.0394528347,6194534.5
"247",305.038219299949,69893240
"251",305.372672063449,20999304
"252",305.703500829512,6036634.5
"253",305.705954827776,2842266.8
"254",305.707494826687,2277274.8
"255",305.959693648351,1197736.5
"256",305.962734646201,1232552.6
"257",305.966818643313,910376.9
"258",306.037999592979,2411052.8
"259",306.040680591084,1166380.9
"265",308.984030509768,1620044
"273",310.930882133101,1335413.3
"276",311.111792005176,983743.1
"281",312.363756119881,1065218.8
"282",312.365552118611,14337539
"283",312.7000198821,4392725
"284",313.030831944018,1316838.8
"299",316.542850261953,1896933.3
"300",316.739063112108,1689711.9
"306",317.687207388028,1361571.5
"321",323.111645245483,843340.8
"354",332.053781416535,844483.5
"375",338.788040273704,1529036.8
"378",339.106392030584,862943.6
"385",340.784973748682,1615171.9
"402",343.293935832633,8428251
"403",343.544773641072,4140010.8
"404",343.793122451413,1038073.8
"405",343.795625449501,981369.9
"406",343.994785297407,970182.1
"407",344.046049258257,921481.2
"408",344.713230748743,936689.9
"422",348.789413635836,3147053.8
"423",349.004081471898,2283323.3
"425",349.0402194443,1600829.5
"430",349.338508216502,1028560.2
"441",352.707476643682,4827941
"442",352.780636587811,2538281.5
"443",353.03185539596,903609.5
"446",353.121857327227,871231.3
"452",354.284884439044,943753.6
"453",354.704400118668,4337060.5
"463",356.70314759226,1927461.5
"471",358.876043932859,3406003.3
"485",362.940674828774,1768256.3
"491",363.715654020814,906484.1
"528",372.795397659889,2088289.9
"551",378.918150347527,34962964
"553",379.050158211431,3545885.5
"558",379.551757694298,1061185.5
"559",379.921494313111,2210652.3
"563",380.713839496229,10906261
"580",384.87465620656,986565.7
"581",384.935105144239,3181514.3
"590",385.178476893331,955868.1
"592",386.71486830936,1897934
"616",392.837543997078,2699035.5
"625",394.890465880581,4198073
"652",400.055463555634,3059019.3
"662",402.884668638814,3476267.5
"669",404.881633580007,1907019.4
"678",406.880361519383,1325804.6
"688",408.809794530199,1281289.5
"721",416.804047801889,4580257
"728",418.800924462969,2421066.3
"737",420.799777121734,1862388.9
"746",422.729170861856,1240858.9
"781",430.723454498237,8504920
"787",432.720340159307,4922634.5
"796",434.719165818104,3504829.8
"805",436.648759557991,1831532.1
"822",440.050358573735,1632673.1
"843",444.642904194535,19659590
"851",446.636093859934,925181.7
"852",446.639814855575,10806270
"853",446.643529851224,852990.4
"857",447.134098276626,4575787.5
"860",447.640917682994,1601242.5
"862",448.137460101399,981384.4
