"","abundance","exp_mass","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_mass2","C13_abund2","S34_mass","S34_abund","tag"
"1",8433488,300.039437789089,"C8H15NO9S","NO9S","CHNOS",8,15,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,301.046714241249,300.03947536444,-0.124815681314641,0.12,300,299.704411072426,0.295588927573874,2,1.125,1.875,-7,23.1574424474308,19,0.8,18,0.8,0,0,0,0,302.035455964896,824232.9,"Unambiguous"
"2",1037045.1,539.192133078737,"C29H32O10","O10","CHO",29,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,540.199409530897,539.19227079164,-0.254929754110421,0.25,539,538.590066326023,0.409933673977093,14,0.344827586206897,1.10344827586207,4,41.5538113264462,39,0.9,60,0.5,0,0,0,0,0,0,"Unambiguous"
"3",1020774.5,525.212647781006,"C29H34O9","O9","CHO",29,34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,526.219924233166,525.21300623314,-0.681183128493106,0.68,525,524.626190646462,0.373809353538491,13,0.310344827586207,1.17241379310345,4,40.4784832834846,38,0.9,60,0.6,0,0,0,0,0,0,"Unambiguous"
"4",1257952.1,511.160941373456,"C27H28O10","O10","CHO",27,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,512.168217825616,511.16097066404,-0.0571893821586539,0.06,511,510.590174499819,0.409825500181341,14,0.37037037037037,1.03703703703704,4,39.3975574704769,37,0.9,56,0.5,0,0,0,0,0,0,"Unambiguous"
"5",1307614.5,497.181518999378,"C27H30O9","O9","CHO",27,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,498.188795451538,497.18170610554,-0.375572803138931,0.38,497,496.62636167365,0.373638326350488,13,0.333333333333333,1.11111111111111,4,38.3222294275154,36,0.9,56,0.5,0,0,0,0,0,0,"Unambiguous"
"6",872349.4,495.165814829255,"C27H28O9","O9","CHO",27,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,496.173091281415,495.16605604174,-0.486145841363487,0.49,495,494.612908256811,0.387091743189217,14,0.333333333333333,1.03703703703704,5,38.1671794226077,36,0.9,56,0.5,0,0,0,0,0,0,"Unambiguous"
"7",981529.9,495.129383880401,"C26H24O10","O10","CHO",26,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,496.136660332561,495.12967053644,-0.577776370761954,0.58,495,494.57651798708,0.42348201292026,15,0.384615384615385,0.923076923076923,5,38.1643805375846,36,0.9,54,0.4,0,0,0,0,0,0,"Unambiguous"
"8",1734657.8,483.165988675992,"C26H28O9","O9","CHO",26,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,484.173265128152,483.16605604174,-0.139135621663858,0.14,483,482.626481216632,0.373518783368297,13,0.346153846153846,1.07692307692308,4,37.2441024995308,35,0.9,54,0.5,0,0,0,0,0,0,"Unambiguous"
"9",1012279.6,481.15043350566,"C26H26O9","O9","CHO",26,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,482.15770995782,481.15040597794,0.0570927715067448,0.06,481,480.613176633209,0.386823366790736,14,0.346153846153846,1,5,37.0890524946231,35,0.9,54,0.5,0,0,0,0,0,0,"Unambiguous"
"10",1503353,469.150350352757,"C25H26O9","O9","CHO",25,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,470.157626804917,469.15040597794,-0.118311773383231,0.12,469,468.626492880359,0.373507119641033,13,0.36,1.04,4,36.1659755715462,34,0.9,52,0.5,0,0,0,0,0,0,"Unambiguous"
"11",787887.8,467.171020131569,"C26H28O8","O8","CHO",26,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,468.178296583729,467.17114141944,-0.259063420852072,0.26,467,466.649372796978,0.350627203021986,13,0.307692307692308,1.07692307692308,5,36.0137244516615,34,0.9,54,0.5,0,0,0,0,0,0,"Unambiguous"
"12",974764.1,467.134633182653,"C25H24O9","O9","CHO",25,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,468.141909634813,467.13475591414,-0.262167270894217,0.26,467,466.613026478054,0.386973521945549,14,0.36,0.96,5,36.0109255666385,34,0.9,52,0.5,0,0,0,0,0,0,"Unambiguous"
