"","abundance","exp_mass","formula","R_mass","recal_err"
"1",1053336.5,195.029993,"C9H8O5",195.029888580226,0.0427335185579906
"2",959356.1,195.066369,"C10H12O4",195.06626456075,0.0915539545401654
"3",1165053.5,197.045669,"C9H10O5",197.045563501026,0.0838521155196322
"4",891419.8,205.050758,"C11H10O4",205.050648215072,0.077342028827646
"5",1301827.9,207.030038,"C10H8O5",207.029927155358,0.146069812133313
"6",1005639.5,207.066393,"C11H12O4",207.066282135894,0.00137128281363267
"7",1205328,209.045639,"C10H10O5",209.045527076198,0.095204811935347
"8",1270867.8,209.082044,"C11H14O4",209.081932056707,0.00204194297325149
"9",1308312.9,211.024937,"C9H8O6",211.024824016475,0.0591382335594291
"10",1921692.5,211.06131,"C10H12O5",211.061196997,0.000213870063227012
"11",1253669.3,213.040575,"C9H10O6",213.040460937295,0.00311370625430668
"12",1026993.4,215.056245,"C9H12O6",215.056129858097,0.0845995835937973
"13",1156161.8,219.030015,"C11H8O5",219.029897730526,0.00372545682845294
"14",926725.4,219.066388,"C12H12O4",219.066270711052,0.0534486077921345
"15",971719.6,221.009282,"C10H6O6",221.00916367082,0.00994429206493567
"16",1210251.3,221.045666,"C11H10O5",221.04554765134,0.00304461927704567
"17",1342542.9,221.082037,"C12H14O4",221.081918631866,0.0626544805762068
"18",1628175.8,223.02496,"C10H8O6",223.024840591618,0.130275990605906
"19",1730771.3,223.061303,"C11H12O5",223.06118357216,0.0603869257040217
"20",1543190.9,223.0977,"C12H16O4",223.097580552673,0.00894123098715199
"21",1782870,225.040598,"C10H10O6",225.040477512438,0.0707063882213689
"22",2561369.5,225.076967,"C11H14O5",225.076846492966,0.00272339793682217
"23",1647514.4,227.056214,"C10H12O6",227.05609243327,0.0846978739053837
"24",937944.9,229.035497,"C9H10O7",229.035374373555,0.0080746710129829
"25",1411676.5,229.071868,"C10H14O6",229.071745354082,0.0714804756718219
"26",1206611.3,233.045685,"C12H10O5",233.045560226485,0.0568478802023671
"27",948310.6,233.082088,"C13H14O4",233.081963206995,0.13181354168958
"28",1360713.5,235.024938,"C11H8O6",235.024812166786,0.00268033834909654
"29",1318284.8,235.061302,"C12H12O5",235.061176147317,0.088890993854538
"30",1396752.1,235.097727,"C13H16O4",235.097601127814,0.0790326055243413
"31",1762495.6,237.040617,"C11H10O6",237.040490087584,0.120177558944892
"32",2309571,237.076983,"C12H14O5",237.076856068114,0.03780282097921
"33",1598918.1,237.113348,"C13H18O4",237.113221048644,0.0487640282358174
"34",1395823,239.019877,"C10H8O7",239.019749027881,0.0956772118851128
"35",2040050.3,239.056254,"C11H12O6",239.056126008405,0.0600025012397256
"36",3805557.5,239.092645,"C12H16O5",239.092516988921,0.0828933612911375
"37",1307677.8,241.035492,"C10H10O7",241.035362948713,0.0550716946187507
"38",3045281,241.071866,"C11H14O6",241.071736929239,0.102869789723505
"39",1337160.8,243.051159,"C10H12O7",243.051028869518,0.0106264839279189
"40",1961163.9,243.087543,"C11H16O6",243.087412850038,0.00435233452791035
"41",1301391.4,247.024915,"C12H8O6",247.02477185178,0.160652121305216
"42",1229842.3,247.061338,"C13H12O5",247.061194830673,0.00895108883233229
"43",1116821.3,247.097757,"C14H16O4",247.097613809569,0.126517340086072
"44",836077,249.004247,"C11H6O7",249.004102704779,0.106863467087814
"45",1767727.9,249.04061,"C12H10O6",249.040465683707,0.0163951948678416
"46",1656754.8,249.076999,"C13H14O5",249.07685466262,0.030338749002472
"47",1605813.6,249.113363,"C14H18O4",249.113218641547,0.0560776819058488
"48",1302730.3,251.019866,"C11H8O7",251.01972053675,0.0223982004687332
"49",1991245.1,251.056243,"C12H12O6",251.05609751567,0.0563570036085194
"50",3180239.8,251.092644,"C13H16O5",251.092498494576,0.00527628591939126
"51",1577554.6,251.12903,"C14H20O4",251.128884473491,0.00716146423665884
"52",1745124.3,253.035522,"C11H10O7",253.035375368699,0.00337597299331426
"53",3636967,253.071907,"C12H14O6",253.071760347615,0.00545546967115788
"54",4248042,253.108293,"C13H18O5",253.108146326529,0.00358349017610521
"55",2065787.3,255.051205,"C11H12O7",255.051057200633,0.12120670021815
"56",4853886,255.087548,"C12H16O6",255.087400179573,0.0455234814647461
"57",2240143.3,257.066817,"C11H14O7",257.066668032608,0.0323570980217378
"58",2693649.8,257.103207,"C12H18O6",257.103058011521,0.0149524445680994
"59",956640.3,259.082472,"C11H16O7",259.082321864558,0.0175611422130268
"60",1716522.6,261.040634,"C13H10O6",261.040482729825,0.0809421840447699
"61",1566509.1,261.077004,"C14H14O5",261.076852708749,0.0214603828672654
"62",1238831.8,261.113396,"C15H18O4",261.11324468766,0.0462497445958354
"63",1441075.9,263.019867,"C12H8O7",263.019714582881,0.0440128916691258
"64",1929014.4,263.056277,"C13H12O6",263.056124561782,0.0490288634321986
"65",2513464.8,263.092634,"C14H16O5",263.092481540714,0.0594050630907501
"66",1867323.4,263.129028,"C15H20O4",263.128875519624,0.0271935797515314
"67",1890237.1,265.035538,"C12H10O7",265.035384414822,0.0309086367111612
"68",2985535.5,265.07193,"C13H14O6",265.071776393733,0.055326502098353
"69",4593986,265.108289,"C14H18O5",265.108135372664,0.0447397650257173
"70",1300420.4,265.144711,"C15H22O4",265.144557351558,0.0928275508506009
"71",1082689.5,267.014807,"C11H8O8",267.014652267858,0.0430179316889631
"72",2540227.8,267.051174,"C12H12O7",267.051019246783,0.0263618410206514
"73",6304710.5,267.087556,"C13H16O6",267.0874012257,0.0395613540264223
"74",4327624.5,267.123958,"C14H20O5",267.123803204606,0.0221143374780522
"75",1359942,269.030487,"C11H10O8",269.030331099793,0.149628330010805
"76",3829064.3,269.066824,"C12H14O7",269.066668078736,0.0307425794131492
"77",6869066.5,269.103198,"C13H18O6",269.103042057658,0.0735710023461661
"78",1769928.3,271.046133,"C11H12O8",271.045975931749,0.12921318208621
"79",4051402.5,271.082469,"C12H16O7",271.082311910692,0.0535027422288854
"80",2561101,271.118864,"C13H20O6",271.118706889602,0.018552900111053
"81",1067399,273.040587,"C14H10O6",273.040428775984,0.120219016095173
"82",1181448.4,273.061741,"C11H14O8",273.061582763726,0.0300632328245738
"83",1472842.8,273.098176,"C12H18O7",273.098017742612,0.151097685651204
"84",1066307,275.019834,"C13H8O7",275.019674629033,0.187368768844412
"85",1660485.3,275.056278,"C14H12O6",275.056118607914,0.0252438442252362
"86",1750599.5,275.092697,"C15H16O5",275.092537586809,0.146921742955425
"87",1049929.8,275.12903,"C16H20O4",275.128870565755,0.0440131377838823
"88",1913919.3,277.035541,"C13H10O7",277.035380460953,0.0152977305434492
"89",2273473.5,277.071951,"C14H14O6",277.071790439853,0.103625187683407
"90",3491907.8,277.108304,"C15H18O5",277.108143418787,0.0137662962874695
