"","abundance","exp_mass","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_mass2","C13_abund2","S34_mass","S34_abund","tag"
"1",2360334.8,355.194531098193,"C19H32O4S","O4S","CHOS",19,32,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,356.201807550353,355.19485378784,-0.905918049375151,0.91,355,354.797917711609,0.202082288391466,4,0.210526315789474,1.68421052631579,0,27.4001638646154,24,0.9,40,0.8,0,0,0,0,0,0,"Unambiguous"
"2",1756919,381.246736436379,"C22H38O3S","O3S","CHOS",22,38,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,382.254012888539,381.24688935694,-0.400049590676741,0.4,381,380.821032924574,0.178967075426442,4,0.136363636363636,1.72727272727273,1,29.4041666007,26,0.9,46,0.8,0,0,0,0,0,0,"Unambiguous"
"3",4501693,367.231156873901,"C21H36O3S","O3S","CHOS",21,36,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,368.238433326061,367.23123929314,-0.22382030521253,0.22,367,366.821103283445,0.178896716554732,4,0.142857142857143,1.71428571428571,1,28.3260396727154,25,0.9,44,0.8,0,0,0,0,0,0,"Unambiguous"
"4",1527243,353.17898311956,"C19H30O4S","O4S","CHOS",19,30,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,354.18625957172,353.17920372404,-0.622848780556321,0.62,353,352.784620311854,0.215379688145617,5,0.210526315789474,1.57894736842105,1,27.2451138597077,24,0.9,40,0.8,0,0,0,0,0,0,"Unambiguous"
"5",4856534,341.178987015342,"C18H30O4S","O4S","CHOS",18,30,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,342.186263467502,341.17920372404,-0.633306245872341,0.63,341,340.798023510489,0.201976489510741,4,0.222222222222222,1.66666666666667,0,26.3220369366308,23,0.9,38,0.8,0,0,0,0,0,0,"Unambiguous"
"6",2738970.5,339.163343036948,"C18H28O4S","O4S","CHOS",18,28,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,340.170619489108,339.16355366024,-0.619169557473487,0.62,339,338.784630218168,0.215369781831555,5,0.222222222222222,1.55555555555556,1,26.1669869317231,23,0.9,38,0.7,0,0,0,0,0,0,"Unambiguous"
"7",2090211.1,337.184138967771,"C19H30O3S","O3S","CHOS",19,30,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,338.191415419931,337.18428910174,-0.443931934308913,0.44,337,336.807636145936,0.192363854063842,5,0.157894736842105,1.57894736842105,2,26.0147358118385,23,0.9,40,0.8,0,0,0,0,0,0,"Unambiguous"
"8",3511504.3,327.16329093287,"C17H28O4S","O4S","CHOS",17,28,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328.17056738503,327.16355366024,-0.800581760287285,0.8,327,326.797977479473,0.202022520527237,4,0.235294117647059,1.64705882352941,0,25.2439100086462,22,0.9,36,0.8,0,0,0,0,0,0,"Unambiguous"
"9",2102554.8,325.147673954408,"C17H26O4S","O4S","CHOS",17,26,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,326.154950406568,325.14790359644,-0.704088751234453,0.7,325,324.784611156936,0.215388843063636,5,0.235294117647059,1.52941176470588,1,25.0888600037385,22,0.9,36,0.7,0,0,0,0,0,0,"Unambiguous"
"10",4890985,323.168399885405,"C18H28O3S","O3S","CHOS",18,28,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,324.175676337565,323.16863903794,-0.737725104415863,0.74,323,322.807547163041,0.192452836959148,5,0.166666666666667,1.55555555555556,2,24.9366088838538,22,0.9,38,0.7,0,0,0,0,0,0,"Unambiguous"
"11",1655990.8,321.173907854315,"C15H30O5S","O5S","CHOS",15,30,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,322.181184306475,321.17411834634,-0.653334319459789,0.65,321,320.815282199571,0.184717800429326,1,0.333333333333333,2,-4,24.7831842152692,21,0.8,32,0.9,0,0,0,0,0,0,"Unambiguous"
"12",2575246.3,309.15273280286,"C17H26O3S","O3S","CHOS",17,26,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,310.16000925502,309.15298897414,-0.825932653612982,0.83,309,308.807530099571,0.192469900429387,5,0.176470588235294,1.52941176470588,2,23.8584819558692,21,0.9,36,0.7,0,0,0,0,0,0,"Unambiguous"
"13",3042270.8,307.158278935075,"C14H28O5S","O5S","CHOS",14,28,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308.165555387235,307.15846828254,-0.614434228841268,0.61,307,306.815303256791,0.184696743208917,1,0.357142857142857,2,-4,23.7050572872846,20,0.8,30,0.9,0,0,0,0,0,0,"Unambiguous"
"14",2400658,293.14268886737,"C13H26O5S","O5S","CHOS",13,26,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,294.14996531953,293.14281821874,-0.439746337534601,0.44,293,292.815363122166,0.184636877834407,1,0.384615384615385,2,-4,22.6269303593,19,0.8,28,0.9,0,0,0,0,0,0,"Unambiguous"
"15",2256034.3,283.137226521584,"C15H24O3S","O3S","CHOS",15,24,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,284.144502973744,283.13733891034,-0.395533804512798,0.4,283,282.821072965019,0.178927034980745,4,0.2,1.6,1,21.8572781048077,19,0.9,32,0.8,0,0,0,0,0,0,"Unambiguous"
"16",2132672,269.121619453914,"C14H22O3S","O3S","CHOS",14,22,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,270.128895906074,269.12168884654,-0.256887089031814,0.26,269,268.821115849411,0.178884150588829,4,0.214285714285714,1.57142857142857,1,20.7791511768231,18,0.9,30,0.7,0,0,0,0,0,0,"Unambiguous"
"17",2277069.3,511.088178987065,"C25H20O12","O12","CHO",25,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,512.095455439225,511.08819965344,-0.0403564902121572,0.04,511,510.517493360558,0.482506639441851,16,0.48,0.8,4,39.3919597004308,37,0.9,52,0.4,0,0,0,0,0,0,"Unambiguous"
