"","exp_mass","abundance"
"2",112.985559047615,7553948.5
"36",203.962400843078,724336.2
"44",209.027316759939,709001.2
"47",210.017001157494,764940
"74",226.048200899228,706161.6
"75",226.978411207477,7833801.5
"82",230.032616936217,727526.7
"92",234.016957973261,762928.1
"97",236.032605474324,814817.8
"106",240.027506503516,788886.4
"111",242.032670012376,781851.3
"113",243.022268276461,814795.3
"125",248.032599550527,768914.1
"126",248.080099515204,1278997.6
"127",248.960360860598,2840600
"137",252.027590579652,758298.1
"153",258.027528117798,817567.4
"154",258.045730104262,732960.6
"161",260.0431236189,737127.3
"164",261.032826882907,838825
"169",262.048213127815,781579.8
"174",264.027433385372,1027372.2
"179",266.024945754129,741995.6
"180",266.043196739224,1044972.7
"182",267.032754931114,858859
"186",268.040619108055,743465.9
"198",271.035328662464,797857.9
"203",272.024916854329,818525.8
"204",272.043123839461,731422.9
"213",274.02240022311,753077.4
"214",274.040705208161,706806.5
"220",276.027448585713,982539.9
"226",278.043087939667,828737.6
"229",279.032851131389,726650.9
"233",280.022440323254,734803.9
"234",280.040644308388,808692.9
"240",282.038097677193,732839.1
"249",284.024987054625,762135.8
"259",286.022427423441,786824.1
"260",286.040620408584,796425.1
"265",287.048524585492,763137.6
"270",288.038063777397,854392.8
"278",290.043156139964,827944.3
"284",292.022447523601,802198
"287",293.048456685724,707342.7
"291",294.038133877517,960453.4
"305",297.152932333857,1992497.4
"313",299.078912761029,791067.7
"316",300.038128977698,761360.8
"320",301.027674169598,754055.6
"327",302.035531346545,799935.5
"328",302.043172340305,881727.9
"333",303.043286523574,707767.6
"339",304.022536723882,769582.1
"340",304.058788694277,759184.1
"347",305.955832145081,890906.3
"348",306.038127077876,851806.9
"354",308.035562446696,736463.4
"356",308.053688431893,959248.4
"364",310.056798796079,749570.1
"369",311.030291001089,803705.7
"371",311.07538996426,939964.3
"375",311.168602888138,3533249.8
"376",312.038056178111,776627.6
"378",312.072373150086,857461.5
"382",313.027781432815,772652.6
"384",313.046036416803,706541.7
"389",314.03558054884,988583.1
"395",315.043343664897,878049.9
"410",318.038142038059,1064274.8
"418",320.035598286023,888010.6
"420",320.053736270114,869195.7
"425",322.033072533971,727108.2
"426",322.051162518104,786821.3
"427",322.05674151321,709893.7
"433",323.111685587884,716166.7
"437",324.048599766085,824704.8
"438",324.072379745226,847042.3
"443",325.0544728838,733951.8
"445",325.09088585186,1145858.1
"447",325.094824848405,1045506.3
"449",325.131243816461,758276.6
"450",325.147915801838,905541.7
"452",325.184243769973,4134152
"453",326.03558902323,821181.7
"454",326.051585009199,758398.8
"456",326.088097977172,967041.1
"461",327.043469139184,847485.9
"465",327.106490083906,1123969.9
"468",327.163494033906,914245.6
"469",328.032954271273,992509.4
"470",328.051157255307,727294.6
"476",329.040880387188,838398.7
"483",330.038166512434,965375.9
"484",330.048605503278,846656.6
"496",332.017381776398,748163.1
"497",332.053704744538,943941.6
"500",333.043394876448,797000.2
"507",334.033044008393,1279819.4
"508",334.051209992459,911820.6
"515",336.03046325639,769812.9
"517",336.04870424039,953494.2
"518",336.072425219583,710935.9
"522",337.038404372291,707739.3
"527",338.046211488309,706978.3
"528",338.051893483325,724130.7
"530",338.088168451507,973797.3
"535",339.043436613609,739689.1
"537",339.07003359028,806827.1
"539",339.074301586537,818091.4
"540",339.106338558436,1150381.6
"543",339.163472508322,836593.8
"546",340.067409715448,993458.6
"552",341.040865861597,766328.9
"553",341.049210854277,759865.6
"559",341.179240740224,847171
"560",342.048814977491,774050.4
"562",342.083104947414,744900.9
"573",343.158477004169,738996
"574",344.046119225588,762709.8
"575",344.053810218842,728214.3
"586",346.03306648277,958762.7
"587",346.056868461893,727020.5
"597",348.04860971487,1045316.1
"600",349.03824184683,736336.3
"605",350.045996962894,711454.4
"607",350.064431946724,739423.9
"616",352.067374189876,1048700.9
"618",352.103746157973,708479.8
"628",354.048787451912,833690.4
"630",354.082940421955,982813.2
"637",355.069389556708,911212.4
"641",355.142195492847,709234.3
"643",356.046177699934,908603.4
"644",356.064245684086,763548.8
"650",357.053878816045,766349.3
"656",358.033095957141,746205.6
"669",360.048658189224,1020036.2
"672",361.038529320975,723030.8
"681",362.064206421319,855852.9
"690",364.043510751732,807124.6
"691",364.067312728898,844886.6
"699",365.12660171266,742321.1
"702",366.059220817944,735425.3
"703",366.083023795108,1004035.3
"710",367.069510848713,757080.6
"712",367.105962813743,938331.8
"716",368.098603861444,755378.1
"724",369.085200914944,918280.3
"730",370.077994962498,924959.5
"742",372.059281061734,716686.9
"766",376.043715239233,895477.1
"767",376.067354216555,817015.3
"777",378.059269305594,921900.9
"778",378.082955282871,886255.1
"782",378.918140481629,849275.8
"786",379.10606630134,743565.1
"789",379.488252934686,719664.3
"790",380.062342383929,823525.4
"792",380.098581349163,703912.7
"795",380.713972758782,936417.7
"801",381.08536840248,713540.2
"806",382.077994450196,997984.6
"808",382.114249415414,752612
"814",383.064684503606,795132.9
"820",384.093483516619,868061.5
"847",388.067276704326,758678.6
"860",390.059314793247,724117.9
"861",390.083010770515,831960.2
"871",392.062446871525,732951.8
"882",394.078015937872,849180.3
"894",396.093566004237,775650.1
"905",397.153336987536,743754.8
"909",398.109403070326,743913.5
"947",404.062281359381,846717.7
"959",406.054304448317,776071.7
"960",406.077943425639,763082.1
"970",408.09337149212,816727.6
"982",410.072695593239,778658.6
"984",410.10928155814,814758.3
"998",412.088425659431,741682.3
"1054",422.072581525647,711942.4
"1056",422.109168483998,749706.3
"1064",423.126306326119,818357.9
"1066",423.132795318733,734390.6
"1070",424.088334230977,974875.9
"1083",426.104035936364,816242.4
"1111",430.077895412646,836955.2
"1125",432.069762145166,771313.3
"1135",434.072646865144,829257.2
"1137",434.109087823661,724813.1
"1150",436.0885525703,763747.1
"1156",437.068944454252,745357.4
"1160",437.141618371522,708245.3
"1165",438.104031275941,870397.6
"1175",439.121032118219,1162604.1
"1181",440.119807981244,743448.8
"1191",441.136559823805,886343.6
"1224",446.072569204804,731554.9
"1234",447.134114996374,2192343.3
"1239",448.088361910089,768127.9
"1245",449.105225752522,724911.6
"1248",449.149761701824,3218100.5
"1265",452.083116362584,739575.1
"1267",452.119781320846,731515.2
"1277",453.136421163534,1031531.1
"1288",455.079325951792,903745.4
"1291",455.115830910236,1052229.4
"1345",463.120714891361,789178.3
"1359",465.099998617237,935573.5
"1361",465.136302575525,867993.5
"1363",465.14445356616,1281434.4
"1375",467.115671301304,1227124.8
"1377",467.151850259735,771704.8
"1389",469.094858027291,830032.1
"1392",469.131220985511,933972.1
"1444",477.13623978804,724682.9
"1456",479.11554551389,986789.9
"1470",481.094713239899,1083520.8
"1473",481.131162198021,1106564.8
"1487",483.110453923888,1111647.5
"1490",483.146604882352,783203.4
"1501",485.089528650004,796217.9
"1543",491.115385726516,743377.1
"1557",493.131024410621,972206.2
"1571",495.110213136606,863878.9
"1574",495.146463094957,915082.9
"1585",497.089363862635,726111.2
"1588",497.12587082069,773731.2
"1641",505.084369676668,716995.6
"1656",507.109969349329,705950.2
"1658",507.146458307404,750754.1
"1671",509.125767033251,830326.9
"1700",513.120530274902,726050.5
"1802",529.047735380141,929581.4
"1815",531.063525988769,775039.2
"1817",531.099714945837,1327235
"1906",545.079003361929,1123385.9
"1908",545.115487318647,959421.8
"2000",559.131048691708,979367.8
"2007",560.86353863642,718952.5
"2130",583.058472306129,918454.5
"2141",585.073926915155,1062585.1
"2152",587.089847523628,769215.6
"2249",605.093038166085,843304.3
"2289",611.899984090869,721774.3
"2290",611.912489076034,915344.3
"2293",613.06897670407,790155
"2402",639.084550841277,821399.6
"2436",649.082799980155,832395.2
"2531",671.220265718038,733269.7
"2572",683.110953611879,703705.5
"2632",701.065091312528,1451639.6
"2678",713.194172923557,718571.8
"2715",725.19424668763,719390.1
"2717",727.079836450718,737483.9
"2726",729.204577930095,1001862.4
"2736",733.16294123421,1212981.9
"2748",737.156208496917,1095176.3
"2761",741.240994651054,857809.1
"2783",751.116232935862,954292.7
"2788",753.095227588142,840018.6
"2798",757.124979807566,1097918
"2808",761.192537982141,723031.6
"2809",761.230756936801,842085.6
"2816",763.246558545416,907193
"2819",765.16629826799,845042.1
"2823",767.110954961005,849980.5
"2826",767.275698765566,769145.2
"2828",769.161118528855,719414.4
"2829",769.200420482231,738820.9
"2831",771.142398178424,1155872
"2833",771.21497009233,870203.3
"2843",777.131914072942,863781.3
"2845",777.189369004782,1027899.8
"2854",783.140515944818,809224.8
"2858",785.192423510599,910546.8
"2859",785.228320468014,759905.6
"2861",787.137204203467,1010810.6
"2866",789.189214769126,790489.9
"2872",793.124342100806,879216.4
"2877",795.27290755192,722523.2
