"","abundance","exp_mass","theor_mass","recal_err","orig_err"
"1",279.087889,"C14H16O6",279.08741179204,0.16351528666237,1.70988708154733
"2",283.046401,"C12H12O8",283.04594090904,0.247902976563553,1.62549923359045
"3",285.062064,"C12H14O8",285.06159097284,0.214016460271965,1.659385813424
"4",293.103484,"C15H18O6",293.10306185584,0.433143418393039,1.4402584446269
"5",295.046363,"C13H12O8",295.04594090904,0.442807820504159,1.43059402444352
"6",295.082813,"C14H16O7",295.08232641434,0.224419524861804,1.64898272932043
"7",297.062151,"C13H14O8",297.06159097284,0.0118196846512124,1.88522238142354
"8",299.041321,"C12H12O9",299.04085553134,0.316863396016354,1.55653868498227
"9",299.077736,"C13H16O8",299.07724103664,0.21843394242411,1.6549683229817
"10",301.093418,"C13H18O8",301.09289110044,0.123445617371241,1.74995682581738
"11",305.030714,"C14H10O8",305.03029084524,0.486146882392279,1.38725488147096
"12",305.067136,"C15H14O7",305.06667635054,0.36668396273333,1.50671802481057
"13",307.046411,"C14H12O8",307.04594090904,0.342390228833772,1.53101180429722
"14",307.119269,"C16H20O6",307.11871191964,0.0595099596132821,1.81389260352104
"15",309.025759,"C13H10O9",309.02520546754,0.0821814479032044,1.7912210726169
"16",309.062084,"C14H14O8",309.06159097284,0.278162969955365,1.59523918344833
"17",309.098504,"C15H18O7",309.09797647814,0.166753014176497,1.70664934799117
"18",311.041352,"C13H12O9",311.04085553134,0.277249587934999,1.59615256719908
"19",311.077751,"C14H16O8",311.07724103664,0.234055820730741,1.63934641538905
"20",313.020697,"C12H10O10",313.02012008984,0.0303576409507625,1.84304497678422
"21",313.057012,"C13H14O9",313.05650559514,0.255787320887885,1.61761487448422
"22",313.093391,"C14H18O8",313.09289110044,0.276752809415359,1.59664934659044
"23",315.036406,"C12H12O10",315.03577015364,0.144927733426505,2.0183306794087
"24",315.051539,"C16H12O7",315.05102628674,0.246004690192236,1.6273975235775
"25",315.072717,"C13H16O9",315.07215565894,0.0917755009476909,1.78162700170152
"26",315.109067,"C14H20O8",315.10854116424,0.204657426308794,1.668744864915
"27",317.030861,"C15H10O8",317.03029084524,0.0749789245154167,1.79842360954921
"28",317.052001,"C12H14O10",317.05142021744,0.0415780942855895,1.83182450236557
"29",317.088447,"C13H18O9",317.08780572274,0.148993519505525,2.02239647324138
"30",319.010078,"C14H8O9",319.00955540374,0.235218514449442,1.63818371940788
"31",319.046588,"C15H12O8",319.04594090904,0.154803249761297,2.02820621430704
"32",319.082981,"C16H16O7",319.08232641434,0.178060221971084,2.05146323010546
"33",319.155621,"C18H24O5",319.15509742494,0.232898720543911,1.64050351769214
"34",321.025892,"C14H10O9",321.02520546754,0.265159310212656,2.13856248143703
"35",321.062169,"C15H14O8",321.06159097284,0.0730403136344503,1.80036222403065
"36",321.134998,"C17H22O6",321.13436198344,0.107128127709281,1.98053100291197
"37",323.005065,"C13H8O10",323.00447002604,0.0314034632617685,1.84199915238805
"38",323.041399,"C14H12O9",323.04085553134,0.191049602611224,1.68235271405924
"39",323.077808,"C15H16O8",323.07724103664,0.118517589038314,1.75488486347712
"40",323.114281,"C16H20O7",323.11362654194,0.152070453873675,2.02547341322706
"41",325.020776,"C13H10O10",325.02012008984,0.144657228116969,2.01806017366121
"42",325.057096,"C14H14O9",325.05650559514,0.0570880196353059,1.81631454795554
"43",325.093526,"C15H18O8",325.09289110044,0.0795760860911142,1.95297890965475
"44",327.036428,"C13H12O10",327.03577015364,0.138139595222965,2.01154252852672
"45",327.07275,"C14H16O9",327.07215565894,0.0562467835040275,1.81715578564736
"46",327.109133,"C15H20O8",327.10854116424,0.0641078234632988,1.8092947309053
"47",329.030959,"C16H10O8",329.03029084524,0.157275599162548,2.03067856841347
"48",329.052093,"C13H14O10",329.05142021744,0.171209240706013,2.04461223602871
"49",329.067284,"C17H14O7",329.06667635054,0.0268180148957742,1.84658460933464
"50",310.10187,"C15H18O7",310.10133147814,0.13680277997647,1.73659963820194
"51",312.081157,"C14H16O8",312.08059603664,0.075907375188124,1.79749515723957
"52",314.060417,"C13H14O9",314.05986059514,0.101750229721924,1.77165225424802
"53",314.096764,"C14H18O8",314.09624610044,0.22454599909432,1.6488562548545
"54",322.065517,"C15H14O8",322.06494597284,0.100383823300287,1.77301866326213
"55",322.138302,"C17H22O6",322.13771698344,0.0573576608183023,1.81604490620298
"56",324.044925,"C14H12O9",324.04421053134,0.331446033188374,2.20484932858333
"57",324.081182,"C15H16O8",324.08059603664,0.065323428596473,1.8080791235393
"58",324.117554,"C16H20O7",324.11698154194,0.107194306333221,1.76620816739791
"59",326.06048,"C14H14O9",326.05986059514,0.0262633647481341,1.89966608853081
"60",326.096827,"C15H18O8",326.09624610044,0.0920279326755221,1.7813745695238
"61",328.039715,"C13H12O10",328.03912515364,0.0753049445169158,1.79809758893373
"62",328.07609,"C14H16O9",328.07551065894,0.107525285745812,1.76587718740134
"63",328.112544,"C15H20O8",328.11189616424,0.101032588134271,1.97443545194546
"64",329.088537,"C14H18O9",329.08780572274,0.0217009894506997,2.22213417600095
