"","abundance","exp_mass","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_mass2","C13_abund2","S34_mass","S34_abund","tag"
"1",1521796.1,497.166900485525,"C23H30O12","O12","CHO",23,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,498.174176937685,497.16644997244,0.904328457305994,0.9,497,496.61175948296,0.388240517040003,9,0.521739130434783,1.30434782608696,-3,38.3210558788154,35,0.9,48,0.6,0,0,0,0,0,0,"Unambiguous"
"2",2620893.8,407.09841424689,"C19H20O10","O10","CHO",19,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,408.10569069905,407.09837040884,0.107418374639139,0.11,407,406.643844520694,0.356155479306437,10,0.526315789473684,1.05263157894737,0,31.3927420662308,29,0.9,40,0.5,0,0,0,0,0,0,"Unambiguous"
"3",961612.6,373.077467464199,"C15H18O11","O11","CHO",15,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,374.084743916359,373.07763496734,-0.447767902352473,0.45,373,372.660885831109,0.339114168890887,7,0.733333333333333,1.2,-4,28.7757624168846,26,0.9,32,0.6,0,0,0,0,0,0,"Unambiguous"
"4",1658557.1,359.124859986587,"C18H20N2O6","N2O6","CHNO",18,20,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,360.132136438747,359.12485993444,0.000144799199482551,0,359,358.723857959653,0.276142040346656,10,0.333333333333333,1.11111111111111,4,27.7024720297385,26,0.9,38,0.5,0,0,0,0,0,0,"Unambiguous"
"5",793463,357.109163300058,"C18H18N2O6","N2O6","CHNO",18,18,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,358.116439752218,357.10920987064,-0.130043128479358,0.13,357,356.710412018052,0.289587981948102,11,0.333333333333333,1,5,27.5474220248308,26,0.9,38,0.5,0,0,0,0,0,0,"Unambiguous"
"6",777196.7,355.129811589846,"C19H20N2O5","N2O5","CHNO",19,20,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,356.137088042006,355.12994531214,-0.375479833260118,0.38,355,354.733270469642,0.266729530358077,11,0.263157894736842,1.05263157894737,6,27.3951709049462,26,0.9,40,0.5,0,0,0,0,0,0,"Unambiguous"
"7",1081481,347.207543752164,"C17H32O7","O7","CHO",17,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,348.214820204324,347.20752692474,0.0483248361553125,0.05,347,346.819848707002,0.180151292997664,2,0.411764705882353,1.88235294117647,-5,26.7857541059154,24,0.9,36,0.9,0,0,0,0,0,0,"Unambiguous"
"8",806667.9,344.20783170684,"C17H31NO6","NO6","CHNO",17,31,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345.215108159,344.20786127794,-0.0856599230974775,0.09,344,343.823486166947,0.176513833053377,3,0.352941176470588,1.82352941176471,-3,26.5550105946231,24,0.9,36,0.9,0,0,0,0,0,0,"Unambiguous"
"9",1193768.9,343.06695445026,"C14H16O10","O10","CHO",14,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,344.07423090242,343.06707028124,-0.336645320127169,0.34,343,342.683882824103,0.316117175896579,7,0.714285714285714,1.14285714285714,-3,26.4672574410308,24,0.9,30,0.5,0,0,0,0,0,0,"Unambiguous"
"10",812636.1,342.192205020266,"C17H29NO6","NO6","CHNO",17,29,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343.199481472426,342.19221121414,-0.0180474465526993,0.02,342,341.810110147137,0.189889852863075,4,0.352941176470588,1.70588235294118,-2,26.3999605897154,24,0.9,36,0.8,0,0,0,0,0,0,"Unambiguous"
