"","abundance","exp_mass","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_mass2","C13_abund2","S34_mass","S34_abund","tag"
"1",736423.7,307.093446809979,"C14H16N2O6","N2O6","CHNO",14,16,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308.100723262139,307.09355980684,-0.36675298989886,0.37,307,306.750543523825,0.249456476174942,8,0.428571428571429,1.14285714285714,2,23.7000643276154,22,0.9,30,0.5,0,0,0,0,0,0,"Unambiguous"
"2",1267843,591.20845157947,"C29H36O13","O13","CHO",29,36,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,592.21572803163,591.20831478614,0.230985641088991,0.23,591,590.548302940825,0.45169705917499,12,0.448275862068966,1.24137931034483,-1,45.5550454798692,42,0.9,60,0.6,0,0,0,0,0,0,"Unambiguous"
"3",1159612,587.177060307835,"C29H32O13","O13","CHO",29,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,588.184336759995,587.17701465854,0.0776105242776044,0.08,587,586.521413156699,0.478586843301173,14,0.448275862068966,1.10344827586207,1,45.2449454700538,42,0.9,60,0.5,0,0,0,0,0,0,"Unambiguous"
"4",1837413.8,443.192076595947,"C21H32O10","O10","CHO",21,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,444.199353048107,443.19227079164,-0.437181396000937,0.44,443,442.697204363926,0.302795636074393,6,0.476190476190476,1.52380952380952,-4,34.1691959418308,31,0.9,44,0.7,0,0,0,0,0,0,"Unambiguous"
"5",771000.6,391.187320429866,"C20H28N2O6","N2O6","CHNO",20,28,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,392.194596882026,391.18746018964,-0.356353134419902,0.36,391,390.750517173169,0.24948282683107,8,0.3,1.4,2,30.1688258955231,28,0.9,42,0.7,0,0,0,0,0,0,"Unambiguous"
"6",951846.8,389.171607354801,"C20H26N2O6","N2O6","CHNO",20,26,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,390.178883806961,389.17181012584,-0.519687372312498,0.52,389,388.737054861331,0.26294513866884,9,0.3,1.3,3,30.0137758906154,28,0.9,42,0.6,0,0,0,0,0,0,"Unambiguous"
"7",1072918.4,387.156181279462,"C20H24N2O6","N2O6","CHNO",20,24,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,388.163457731622,387.15616006204,0.0546610499678721,0.05,387,386.723879228753,0.276120771247179,10,0.3,1.2,4,29.8587258857077,28,0.9,42,0.6,0,0,0,0,0,0,"Unambiguous"
"8",1223238.6,385.135033209588,"C14H26O12","O12","CHO",14,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,386.142309661748,385.13514984484,-0.302052506455783,0.3,385,384.704987990869,0.295012009130858,2,0.857142857142857,1.85714285714286,-10,29.7032635613077,26,0.9,30,0.9,0,0,0,0,0,0,"Unambiguous"
"9",751962.8,377.17180581419,"C19H26N2O6","N2O6","CHNO",19,26,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,378.17908226635,377.17181012584,-0.0114010809841359,0.01,377,376.750652406321,0.24934759367892,8,0.31578947368421,1.36842105263158,2,29.0906989675385,27,0.9,40,0.7,0,0,0,0,0,0,"Unambiguous"
"10",872600.3,377.135371848983,"C18H22N2O7","N2O7","CHNO",18,22,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,378.142648301143,377.13542462054,-0.139554629530662,0.14,377,376.714259123605,0.285740876394698,9,0.388888888888889,1.22222222222222,2,29.0879000825154,27,0.9,38,0.6,0,0,0,0,0,0,"Unambiguous"
"11",1077968.3,375.156115739103,"C19H24N2O6","N2O6","CHNO",19,24,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,376.163392191263,375.15616006204,-0.117828949234054,0.12,375,374.737213068779,0.262786931220603,9,0.31578947368421,1.26315789473684,3,28.9356489626308,27,0.9,40,0.6,0,0,0,0,0,0,"Unambiguous"
"12",1121094.6,373.140458663984,"C19H22N2O6","N2O6","CHNO",19,22,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,374.147735116144,373.14050999824,-0.137203170790147,0.14,373,372.723806694358,0.276193305641868,10,0.31578947368421,1.15789473684211,4,28.7805989577231,27,0.9,40,0.6,0,0,0,0,0,0,"Unambiguous"
"13",969984.2,371.161210554097,"C20H24N2O5","N2O5","CHNO",20,24,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,372.168487006257,371.16124543974,-0.09373615566349,0.09,371,370.746768630592,0.253231369408184,10,0.25,1.2,5,28.6283478378385,27,0.9,42,0.6,0,0,0,0,0,0,"Unambiguous"
