"","exp_mass","abundance"
"2",203.93907827507,828218.9
"3",203.940797273462,816795.1
"4",203.943967270497,815291.3
"5",203.944958269571,838363.4
"6",203.947517267178,848155.6
"31",305.904532469082,825363.8
"32",305.907329465712,746707.9
"33",305.912720459218,875668.1
"34",305.91644545473,717076.3
"35",305.918980451676,859348.4
"77",324.072384581811,743495.6
"86",326.088074153459,718401.3
"92",327.074017965668,812990.3
"136",338.088124696695,978606.8
"141",339.106317470053,1118203
"145",340.067340312284,978820
"151",341.049192129423,792207.6
"158",342.082946884032,767264.2
"192",350.051614283977,772850
"194",350.088083240042,823669.2
"200",351.106134013571,896973.8
"202",351.110788007964,883662.1
"205",352.067339855582,1089122.3
"207",352.103761811703,705317.5
"213",353.121848585188,901760
"215",353.126472579618,1011584.4
"217",354.046618712616,713171.1
"219",354.083017663547,1148822.4
"224",355.064599340285,926511.4
"226",355.069308333937,999983.8
"231",356.062176995458,705994.8
"233",356.098680946248,705870.1
"240",357.080306622926,808169
"267",362.02794895305,741439.9
"268",362.051689921044,819586.1
"278",364.067337203767,996232.1
"280",364.103741154691,715723.6
"284",365.048809880651,730089.6
"287",365.121573782559,850416.9
"289",365.126531775875,853489.4
"292",366.083055486393,1084433.4
"297",367.064471163355,931764.5
"299",367.069472156613,888501
"304",368.062236818275,1010394.1
"306",368.098616769231,1010845.9
"316",370.077871101015,902185.9
"324",371.095662728938,803156
"351",376.04355805872,754658.9
"352",376.067331026672,948005.4
"360",378.046637358385,941245.3
"362",378.082985309385,1092289.3
"369",379.1371308883,753077.3
"372",379.460593452242,737769.1
"373",379.500282398738,723037.5
"375",380.062203641217,1131611.9
"377",380.098536592236,933279.9
"383",381.085297261992,881805.9
"387",382.077913923854,1061501.3
"389",382.114278874831,760257.3
"400",384.057273255496,753181.2
"402",384.093535206611,894049.3
"410",385.111133834795,845653.4
"428",388.0672338497,751274.6
"439",390.082921132368,717654.3
"448",392.062248464053,1083520
"450",392.098675414946,749124.3
"456",393.116177043261,857085.4
"461",394.077901746767,1183088.4
"463",394.114430697523,702708.8
"469",395.131764326064,996846.9
"473",396.057147078563,988702.6
"475",396.093568029464,1003106.9
"481",397.074574706977,910041.8
"488",398.072811361262,878035.3
"490",398.109174312241,750231.8
"515",402.083023955127,819392.4
"525",404.062144643689,1008950.7
"536",406.041458658734,777966.8
"538",406.054036639765,912112.3
"539",406.077929603733,1051571.4
"546",407.131502014866,816568.1
"548",407.137618005642,806584.9
"551",408.0570296191,1113901.1
"553",408.093497564104,1035505.8
"555",408.129848509284,762166.4
"560",409.074386084849,783790.3
"566",410.072840579104,1073453.4
"568",410.108987524592,793074
"579",412.088409539474,835823.2
"588",413.10557600551,756913.9
"608",416.061987547017,745456
"623",418.077867506918,890870.3
"634",420.057008522223,1070521.3
"636",420.09352746715,988862
"642",421.074211988203,718782.8
"644",421.110543933412,778179.5
"649",422.072662482464,1149762.1
"651",422.109292427224,929990.9
"657",423.126189893665,981453.1
"661",424.051780497805,727751.4
"663",424.088438442522,1010380.3
"665",424.124840387625,797713.1
