"","abundance","exp_mass","formula","R_mass","recal_err"
"1",963213.4,281.066989,"C13H14O7",281.06665693897,0.0690639322549608
"2",757991.1,293.066951,"C14H14O7",293.066604761853,0.244274402903133
"3",1392581.1,295.082558,"C14H16O7",295.082209380554,0.396614015592583
"4",1141411,297.061899,"C13H14O8",297.0615480421,0.14451797525358
"5",832130.8,299.041178,"C12H12O9",299.04082470372,0.10308832058289
"6",1913476.5,299.077543,"C13H16O8",299.077189660758,0.171781316905494
"7",797094.2,301.056723,"C12H14O9",301.056367322495,0.459291338299237
"8",1045160,301.093183,"C13H18O8",301.09282727942,0.211964553815787
"9",814897.1,305.030595,"C14H10O8",305.030234627642,0.184301688916311
"10",925619,305.066957,"C15H14O7",305.066596584683,0.261470239484254
"11",1355291.9,307.046213,"C14H12O8",307.04585024633,0.295274086573113
"12",1719837.8,307.082643,"C15H16O7",307.082280203291,0.150484235956726
"13",1436191.8,307.119052,"C16H20O6",307.118689160276,0.0741060804001348
"14",1243655.5,309.025433,"C13H10O9",309.02506790802,0.445140129559044
"15",2010249.5,309.061905,"C14H14O8",309.061539864931,0.165364803122227
"16",3984523.5,309.098292,"C15H18O7",309.097926821942,0.160648731409658
"17",2223992,311.041147,"C13H12O9",311.040779526595,0.244356148169365
"18",5007354,311.077561,"C14H16O8",311.077193483574,0.152865782911155
"19",909929.9,313.020505,"C12H10O10",313.020135188121,0.0482342195952902
"20",3682668,313.05682,"C13H14O9",313.056450145218,0.177124325326567
"21",6745710,313.093215,"C14H18O8",313.092845102219,0.14691557003895
"22",1869921.3,315.036114,"C12H12O10",315.03574180682,0.0899796873480851
"23",3706851.5,315.072503,"C13H16O9",315.072130763829,0.0790139996908911
"24",3496933.5,315.10889,"C14H20O8",315.10851772084,0.0743978561758751
"25",1362395,317.030635,"C15H10O8",317.030260450433,0.0958735122771222
"26",1442524.3,317.051772,"C12H14O10",317.051397425461,0.0718873275348471
"27",1682781.3,317.066985,"C16H14O7",317.066610407488,0.207978502209382
"28",1306334.5,317.088235,"C13H18O9",317.087860382382,0.172380145730985
"29",1242911.5,317.1034,"C17H18O6",317.103025364466,0.115077331608488
"30",873879.6,319.00992,"C14H8O9",319.009543112045,0.0385308036180439
"31",2884057.8,319.046314,"C15H12O8",319.045937069048,0.0120358575823031
"32",2692316.3,319.082695,"C16H16O7",319.082318026067,0.0262887424576684
"33",2224094.5,319.119085,"C17H20O6",319.118707983075,0.0123357398330321
"34",791520.9,319.155525,"C18H24O5",319.155147940023,0.158277538845884
"35",2890842.5,321.02558,"C14H10O9",321.025200730684,0.014755402656407
"36",4830045,321.061956,"C15H14O8",321.061576687708,0.0444934312971295
"37",3250273.8,321.134747,"C17H22O6",321.134367601711,0.0174950778933526
"38",1515743.3,323.004864,"C13H8O10",323.004482392298,0.038285098580029
"39",5999329.5,323.041219,"C14H12O9",323.040837349347,0.0562838803382144
"40",9001188,323.0776,"C15H16O8",323.077218306365,0.0703555423337699
"41",9966823,323.114017,"C16H20O7",323.113635263341,0.0269917470823884
"42",2666347,325.020538,"C13H10O10",325.02015401092,0.104366092020983
