"","exp_mass","abundance","RT"
"319",410.079219783732,1056957.8,18.33
"320",410.087738767357,797182.7,13.45
"321",412.022242049034,714704.3,11.9
"322",412.045935003494,966866.8,16.63
"323",412.058499979343,1564244.3,27.84
"324",412.082324933549,865622.8,14.73
"325",412.095036909115,779032.1,13.11
"326",413.081514013,848770.4,14.41
"327",413.118015942839,718534.3,11.97
"328",414.038066174404,1448233,25.66
"329",414.0617401289,921515.5,15.78
"330",414.074163105022,1113452.8,19.38
"331",414.09825205872,758959.4,12.72
"332",415.060978208257,827542.2,14.01
"333",415.097389138272,1218906,21.35
"334",416.017163370367,1200507.8,21.01
"335",416.041205324156,1258750.4,22.1
"336",416.053575300379,1528831.6,27.17
"337",416.077295254787,1155586.1,20.16
"338",416.089729230887,760707.5,12.75
"339",416.988663503039,1475938.5,26.17
"340",417.076568334077,1675115.9,29.91
"341",417.113072263912,1263727.6,22.19
"342",417.996790565311,731468.7,12.2
"343",418.032993495725,1196112.5,20.92
"344",418.056869449833,942098.9,16.15
"345",418.069294425951,1083284.3,18.8
"346",418.093041380306,942998.8,16.17
"347",419.055877529632,1490235.5,26.44
"348",419.092219459779,1861567.4,33.41
"349",419.128657389741,714755.1,11.89
"350",420.012257691367,861023.1,14.63
"351",420.036023645686,933921.6,16
"352",420.048469621764,1140706.9,19.88
"353",420.063490592892,1021220.4,17.63
"354",420.072394575777,778597.4,13.08
"355",420.98355982442,1291779.6,22.14
"356",421.035068725414,1449097,25.02
"357",421.07162465515,2441484.8,43.17
"358",421.108044585147,1645840.5,28.62
"359",422.027854817173,928303.2,15.49
"360",422.042908788237,1031024.7,17.37
"361",422.05162177149,1198193.6,20.42
"362",422.064216747281,866674.9,14.36
"363",422.079170718538,1038964.4,17.51
"364",422.088033701503,793973.3,13.03
"365",423.092802770229,872604.1,14.47
"366",423.102483751621,769117.1,12.57
"367",424.058490914072,1479998.1,25.58
"368",424.067233897267,925183.1,15.43
"369",424.082416868084,834432.6,13.77
"370",424.094938844015,843841.9,13.94
"371",426.037941109357,1333125.4,22.89
"372",426.061671063745,854855.7,14.14
"373",426.074171039719,1302153,22.32
"374",427.097426072913,874542.8,14.49
"375",428.017098305204,1133001.8,19.22
"376",428.041077259114,1064972.1,17.98
"377",428.053545235149,1549517.4,26.84
"378",428.077448189205,880079.8,14.59
"379",428.090104164879,834128.9,13.75
"380",428.988407438244,1091625.3,18.46
"381",429.076643268645,1119281.9,18.97
"382",429.112944198871,1090613.4,18.44
"383",430.03292943056,1506703.3,26.05
"384",430.056758384759,1073105.5,18.12
"385",430.069109361019,1123730.8,19.05
"386",430.092747315584,770773.1,12.59
"387",431.055876464346,1353842.5,23.26
"388",431.092257394418,1723510,30.02
