"","abundance","exp_mass","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_mass2","C13_abund2","S34_mass","S34_abund","tag"
"1",791877.4,535.051283212136,"C26H16O13","O13","CHO",26,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,536.058559664296,535.05181414814,-0.990444038025591,0.99,535,534.453840169375,0.546159830625243,19,0.5,0.615384615384615,6,41.2353146615615,39,0.9,54,0.3,0,0,0,0,0,0,"Unambiguous"
"2",1265523.1,669.094733010197,"C27H26O20","O20","CHO",27,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,670.102009462357,669.09446682324,0.397233485867687,0.4,669,668.347615853903,0.652384146096779,15,0.740740740740741,0.962962962962963,-5,51.5462879442615,47,0.9,56,0.5,0,0,0,0,0,0,"Unambiguous"
"3",731029.4,737.20901844324,"C37H38O16","O16","CHO",37,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,738.2162948954,737.20870871684,0.41956050347529,0.42,737,736.385844267327,0.614155732672884,19,0.432432432432432,1.02702702702703,3,56.785845013,53,0.9,76,0.5,0,0,0,0,0,0,"Unambiguous"
"4",831450.9,709.2135798191,"C36H38O15","O15","CHO",36,38,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,710.22085627126,709.21379409454,-0.301702544633853,0.3,709,708.421665600055,0.578334399945334,18,0.416666666666667,1.05555555555556,3,54.6323900420538,51,0.9,74,0.5,0,0,0,0,0,0,"Unambiguous"
"5",914099.3,705.072658270403,"C33H22O18","O18","CHO",33,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,706.079934722563,705.07333745104,-0.961903324955168,0.96,705,704.285367841352,0.714632158648214,23,0.545454545454545,0.666666666666667,5,54.3138933771692,51,0.9,68,0.3,0,0,0,0,0,0,"Unambiguous"
"6",707475.4,695.234514973463,"C36H40O14","O14","CHO",36,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,696.241791425623,695.23452953604,-0.0209159764223244,0.02,695,694.458209903107,0.541790096892896,17,0.388888888888889,1.11111111111111,3,53.5570619990923,50,0.9,74,0.5,0,0,0,0,0,0,"Unambiguous"
"7",737095.7,695.197809039513,"C35H36O15","O15","CHO",35,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,696.205085491673,695.19814403074,-0.481167452032084,0.48,695,694.421544955331,0.57845504466934,18,0.428571428571429,1.02857142857143,3,53.5542631140692,50,0.9,72,0.5,0,0,0,0,0,0,"Unambiguous"
"8",728026.1,691.130087359097,"C34H28O16","O16","CHO",34,28,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,692.137363811257,691.13045839784,-0.536076741450555,0.54,691,690.358365329283,0.641634670717167,21,0.470588235294118,0.823529411764706,5,53.2413642192308,50,0.9,70,0.4,0,0,0,0,0,0,"Unambiguous"
"9",813160.1,689.07796505175,"C33H22O17","O17","CHO",33,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,690.08524150391,689.07842282874,-0.66336296232481,0.66,689,688.308534440037,0.69146555996349,23,0.515151515151515,0.666666666666667,6,53.0835153293,50,0.9,68,0.3,0,0,0,0,0,0,"Unambiguous"
"10",999486.5,681.182306259443,"C34H34O15","O15","CHO",34,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,682.189582711603,681.18249396694,-0.275154446513073,0.28,681,680.421692010874,0.578307989126415,18,0.441176470588235,1,3,52.4761361860846,49,0.9,70,0.5,0,0,0,0,0,0,"Unambiguous"
