"","abundance","exp_mass","formula","R_mass","recal_err"
"1",796734.9,281.066799,"C13H14O7",281.0665361566,0.498792463074856
"2",1225575.1,295.082549,"C14H16O7",295.082273049583,0.180847012227852
"3",1087737.5,297.061806,"C13H14O8",297.061528198654,0.211317073147467
"4",1581391.1,299.077538,"C13H16O8",299.077258313615,0.057767602576298
"5",946534.8,301.093191,"C13H18O8",301.09290942865,0.0608722779646114
"6",708954,305.066911,"C15H14O7",305.066625712572,0.165989835903716
"7",1001527,307.046176,"C14H12O8",307.045888861636,0.169510151201953
"8",1546680.8,307.082563,"C15H16O7",307.082275827608,0.164733451987819
"9",1108666.5,307.119017,"C16H20O6",307.118729793518,0.0581985959482206
"10",1009494.7,309.025417,"C13H10O9",309.025128010722,0.250648867355875
"11",1995288.5,309.061828,"C14H14O8",309.061538976672,0.168238854376354
"12",3229722.3,309.098233,"C15H18O7",309.097943942627,0.105259545631359
"13",1842171.1,311.041086,"C13H12O9",311.040795125742,0.194204705374233
"14",3998333,311.077492,"C14H16O8",311.077201091697,0.128408439994583
"15",869472.9,313.02047,"C12H10O10",313.020177274695,0.182687472734377
"16",3352546.8,313.056766,"C13H14O9",313.056473240752,0.10334999407118
"17",5959652.5,313.093151,"C14H18O8",313.092858206726,0.105060558426598
"18",1689547.9,315.036085,"C12H12O10",315.035790389765,0.0642343732200535
"19",3282765.8,315.072407,"C13H16O9",315.072112355798,0.137438808954011
"20",3036751.8,315.108818,"C14H20O8",315.108523321748,0.0566233209819146
"21",1234745.4,317.030556,"C15H10O8",317.030259524609,0.0987938129435986
"22",1216122.6,317.051721,"C12H14O10",317.051424504816,0.0135226522480941
"23",1481915.4,317.066909,"C16H14O7",317.066612490613,0.20140851107466
"24",1154108.6,317.088071,"C13H18O9",317.087774470823,0.0985591894216124
"25",843709.4,317.103335,"C17H18O6",317.103038456549,0.0737908090250221
"26",858025.8,319.009807,"C14H8O9",319.009508673686,0.146484810927436
"27",2577452,319.046256,"C15H12O8",319.0459576396,0.0524393439184002
"28",2185902,319.082639,"C16H16O7",319.082340605576,0.0444751543598348
"29",2259872.3,321.025524,"C14H10O9",321.025223788661,0.0570706611002545
