"","abundance","exp_mass","theor_mass","recal_err","orig_err"
"1",275.03519,"C17H8O4",275.03498229224,0.240812748296881,0.755204877142858
"2",289.05088,"C18H10O4",289.05063235604,0.139268312229585,0.856749414370804
"3",291.03009,"C17H8O5",291.02989691454,0.332561779077654,0.66345575489689
"4",293.009429,"C16H6O6",293.00916147304,0.0829850340512473,0.913032748531044
"5",301.050895,"C19H10O4",301.05063235604,0.123593200249294,0.872424541872086
"6",303.066511,"C19H12O4",303.06628241984,0.241792647054609,0.754224977411762
"7",305.009491,"C17H6O6",305.00916147304,0.0843658610671486,1.0803838103323
"8",305.045799,"C18H10O5",305.04554697834,0.169840548116732,0.826177147969187
"9",307.025121,"C17H8O6",307.02481153684,0.0119239842258877,1.00794186135303
"10",309.004387,"C16H6O7",309.00407609534,0.0101328004880307,1.00615067587547
"11",311.020017,"C16H8O7",311.01972615914,0.0608975035511639,0.935120301103636
"12",313.035749,"C16H10O7",313.03537622294,0.194828369977366,1.1908464293079
"13",315.051383,"C16H12O7",315.05102628674,0.136221637111087,1.13223963806704
"14",315.066543,"C20H12O4",315.06628241984,0.168953124874887,0.827064572076394
"15",317.045822,"C19H10O5",317.04554697834,0.12856615932887,0.867451577929995
"16",317.066982,"C16H14O7",317.06667635054,0.0320267147896111,0.963991118635891
"17",317.082233,"C20H14O4",317.08193248364,0.0482616407881613,0.947756176509602
"18",319.025072,"C18H8O6",319.02481153684,0.17958225372691,0.816435432646449
"19",319.06146,"C19H12O5",319.06119704214,0.171856491069448,0.82416120305428
"20",319.082675,"C16H16O7",319.08232641434,0.0964451151465086,1.09246307656553
"21",321.004303,"C17H6O7",321.00407609534,0.289158453427188,0.706859123897591
"22",321.040763,"C18H10O6",321.04046160064,0.0571973290826061,0.938820479229758
"23",323.020041,"C17H8O7",323.01972615914,0.0213378648326945,0.974679979191872
"24",324.999327,"C16H6O8",324.99899071764,0.0387002634330816,1.03471816722134
"25",325.035652,"C17H10O7",325.03537622294,0.111115645079674,0.84845244614395
"26",327.030238,"C20H8O5",327.02989691454,0.0834111658827029,1.04297944376741
"27",327.051332,"C17H12O7",327.05102628674,0.024811101158764,0.934757072807939
"28",329.067018,"C17H14O7",329.06667635054,0.0786695204017059,1.03823779371744
"29",329.082151,"C21H14O4",329.08193248364,0.295549812765538,0.664018101383714
"30",331.061409,"C20H12O5",331.06119704214,0.319330189363386,0.64023770200494
"31",331.082799,"C17H16O7",331.08232641434,0.467827569664582,1.42739621633822
"32",331.097871,"C21H16O4",331.09758254744,0.0883670678383015,0.87120104517764
"33",333.004488,"C18H6O7",333.00407609534,0.277367326231874,1.23693579013743
"34",333.040792,"C19H10O6",333.04046160064,0.0325014985337661,0.992069727527204
"35",333.077105,"C20H14O5",333.07684710594,0.185290065053767,0.774277955019435
"36",335.020065,"C18H8O7",335.01972615914,0.0518374504151364,1.01140569796373
"37",335.056439,"C19H12O6",335.05611166444,0.0173892223484736,0.976957436782347
"38",336.999335,"C17H6O8",336.99899071764,0.0620441792132453,1.0216124364966
"39",337.035724,"C18H10O7",337.03537622294,0.0723028198221841,1.03187108702315
"40",339.015022,"C17H8O8",339.01464078144,0.164921604347658,1.12448996041984
"41",339.051335,"C18H12O7",339.05102628674,0.0490466183502346,0.910521532301655
"42",340.994258,"C16H6O9",340.99390533994,0.0746439395116676,1.0342122088893
"43",341.045837,"C21H10O5",341.04554697834,0.109178276720548,0.85038981623012
"44",341.066996,"C18H14O7",341.06667635054,0.0223629838863105,0.937205192424867
"45",343.025119,"C20H8O6",343.02481153684,0.0632389221139249,0.896329214932122
"46",343.082725,"C18H16O7",343.08232641434,0.202210077291779,1.16177846916653
"47",343.0978,"C22H16O4",343.09758254744,0.325775719212897,0.633792165964271
"48",345.004389,"C19H6O7",345.00407609534,0.0526088338640152,0.906959313489626
"49",345.077138,"C21H14O5",345.07684710594,0.116584667958742,0.842983417910182
"50",345.113416,"C22H18O4",345.11323261124,0.428180570626857,0.531387216280054
"51",347.020127,"C19H8O7",347.01972615914,0.195526929863958,1.15509531523801
"52",347.056424,"C20H12O6",347.05611166444,0.0596111898273104,0.899956950802724
"53",347.092785,"C21H16O5",347.09249716974,0.13030710537403,0.829260967435151
"54",349.035737,"C19H10O7",349.03537622294,0.0740721142323036,1.03364038310305
"55",349.072105,"C20H14O6",349.07176172824,0.0238162797790111,0.983384500415405
"56",351.015,"C18H8O8",351.01464078144,0.0638037553336699,1.0233720143213
"57",351.051363,"C19H12O7",351.05102628674,0.000410597087183282,0.959157600337486
"58",353.030674,"C18H10O8",353.03029084524,0.125762798751455,1.08533111717271
"59",353.045854,"C22H10O5",353.04554697834,0.0899305741559644,0.869637537316879
"60",353.066973,"C19H14O7",353.06667635054,0.119360043567492,0.840208039757106
"61",355.009943,"C17H8O9",355.00955540374,0.132222738656357,1.09179106336148
"62",355.025173,"C21H8O6",355.02481153684,0.0585666713425023,1.01813492538647
"63",355.061485,"C22H12O5",355.06119704214,0.148558960259695,0.81100909491549
"64",355.082615,"C19H16O7",355.08232641434,0.146839181137545,0.812728875828375
"65",357.040849,"C21H10O6",357.04046160064,0.12546097570833,1.08502929395933
"66",359.020074,"C20H8O7",359.01972615914,0.0092946012975236,0.968862807965989
"67",359.0929,"C22H16O5",359.09249716974,0.162232472625309,1.12180082614179
"68",360.999292,"C19H6O8",360.99899071764,0.124988569903002,0.834579507983494
"69",361.035748,"C20H10O7",361.03537622294,0.0701841761223265,1.02975244119872
"70",361.072101,"C21H14O6",361.07176172824,0.0199439932582096,0.939624185357531
"71",361.108483,"C22H18O5",361.10814723354,0.0297457252979483,0.929822444007347
"72",363.014973,"C19H8O8",363.01464078144,0.0444024216625014,0.915165733505808
"73",363.051414,"C20H12O7",363.05102628674,0.108362187236985,1.0679304889356
"74",363.087821,"C21H16O6",363.08741179204,0.167454905602796,1.1270232640959
"75",365.03067,"C19H10O8",365.03029084524,0.0791256908811344,1.03869396452284
"76",365.067115,"C20H14O7",365.06667635054,0.241991417723752,1.20155984766299
"77",367.009935,"C18H8O9",367.00955540374,0.0747270353438873,1.03429530477348
"78",367.046316,"C19H12O8",367.04594090904,0.0623500316106528,1.02191828923867
"79",367.061535,"C23H12O5",367.06119704214,0.0388555851312719,0.920712575351316
"80",367.082719,"C20H16O7",367.08232641434,0.10990748388221,1.06947578716107
"81",369.025625,"C18H10O9",369.02520546754,0.177298311549782,1.13686667952383
"82",369.040814,"C22H10O6",369.04046160064,0.00466108504867343,0.954907108203034
"83",369.077188,"C23H14O5",369.07684710594,0.0359283775547208,0.923639785794076
"84",369.098402,"C20H18O7",369.09797647814,0.193301280508647,1.15286966380093
"85",371.004991,"C17H8O10",371.00447002604,0.444656936372879,1.40422556090835
"86",371.02014,"C21H8O7",371.01972615914,0.155846362153928,1.11541470947277
"87",371.056426,"C22H12O6",371.05611166444,0.112430554311426,0.847137535603227
"88",373.035741,"C21H10O7",373.03537622294,0.0182936262725339,0.977861841627307
"89",373.108522,"C23H18O5",373.10814723354,0.0448763492446422,1.00444459014265
"90",375.014972,"C20H8O8",375.01464078144,0.0763531137387829,0.883215010796483
"91",334.044074,"C19H10O6",334.04381660064,0.189012337135651,0.770555679278408
"92",336.02351,"C18H8O7",336.02308115914,0.316655912663203,1.27622441437185
"93",336.059785,"C19H12O6",336.05946666444,0.0123085740376223,0.947259611983176
"94",338.039242,"C18H10O7",338.03873122294,0.551432862024399,1.51100158898042
"95",348.059717,"C20H12O6",348.05946666444,0.240335813047286,0.719232154194873
"96",350.039011,"C19H10O7",350.03873122294,0.160293463546186,0.79927458042174
"97",352.054817,"C19H12O7",352.05438128674,0.27806209245744,1.23763055699224
"98",362.039285,"C20H10O7",362.03873122294,0.570038483034252,1.52960722779381
"99",364.054732,"C20H12O7",364.05438128674,0.00378584136674248,0.963354042742493
"100",366.034277,"C19H10O8",366.03364584524,0.76473911251767,1.72430804414319
"101",375.051411,"C21H12O7",375.05102628674,0.130267856584998,1.02576245111889
"102",375.087822,"C22H16O6",375.08741179204,0.0623974165845512,1.0936329695194
"103",376.994381,"C19H6O9",376.99390533994,0.105687588712659,1.2617181691682
"104",377.03065,"C20H10O8",377.03029084524,0.203441614926278,0.95258860808625
"105",377.067027,"C21H14O7",377.06667635054,0.226089997904279,0.929940198935566
"106",377.103474,"C22H18O6",377.10306185584,0.063108577737369,1.09292180758446
"107",379.046325,"C20H12O8",379.04594090904,0.142720510521664,1.01330978276339
"108",379.082725,"C21H16O7",379.08232641434,0.104581530113832,1.05144880730759
"109",381.025677,"C19H10O9",381.02520546754,0.081505582127533,1.23753613466144
"110",381.062089,"C20H14O8",381.06159097284,0.150915991723795,1.30694662438868
"111",381.077244,"C24H14O5",381.07684710594,0.114523703157809,1.04150662273452
"112",381.098404,"C21H18O7",381.09797647814,0.03421428097209,1.12181613767092
"113",383.004931,"C18H8O10",383.00447002604,0.0475428027587436,1.20357331592353
"114",383.02011,"C22H8O7",383.01972615914,0.153886438142542,1.00214384223396
"115",383.041304,"C19H12O9",383.04085553134,0.0147810806253029,1.17081155597762
"116",383.056466,"C23H12O6",383.05611166444,0.231007592128417,0.925022599114739
"117",383.077717,"C20H16O8",383.07724103664,0.086443045014835,1.24247360319994
"118",383.092844,"C24H16O5",383.09249716974,0.250686778602058,0.905343389850722
"119",385.020583,"C18H10O10",385.02012008984,0.0462707079002641,1.20230121963383
"120",385.035772,"C22H10O7",385.03537622294,0.128132396171768,1.02789791396144
"121",385.072178,"C23H14O6",385.07176172824,0.0750065174027219,1.08102385418813
"122",385.093383,"C20H18O8",385.09289110044,0.121322402318637,1.27735300075828
"123",387.014996,"C21H8O8",387.01464078144,0.238187490280073,0.917842692683742
"124",387.051445,"C22H12O7",387.05102628674,0.0742266008572635,1.08180377162
"125",389.030718,"C21H10O8",389.03029084524,0.0580316748510144,1.09799871632976
"126",389.067024,"C22H14O7",389.06667635054,0.262482901473368,0.89354725335496
"127",389.103552,"C23H18O6",389.10306185584,0.103646376487534,1.25967695459645
"128",391.009986,"C20H8O9",391.00955540374,0.0547881002678145,1.10124229459877
"129",391.046366,"C21H12O8",391.04594090904,0.068968947782687,1.08706143069797
"130",391.082624,"C22H16O7",391.08232641434,0.395101573102562,0.760928428384381
"131",392.989421,"C19H6O10",392.98881996224,0.37337078643747,1.52940167630791
"132",393.062064,"C21H14O8",393.06159097284,0.0474123336800116,1.20344284681098
"133",393.098354,"C22H18O7",393.09797647814,0.19565423778816,0.960375994262108
"134",395.019857,"C23H8O7",395.01972615914,0.824803362402789,0.331226142325092
"135",395.041384,"C20H12O9",395.04085553134,0.181726307089784,1.33775697535232
"136",395.07781,"C21H16O8",395.07724103664,0.284101169467518,1.44013195615712
"137",395.09293,"C25H16O5",395.09249716974,0.0605141152679718,1.09551627308762
"138",397.020585,"C19H10O10",397.02012008984,0.0149685153186326,1.17099899082527
"139",397.035758,"C23H10O7",397.03537622294,0.194460854864374,0.961569378606328
"140",397.057046,"C20H14O9",397.05650559514,0.204996897550066,1.36102759284247
"141",397.072129,"C24H14O6",397.07176172824,0.231079601831506,0.924950589319077
"142",397.093454,"C21H18O8",397.09289110044,0.261520579735078,1.41755134031529
"143",397.108523,"C25H18O5",397.10814723354,0.209772974070446,0.946257241615752
"144",399.015013,"C22H8O8",399.01464078144,0.223185833222237,0.932844367033321
"145",399.036413,"C19H12O10",399.03577015364,0.454968349936004,1.61099933408739
"146",399.051444,"C23H12O7",399.05102628674,0.109263796996874,1.04676653493622
"147",399.087818,"C24H16O6",399.08741179204,0.138188221820381,1.01784207668581
"148",401.030716,"C22H10O8",401.03029084524,0.095874120663318,1.06015622677886
"149",401.067135,"C23H14O7",401.06667635054,0.0124563523861445,1.14357409147617
"150",403.010085,"C21H8O9",403.00955540374,0.158072841060219,1.31410348200446
"151",403.046327,"C22H12O8",403.04594090904,0.198097346582627,0.957932882698274
"152",403.082741,"C23H16O7",403.08232641434,0.127491888721533,1.02853842212379
"153",403.119327,"C24H20O6",403.11871191964,0.369773652160294,1.52580453794626
"154",405.025688,"C21H10O9",405.02520546754,0.0353335283044253,1.19136402746822
"155",405.062129,"C22H14O8",405.06159097284,0.172229469035729,1.32826012638385
"156",405.098457,"C23H18O7",405.09797647814,0.0301562763954299,1.1861867694437
"157",407.004987,"C20H8O10",407.00447002604,0.114161749486523,1.27019233965377
"158",407.077666,"C22H16O8",407.07724103664,0.112092429050215,1.04393789961721
"159",409.035765,"C24H10O7",409.03537622294,0.205557272246117,0.950472948400174
"160",409.057027,"C21H14O9",409.05650559514,0.118621812978533,1.27465240838824
"161",409.093371,"C22H18O8",409.09289110044,0.0170516518146476,1.17308212983211
"162",409.108626,"C26H18O5",409.10814723354,0.0142382262967989,1.17026870104157
"163",411.015043,"C23H8O8",411.01464078144,0.177431147244915,0.978599105942247
"164",411.036274,"C20H12O10",411.03577015364,0.0697663298829338,1.22579686876428
"165",411.051428,"C24H12O7",411.05102628674,0.178747057174534,0.9772831944038
"166",411.109159,"C22H20O8",411.10854116424,0.346822275934683,1.50285313509687
"167",411.124234,"C26H20O5",411.12379729734,0.0938134145064618,1.06221693534049
"168",413.030721,"C23H10O8",413.03029084524,0.1145697609212,1.04146056486669
"169",413.051982,"C20H14O10",413.05142021744,0.204048299772038,1.360078993941
"170",413.067057,"C24H14O7",413.06667635054,0.234509566375524,0.921520620742266
"171",413.103552,"C25H18O6",413.10306185584,0.0304631572406672,1.18649365071461
"172",415.046409,"C23H12O8",415.04594090904,0.0282252506747702,1.1278051749479
