"","exp_mass","abundance","RT"
"2381",793.084710036691,2402852.8,21.7
"2382",793.108134985328,1712688.9,15.01
"2383",793.120188958898,1608759.3,14
"2384",793.144542905498,1351748,11.51
"2385",793.179105829713,850390.4,6.65
"2386",794.074233867004,1037995.7,8.46
"2387",794.088198836383,1019187.8,8.28
"2388",795.03005277122,1635493.4,14.25
"2389",795.06594969251,2276920,20.47
"2390",795.088465643141,1359172.3,11.57
"2391",795.100973615715,2198346.8,19.7
"2392",795.12408456504,1358167,11.56
"2393",795.136467537889,1298141.5,10.98
"2394",795.159800486728,726633.7,5.44
"2395",795.172507458866,706032.2,5.24
"2396",796.079658469794,910163.1,7.21
"2397",796.125681368882,963051.8,7.72
"2398",796.139232339169,820851.1,6.34
"2399",797.044966353204,2157655.8,19.3
"2400",797.080946274313,2325739.8,20.93
"2401",797.103973223822,1465976.1,12.59
"2402",797.116394196588,2032766.8,18.09
"2403",797.139527145865,1019915.2,8.27
"2404",797.152561117286,1065617.9,8.71
"2405",798.033692185267,697836.9,5.14
"2406",798.070092105454,1259393,10.59
"2407",798.105457027911,861331.4,6.73
"2408",799.02476201219,1300102.9,10.98
"2409",799.060851933057,2647194.3,24.04
"2410",799.073532905252,1642145,14.29
"2411",799.097256853234,2292014.5,20.59
"2412",799.119217805081,969146.3,7.77
"2413",799.133321774156,1655233.9,14.42
"2414",799.168758696455,1012949.3,8.19
"2415",800.050795762449,737974.8,5.52
"2416",800.084750687998,980169.5,7.87
"2417",801.018665640242,1105227.3,9.08
"2418",801.041527590113,1639768.1,14.26
"2419",801.077114512084,2273515,20.4
"2420",801.112112435345,1790334.8,15.72
"2421",801.135002385155,1039115.7,8.43
"2422",801.147656357409,1423250.5,12.16
"2423",802.066857341916,962254.9,7.68
"2424",802.079654313857,1001878.7,8.07
"2425",802.115398235483,756266.6,5.69
"2426",802.13823018542,740214.8,5.53
"2427",803.034809219529,1245866.5,10.43
"2428",803.0562121726,1703094.8,14.86
"2429",803.069779142852,2184765.8,19.53
"2430",803.092343093377,2266186.8,20.32
"2431",803.128917013183,1684702.9,14.68
"2432",803.164051936144,1100147,9.01
"2433",804.080722926198,983349,7.88
"2434",804.115477849993,942600.4,7.48
"2435",805.013310881352,1145731,9.45
"2436",805.04962380173,1910679.5,16.86
"2437",805.083950726463,1855530.1,16.33
"2438",805.120067647271,1540798.6,13.28
"2439",805.144331594069,1183564.9,9.81
"2440",805.180803514098,938145.4,7.43
"2441",806.053146601348,893584.5,7
"2442",806.087643525708,1026788.3,8.29
"2443",806.122791448641,1013496,8.16
"2444",807.030513458317,1648382.1,14.31
"2445",807.065074382537,2257170,20.21
"2446",807.100999303766,1794470.8,15.72
"2447",807.123096255315,1410355.5,12
"2448",807.135739227593,1121978.8,9.2
"2449",807.159603175268,998216.3,8
"2450",808.053902214376,920777.8,7.25
"2451",808.089470136388,967134.8,7.7
"2452",808.103791104987,925287,7.29
"2453",809.045454040242,1756167.3,13.85
"2454",809.08043096355,2245403.5,18.13
"2455",809.115690886237,1661999.8,13.02
"2456",809.140308832258,1136445.5,8.42
"2457",810.070035793685,1001178,7.24
"2458",810.092425744592,973159,6.99
"2459",811.024434701015,1256071.8,9.46
"2460",811.061502619738,2323485.3,18.8
"2461",811.096775542396,1932081.8,15.38
"2462",811.131861465465,1391046.4,10.64
"2463",812.085136375259,1049782.9,7.65
"2464",812.121471295589,923531.6,6.55
"2465",812.146312241122,689434.8,4.5
"2466",813.01752533085,796381.5,5.43
"2467",813.04075727991,1734442.8,13.64
"2468",813.076621201273,2255552.5,18.2
"2469",813.112338122958,2031829.5,16.24
"2470",813.135397072397,1064546.9,7.77
"2471",813.148071044608,1249642.4,9.39
"2472",814.063960036376,1001227.1,7.22
"2473",814.092567973649,1288219.4,9.73
"2474",814.114824924847,907688.8,6.4
"2475",815.033154911264,1386445.5,10.58
"2476",815.055995861181,2083163,16.68
"2477",815.091176784042,1836912.3,14.52
"2478",815.115010731782,1424253.8,10.91
"2479",815.128428702361,1491334.4,11.5
"2480",815.164792622627,857243.6,5.95
"2481",816.093022587337,925641.7,6.54
"2482",816.108190554079,773266.4,5.21
"2483",816.13127150347,861920,5.99
"2484",816.1537874541,815853.6,5.58
"2485",817.01445556695,868340.8,6.04
"2486",817.035582520626,1261825.5,9.48
"2487",817.049447490224,1523594.3,11.77
"2488",817.072620439414,1936152,15.38
"2489",817.107654362597,1766445.6,13.89
"2490",817.155479257733,1020362,7.37
"2491",817.180795202224,864281.7,6
"2492",818.074776242029,1011191.6,7.28
"2493",818.10967416551,1030797.3,7.45
"2494",818.156106063701,749544.9,4.99
"2495",818.994611225146,706279.9,4.61
"2496",819.029416148831,1435324.8,10.99
"2497",819.066454067619,1653715.6,12.9
"2498",819.10045799306,1931240.5,15.33
"2499",819.12382694182,1511670.5,11.65
"2500",819.160742860876,986765.3,7.06
"2501",820.054201901826,805168.1,5.47
"2502",820.089497824435,892870.2,6.24
"2503",821.010526804933,938044.8,6.63
"2504",821.045573728087,1874834,14.82
"2505",821.081067650261,1879208.1,14.86
"2506",821.103405601282,1366070.3,10.37
"2507",821.11585257399,1531325.4,11.82
"2508",821.140080520866,973004.5,6.93
"2509",822.069976481923,811595.5,5.51
"2510",822.089926438179,986359.7,7.04
"2511",823.024701388538,831772.6,5.68
"2512",823.061457307945,2221427,17.84
"2513",823.096565230965,1724168.6,13.49
"2514",823.132992151093,1635360.1,12.72
"2515",823.156497099555,921774.4,6.47
"2516",824.048843142946,735450.9,4.84
"2517",824.06351711077,1100260.1,8.03
"2518",824.121148984404,1030280.2,7.42
"2519",824.146177929524,866967.6,5.99
"2520",825.039473970831,1683783.9,13.13
"2521",825.076230890236,2376798.8,19.19
"2522",825.111641812592,1780852.5,13.98
"2523",825.14836073208,1364108.4,10.33
"2524",825.171851680572,838682.9,5.73
"2525",826.102212640609,1058276,7.65
"2526",826.115933610524,859629.4,5.91
"2527",827.031102603871,851631.7,5.84
"2528",827.057282546468,1899968.5,15.01
"2529",827.092293469701,1873110.6,14.77
"2530",827.129368388408,1357421.8,10.26
"2531",827.197687238608,746712.8,4.92
"2532",828.06092634582,871357.5,6
"2533",829.013137257948,814684.6,5.5
"2534",829.036685206315,1345835.6,10.15
"2535",829.050225176627,1460660.1,11.15
"2536",829.084209102111,1613897.4,12.49
"2537",829.107807050369,1863000.3,14.67
"2538",829.180199891636,807879.2,5.44
"2539",830.060328961815,1027770.6,7.36
"2540",830.095851883925,730377.1,4.76
"2541",830.14447077732,679280.2,4.31
"2542",831.028938837985,1335977.3,10.05
"2543",831.0646877596,1770431.9,13.85
"2544",831.100310681491,1744342.5,13.63
"2545",831.124353628773,1280614.8,9.57
"2546",831.158777553293,1136124.4,8.3
"2547",832.032884636675,929712.4,6.49
"2548",832.112546462004,991844.6,7.03
"2549",833.010208493739,860649.1,5.88
"2550",833.045470416421,1743168.1,13.6
"2551",833.07985834102,1916887,15.12
"2552",833.1036742888,1438438.4,10.94
"2553",833.138903211555,1203325.3,8.88
"2554",834.104480094376,1077361.6,7.77
"2555",834.128208042348,938113.1,6.55
"2556",835.025328075271,1089386.8,7.87
"2557",835.061230996548,2034530,16.14
"2558",835.096811918532,1805049.3,14.13
"2559",835.132019841333,1298448.5,9.7
"2560",835.167869762726,942375.8,6.58
"2561",836.082911756352,917471.2,6.36
"2562",837.075791579306,1687692.4,13.1
"2563",837.112720498334,1485605,11.33
"2564",837.147866421271,1323451.5,9.91
"2565",837.171385369702,783179.1,5.18
"2566",838.042480459689,886410.4,6.08
"2567",838.102284328559,858289.8,5.83
"2568",839.020350315555,1103377.6,7.97
"2569",839.056415236477,2005929.5,15.87
"2570",839.092218157973,2116929.3,16.84
"2571",839.128339078772,1560793,11.97
"2572",839.165254997828,936754,6.51
"2573",840.037167086024,798101.8,5.29
"2574",840.0935019625,824667.3,5.53
"2575",841.048526868458,1113944.1,8.05
"2576",841.072718815413,1463272.1,11.11
"2577",841.107460739236,1589503,12.21
"2578",841.143791659575,1066647.1,7.64
"2579",842.096362570913,1002133.4,7.07
"2580",843.028125527876,1112518.9,8.03
"2581",843.064550448008,1615007.3,12.42
"2582",843.087213398316,1875246.3,14.7
"2583",843.135068293387,1236174.8,9.11
"2584",843.161153236191,822176.1,5.49
"2585",844.069682244098,1237379.9,9.11
"2586",844.106302163803,1133692.4,8.21
"2587",844.126296119963,905706.4,6.21
"2588",845.044647106334,1432407.3,10.81
"2589",845.08175902496,1632623.9,12.57
"2590",845.138973899508,1152918.5,8.37
"2591",845.176802816562,773808.4,5.05
"2592",846.050712900376,718528.9,4.56
"2593",846.102546786722,804388.3,5.31
"2594",847.025516762965,1284630.8,9.51
"2595",847.061244684626,1809455.6,14.1
"2596",847.096483607359,1586631.4,12.15
"2597",848.078488454158,993509.6,6.96
"2598",849.005274422034,931422.6,6.41
"2599",849.039169347714,1637622.5,12.59
"2600",849.07649126588,1820431.6,14.19
"2601",849.109331193873,1305190.4,9.68
"2602",849.146533112302,996671.6,6.98
"2603",850.103702013558,955088.6,6.61
"2604",851.022961997936,918503.9,6.28
"2605",851.057069923149,1699040.1,13.11
"2606",851.09138384791,2007159,15.81
"2607",851.126779770299,1314192.5,9.74
"2608",851.200580608479,775043.3,5.03
"2609",852.074906691381,862941.3,5.79
"2610",852.140040548565,855498.3,5.72
"2611",853.020344618359,689772,4.27
"2612",853.07191650528,1888975.4,14.76
"2613",853.106462429532,1795302.6,13.94
"2614",853.144874345308,1219713.5,8.91
"2615",853.180903266309,770939.3,4.98
"2616",854.073572308991,948166.3,6.52
"2617",855.088448083716,1534406.8,11.65
"2618",855.123871006046,1283295.4,9.45
"2619",855.16034992606,1045241.3,7.37
"2620",856.067687936578,986737.8,6.85
"2621",856.089773888151,1005184.7,7.01
"2622",857.010723868823,800468.8,5.21
"2623",857.045115793414,1247836.5,9.13
"2624",857.067093745224,1368363.4,10.18
"2625",857.104467663275,1945413.6,15.23
"2626",857.138007589734,1082589.3,7.68
"2627",858.117667441675,1147147.4,8.24
"2628",858.140455391709,815387.6,5.34
