"","exp_mass","abundance"
"2",112.985574037825,2363640.5
"4",126.904996773893,3054966.3
"8",135.066255514893,1128530.1
"15",149.045957219505,821996.9
"18",151.061176167851,1190398.6
"31",161.046019957203,1373487.6
"72",181.071748757527,2588614.5
"88",187.098243587633,817449.7
"120",197.022225367688,5538584.5
"126",199.019287317248,2351912.8
"128",199.037918307448,1341546.1
"155",203.966525715035,958086.8
"156",203.96952071346,957350.9
"157",203.972526711878,774087.1
"158",203.974290710951,968679.2
"159",203.975711710203,974727.3
"160",203.977908709047,799015.4
"168",205.052494143823,2992933.8
"178",207.051817092193,724756.2
"189",209.012299060993,764873.9
"190",209.022222055774,9325306
"202",210.991789019796,1271386.6
"203",211.01927200534,3597404
"206",211.062022982853,790109.9
"217",213.017126495857,1419576
"226",213.963787907001,1442530
"233",214.929905306042,1071019.8
"235",215.02303724811,765807.7
"236",215.032768242057,1368080.1
"251",217.048440988238,2546404
"261",219.027470757212,1068275.1
"263",219.045436746036,998227.8
"273",221.012276522593,4937727.5
"285",222.090286852033,732360.3
"287",223.027936268782,1145035.3
"305",225.097968981149,1227351.4
"320",227.032795777618,839613.8
"338",229.002393552459,888261.4
"339",229.012017546473,794917.8
"341",229.04843452382,1281255.1
"370",233.012324058141,1373689.6
"396",236.096174139878,3636528.5
"412",238.891323401197,2030114.3
"414",239.022844319387,6314151.5
"415",239.032796313196,2738088.3
"431",241.002345088067,3954941
"432",241.029862070951,918142.3
"434",241.048430059401,1521855
"442",241.143421000313,718467.3
"455",243.018009834253,935576.4
"458",243.064131805564,994010.6
"477",245.043313574443,709913.8
"494",247.028155339802,731902.9
"497",247.062912318182,696352.8
"506",248.080044685489,1309719.1
"513",249.043631086105,721900.4
"528",250.984304878937,2729212.5
"530",251.022930854911,895486.7
"531",251.032804848769,1283711.3
"533",251.057262833555,757248.8
"534",251.059402832224,783872.9
"537",251.091334812361,901890.8
"539",251.093680810902,899330.9
"552",253.002393623615,706327.7
"554",253.038564601116,953209.9
"557",253.070559581214,883067.9
"575",254.865328464804,1291695.3
"576",255.015587371338,2629113.3
"577",255.027725363788,1141754
"584",255.10601331509,869631.1
"602",257.043447109938,1000065.9
"623",259.012925884853,8692237
"624",259.022548878867,993613.2
"627",259.059151856099,1025039.8
"632",259.110634824075,1586899.5
"644",260.873338727611,751348.4
"646",261.028538631071,1313695.9
"649",261.075550601828,771747.4
"664",263.022998487683,716695.1
"671",263.127635417462,1220671.1
"682",265.038561135057,761556.8
"685",265.075086110546,1095063.8
"687",265.106824089247,952282.3
"691",265.147899061682,30716894
"699",266.958185846815,710799.5
"702",267.054143782418,2828279.3
"711",267.143719722305,1334974.6
"725",269.043352447479,1117660
"734",269.121669394921,1154466.6
"737",269.174493359471,841767.1
"751",270.989515141427,685761.2
"752",271.010613127268,930755
"753",271.01293412571,2984899.3
"756",271.05902409478,1067143.1
"761",271.103451064965,875594.9
"801",275.038442424229,1415459.9
"818",276.847225210371,872070.7
"819",277.023453092106,747158.7
"821",277.038659081902,777304.1
"826",277.106708036235,911582.3
"840",279.039087739432,1444879.3
"842",279.054242729262,753424.6
"849",279.127094680372,2324375.5
"852",279.163492655946,2974362.8
"861",280.993386427921,928836.7
"862",280.994880426918,13420869
"864",281.033455401031,1189960.5
"865",281.043324394408,775433.4
"868",281.069854376604,798731.9
"872",281.101580355313,788302.8
"874",281.104493353358,753487.1
"878",281.142628327766,836882.7
"881",281.99821475359,1020386.9
"890",283.010588074195,1188866.4
"891",283.012925072627,822274.6
"894",283.058997041708,1279366.9
"902",283.137289989167,981134.3
"904",283.189983953804,2088979.3
"919",285.075079688734,847878.6
"942",287.038452371132,881090.9
"944",287.054524360347,698116.4
"947",287.090917335924,840583.9
"969",288.957881083021,1538620.3
"971",289.038671028804,1425476.1
"973",289.070173007663,819015.2
"975",289.073304005562,851527.5
"977",289.106585983227,846538.7
"997",291.05429167614,713800.1
"1016",292.99487737383,2232517.5
"1018",293.033631347823,706377.3
"1024",293.0893953104,1358286.8
"1029",293.142785274571,1339603.9
"1031",293.179202250132,5704151.5
"1034",294.065307655474,2314926.3
"1051",295.120319947465,802453.6
"1052",295.122004946335,1372437.8
"1066",296.968852706932,2861130.8
"1075",297.132716596964,998234.8
"1077",297.135995594764,1010779.1
"1078",297.137659593647,1608539.3
"1079",297.151373584444,1084252.6
"1080",297.153001583351,16224093
"1081",297.154644582249,1171805
"1100",298.989680350773,950608.8
"1103",299.05411730753,1866007.1
"1106",299.09080428291,728346.7
"1108",299.105506273043,944028.1
"1113",299.184767219852,1343011.9
"1129",300.957895029922,1283729.4
"1130",301.021196987441,791063.6
"1131",301.023488985903,741911.8
"1134",301.070055954652,1198300.4
"1138",301.11105292714,787808.4
"1140",301.12125892029,889185.3
"1144",301.200365867202,1587433.1
"1160",303.085720601958,838304.9
"1182",305.079796263752,780578.4
"1185",305.105920246221,839076.9
"1189",305.141205222541,740456.4
"1190",305.152476214977,927657.5
"1193",305.188909190528,739885
"1194",305.951790678565,1034934.7
"1195",305.955322676195,994615
"1196",305.956875675152,1185847.1
"1197",305.961130672297,1165367.6
"1199",306.063174603816,771009.4
"1209",307.04923494208,2460960.3
"1213",307.085169917964,890147.8
"1218",307.121707893444,797223.3
"1222",307.158454868784,2486442.8
"1224",308.044669274053,751871.9
"1237",309.064486589663,790753.2
"1241",309.099753565996,888548.6
"1242",309.101060565119,1161444.8
"1249",309.172444517214,1139179.5
"1250",309.174145516072,13111276
"1251",309.175955514857,924651.8
"1268",311.0540282545,931997.9
"1277",311.132136202083,1394597.3
"1279",311.168652177577,26057896
"1281",311.221004142444,726701.6
"1283",311.224570140051,729262
"1300",313.069822667683,1180635.3
"1307",313.132430619421,899873.2
"1309",313.147780607588,930338.6
"1312",313.23658853913,1224042.9
"1333",315.100599102243,933144.4
"1337",315.126838082016,811034.8
"1360",317.116290548431,911058.3
"1379",319.080402034381,782725.9
"1384",319.121665002573,785289.6
"1388",319.158297974334,982092.9
"1403",321.064925504595,9921594
"1407",321.101037476758,1083068.9
"1411",321.137419448713,815616.2
"1412",321.147425441,719649.1
"1415",321.174030420491,1701187.5
"1416",321.183770412983,937412.4
"1420",322.068252731173,1369748
"1428",323.005447008729,2088423.9
"1430",323.044048978972,716523.4
"1439",323.148062898792,822772.7
"1441",323.153178894849,1650293.1
"1443",323.199370859241,1357945.3
"1461",325.09487139808,841633.9
"1462",325.102796391971,1000930.6
"1468",325.1479033572,2901414.5
"1470",325.182326330665,1092777.6
"1471",325.184294329148,16396714
"1472",325.200106316959,703403.2
"1490",327.034975902535,689612.9
"1491",327.036828901107,3239501.3
"1494",327.084312864503,676497.3
"1506",327.163545803426,1883224.3
"1507",327.179388791213,787545.6
"1533",329.142736277752,1468421.1
"1557",331.095319772587,1112302.3
"1560",331.121913752087,749744.6
"1561",331.12437575019,811248.8
"1581",333.074777246707,779576.2
"1585",333.100084227199,820826.4
"1586",333.111025218765,2432987.3
"1606",335.079367701453,793474.8
"1609",335.108113679294,999557.2
"1614",335.153216644526,1064905
"1629",337.059746174863,789673.9
"1633",337.095045147652,727468.8
"1637",337.132445118822,914031.9
"1641",337.205388062594,1434166.1
"1647",338.106748367773,2374401.5
"1664",339.147161565762,735448.4
"1666",339.163524553149,2223833.8
"1668",339.199919525093,2135260.8
"1669",339.203779522118,695197.1
"1686",340.961592167094,1544174.8
"1691",341.099417060851,734714.2
"1694",341.116033048042,963003.5
"1697",341.142742027454,1181437.8
"1699",341.163701011297,736031.4
"1700",341.179149999388,1639168.8
"1701",341.194802987322,685314
"1706",342.050046328051,990472.4
"1720",342.226424192089,1958230.9
"1722",343.010720587508,820183.3
"1724",343.061682548223,841307.4
"1727",343.084650530518,729373.3
"1735",343.158426473647,2077859.4
"1737",343.210433433558,1131943.6
"1753",344.199767670922,1550968.3
"1759",345.063953004757,758462.5
"1760",345.077212994536,701119.6
"1762",345.094743981022,708161
"1764",345.100277976756,990273.5
"1768",345.137227948273,807292.5
"1788",347.090234442783,777602.2
"1791",347.115971422943,848868.3
"1808",348.231105563333,3412541.8
"1813",349.104510890062,999651.5
"1816",349.131777869043,823685.7
"1820",349.168308840883,858184.6
"1823",349.215099804814,1194508.3
"1830",350.135575095258,725813.5
"1834",350.228107023929,1206492.9
"1835",350.246728009575,1193310.4
"1842",351.110965343371,838946.8
"1847",351.147493315213,994853.7
"1850",351.184190286925,684360.6
"1863",353.033654861251,847738.2
"1867",353.090195817666,715454.6
"1871",353.126654789561,738881.5
"1877",353.200332732766,9213639
"1905",355.158335223424,1130976
"1927",357.100456726325,714486.4
"1932",357.136979698171,747385.3
"1936",357.174033669607,1005884.1
"1937",357.189549657647,683261.3
"1963",359.079775200552,916750.4
"1967",359.116097172552,961169.2
"1971",359.152959144137,1532372
"1988",360.194766341052,1455971.5
"1991",361.044687685883,865572.1
"1996",361.095456646748,1025319.9
"2000",361.131864618682,1099050.6
"2015",362.210368787309,1644796.3
"2016",362.969635202023,942645.5
"2022",363.111063691197,979904.2
"2027",363.147625660355,977602.9
"2042",364.226004750669,3226900
"2044",365.054186052042,672529.8
"2047",365.090322021559,750676.5
"2051",365.111402003776,1287766
"2057",365.163721959641,1808730
"2071",366.167002113306,694884.7
"2073",366.223054066022,984104.8
"2075",366.241655050331,3145898.3
"2078",367.069826351712,765799.6
"2087",367.179277259383,1345519.8
"2098",368.182611413003,763961.9
"2137",371.116218938306,744976.9
"2142",371.152840907413,791443.6
"2167",373.106049259749,1570721.5
"2170",373.131878237961,944035.3
"2175",373.168896206734,2133030
"2198",375.111167568296,869426.1
"2199",375.121833559298,1609522.9
"2202",375.147604537559,907572.8
"2206",375.18463650632,872823.4
"2223",377.090492898601,737216.1
"2227",377.126864867919,835010.6
"2241",378.205326958163,1185679.6
"2251",379.142671167449,1082130.4
"2257",379.401421949175,712356.8
"2258",379.430379924747,706022.8
"2267",380.220945257852,1413790.9
"2277",381.15835846708,790753.3
"2281",381.231480405397,833510.5
"2296",383.065151858571,1504743.9
"2304",383.174026766727,825199.6
"2332",385.189876066222,836669.4
"2353",387.111816444935,3667332
"2380",389.101375766607,937615.1
"2382",389.121315749786,697616.5
"2384",389.127016744977,911376.9
"2388",389.163736714001,1543187.5
"2401",390.910483240502,868237.3
"2406",391.116715066531,2223259.5
"2412",391.17950901356,1404192
"2435",393.195159313223,855532.3
"2469",396.21606976488,734974.3
"2483",397.226567912456,5537604.5
"2526",400.944242776345,1688775.1
"2532",401.121136627123,713811.4
"2553",403.055209995601,1232602.1
"2558",403.10688495201,3914717.8
"2572",404.110084105744,879331.8
"2579",405.070712295389,1173990.9
"2645",410.221717950166,1312208.1
"2669",413.037049754281,971735.1
"2714",416.918084786718,1295531.6
"2715",417.068383633068,1549750.4
"2762",421.065639546694,4029910.8
"2771",421.155768454555,697693.3
"2772",421.161086449119,850525.6
"2804",424.201256341168,911675.7
"2829",426.216781280707,1423952.4
"2852",428.232291220261,1482534.3
"2896",433.065719279072,727955.3
"2962",439.076103134686,1069861.5
"2982",440.196142989675,672670.1
"2995",441.252614909649,2816722.3
"3002",442.211664929217,1042526.8
"3004",442.255947883947,743330.4
"3005",443.047642074602,4680290
"3026",445.063057014253,1021061.4
"3053",447.134228896904,2132271.5
"3076",449.149928836264,5402711
"3077",449.15597883008,676695.4
"3089",450.153325810497,1115691
"3134",455.047765806935,1337037.5
"3141",455.145114707416,803029.9
"3172",458.205977578311,739234.8
"3173",459.021669744433,1347755.3
"3214",463.076273429403,1302042.3
"3217",463.109804389971,707165.3
"3264",467.145140644478,722773.3
"3286",469.124986316209,781009.8
"3306",471.109253982741,737329.5
"3331",473.156035575757,698586.3
"3431",483.177200791021,707551.8
"3442",484.302745467397,1001176.4
"3444",485.058157579044,986922.1
"3455",485.277125321542,1263425.8
"3456",485.282521315196,15246274
"3481",487.30563993604,1440287.8
"3489",489.089230838564,1243365.9
"3581",498.318519985061,1643920.6
"3593",499.302210828256,708613.8
"3714",512.334099502955,2870336.5
"3727",513.318047015268,1049275.1
"3739",515.167181803499,762113.9
"3759",517.187456387029,703838.4
