"","exp_mass","abundance"
"2",203.920466354551,1271991.5
"3",203.92334434884,762423.7
"10",267.050732338566,787564.8
"42",305.881030135532,772864.3
"87",322.032896786986,976513.2
"88",322.056659721739,942403.3
"90",322.093126621611,936198.7
"99",324.04868525219,926652.1
"100",324.072262187454,1148798.4
"102",324.108612087647,874049.8
"110",326.051674752536,883131.7
"112",326.088037652694,1036991.2
"119",327.106334856732,1578274.9
"122",328.032857312758,1159679
"124",328.051185262435,716736.9
"129",329.022409595722,741858.9
"138",330.030484827827,801162.2
"139",330.038063807018,818250.9
"145",331.038195060934,909939.1
"153",332.035659322174,761180.6
"164",334.032956838149,1200244.6
"165",334.051060788441,787190.6
"166",334.056777772744,1208567.3
"168",334.069367738175,844280.6
"169",334.093014673247,758203.2
"177",336.030490353476,800531.2
"179",336.048640303642,1154965.3
"180",336.072328238601,1393623.9
"182",336.108784138503,915740
"186",337.038153586713,742597.8
"191",338.027931869056,732984
"192",338.051829803439,981562.8
"194",338.06416476957,873212.3
"195",338.08807470392,1569087
"197",338.124558603746,780099.3
"206",340.051190313749,774310.1
"207",340.067266269609,1585320
"209",340.10367516964,1111724.4
"214",341.040651596963,854300.9
"221",342.030391879411,837269.1
"222",342.0486788292,740599.3
"224",342.083014734923,1183771.5
"229",343.038155112373,1023761
"236",344.046093344854,972366.4
"237",344.053715323926,712143.4
"243",345.053840577859,793229.3
"250",346.032947889502,971338
"251",346.056810823981,992973
"262",348.030414405013,923020.5
"264",348.048551355214,1152398.9
"265",348.072428289655,1089106
"267",348.108629190257,722902.8
"271",349.03827063772,903889.1
"276",350.027849920609,951828.6
"277",350.046028870695,1108311
"278",350.051600855396,1153559.8
"280",350.06414982094,924313.4
"281",350.087978755512,1573020.5
"289",351.110651947535,1753638
"293",352.043660385753,983652.4
"294",352.067279320902,1625639.8
"296",352.103877220414,1232172.8
"301",353.040737648055,708780.9
"307",354.030374332829,720309.8
"308",354.046724285046,766168
"310",354.059018249116,714041.8
"311",354.082833179516,1797949
"313",354.119265073043,1079618.1
"317",355.03815238756,957314.3
"325",356.027760495393,843469.6
"327",356.046018442033,870352.1
"328",356.062075395106,1081810.4
"330",356.098649288217,1220055.6
"335",357.035730549562,925596.7
"343",358.033080634769,729003.5
"344",358.043582604076,820589.1
"346",358.056561566145,854446.9
"354",359.079688576017,752386.8
"359",360.036038781048,787342.1
"360",360.048510744598,1107215.9
"362",360.072425674706,1215635.4
"367",361.038096852495,807713.2
"375",362.027982959515,979251.7
"376",362.046110906536,857462.4
"377",362.051634890392,1386423.3
"379",362.064098853965,1142329.1
"380",362.087986784152,1192572.6
"386",363.083387875054,771857.1
"390",364.030958105745,712095.6
"392",364.043389069415,1568993.5
"393",364.061839015494,714788.2
"394",364.067334999432,1667685
"396",364.079854962842,784998.9
"397",364.10356789354,1185770.5
"403",365.098964984454,761729.3
"407",366.040857231738,726801
"408",366.046506215229,1171473.9
"410",366.059021178653,942035.8
"411",366.083073108361,1822359.5
"413",366.119257002612,1133533
"422",368.038256394264,721732.9
"423",368.062335323892,1518152.6
"425",368.098563218015,1630158.1
"439",370.043459533982,1036478.1
"441",370.077929433242,1353475.5
"443",370.114271327031,946953.3
"448",371.033069641809,971674.3
"450",371.051189588852,965341.1
"459",372.048670673676,746811.5
"460",372.059412642282,776253.2
"462",372.072288604652,792575.3
"463",372.093489542691,731842.6
"471",373.09548561432,865122.8
"477",374.051740819628,1207036.5
"480",374.088007713636,1017026.3
"493",376.030816035706,717757.4
"495",376.043503998624,1106111.5
"496",376.067247929232,1575363.3
"498",376.103690822726,775177.3
"502",377.033128106411,1020001.3
"506",377.098796914491,719596
"510",378.040848161311,942278.9
"511",378.046593144521,1279879.9
"513",378.05907910803,1144714
"514",378.082867038509,1703437.9
"516",378.119396931749,953811.9
"520",379.048579216178,1068205.5
"526",380.038369323479,729298.1
"527",380.062304253529,1552598
"529",380.074840216892,824856.1
"530",380.098537147637,1691612.1
"537",381.079774279934,1378816
"543",382.07773036337,1804839.6
"545",382.114373256279,1435053.8
"558",384.040980625696,846963.6
"559",384.057215578249,889014.4
"561",384.093497472214,1555196.5
"566",385.030720733143,769756.1
"568",385.048563680997,1153439.1
"577",386.038656787412,831816.5
"579",386.051592749606,817738.8
"580",386.056599734973,715979.6
"581",386.072602688204,1008846.4
"587",387.04603184332,727221.6
"589",387.064411789604,724536.8
"598",388.043611927855,893857.7
"600",388.067220858857,1349541.9
"603",388.103914751618,716332.1
"617",390.041311089503,904828.6
"618",390.046591074072,1324541.5
"620",390.059451036489,1095807.8
"621",390.083053967508,1616515.8
"623",390.119309861549,726090.1
"627",391.049005144479,938028.5
"629",391.078129059364,842225.6
"635",392.038386252976,1096730
"636",392.056796199172,864093.2
"637",392.062294183104,1550942.3
"639",392.075134145579,836704.4
"640",392.098573077077,1415652.5
"642",392.135178970095,823915
"651",394.041411399059,903867.1
"653",394.054297361399,901373.4
"654",394.077875292492,2012609.5
"656",394.114383185796,1343048
"664",395.131753212494,1894780.4
"669",396.057141508011,1449377
"671",396.093597401468,1771175.4
"673",396.129957295204,1080301.9
"685",398.038468717507,925506.9
"687",398.05685266378,713734.3
"688",398.072926616803,1316873.1
"690",398.109175510864,1278607.6
"705",400.054286826203,921133.4
"707",400.067152788602,1007535.8
"709",400.088493726232,727091.6
"725",402.046607003572,1226581.8
"727",402.05934996633,762840
"729",402.083053897054,1189852.4
"739",403.100233924307,730133.1
"746",404.038716181557,989119.9
"747",404.062231112834,1466308.1
"749",404.098678006316,1359178.8
"757",405.093926097666,1090816.4
"762",406.041453328482,934445.8
"764",406.054127291442,1152688.1
"765",406.077938221854,1763892.5
"767",406.114258115707,1312059.1
"772",407.043871398877,961637.6
"779",408.051571453836,868766.8
"780",408.057040437852,1600415.9
"782",408.069548401297,728466.1
"783",408.093585331049,1824038.5
"785",408.130112224297,947949.2
"791",409.110699358494,1682785.8
"795",410.038822646019,767757.1
"797",410.056572594144,835280.4
"798",410.072707546989,1656339.4
"800",410.109335439943,1541018.1
"802",410.145563334065,788320.8
"809",411.08999757392,1352399.5
"816",412.051671763391,780161.6
"817",412.054693754559,718722.1
"819",412.088379656111,1380104.4
"821",412.12501254905,992079.1
"829",413.105644683115,1261125
"836",414.046682932895,948147.9
"838",414.06763587166,810743.8
"840",414.083042826632,771706.7
"842",414.104128765008,838078.6
"857",416.038558111565,992678.9
"859",416.06228904221,1336555.4
"861",416.074944005226,780973.7
"863",416.098667935892,938738.1
"878",418.041642257476,1079645
"880",418.054187220812,1069087.4
"881",418.077974151294,1911907.8
"883",418.114414044797,986090.6
"891",419.094971179082,952226
"893",419.109434136813,892580.8
"899",420.033013437618,731505.8
"900",420.05197238221,956501.3
"901",420.057192366954,1755990.4
"903",420.069842329984,887192.6
"904",420.093604260539,1550045.1
"906",420.129947154325,991075.9
"916",422.048994545837,910667.9
"917",422.072718476503,1747280.4
"919",422.109422369234,1692631.3
"921",422.14568326326,1046110
"928",423.126234397563,1713558.1
"933",424.051739692738,1023172.2
"935",424.088475585376,1773643
"937",424.125181478102,1344210
"945",425.105448613234,1539850.3
"951",426.051737847668,957436.4
"952",426.067640801191,1211967.4
"954",426.104173694422,1276870.3
"961",427.059081903667,808186
"970",428.04963100875,754356.6
"972",428.062291971747,1099702.9
"974",428.083206910623,1129146.9
"981",429.05671106552,787890.3
"984",429.100338938016,770042.6
"991",430.041573187223,920235.9
"993",430.054048150765,760878.3
"995",430.078014080723,1589938.8
"998",430.114426974305,909369.7
"1015",432.033488365776,786531.6
"1016",432.052141311262,765991.1
"1017",432.057204296465,1664808.1
"1019",432.069544260401,1078506.4
"1021",432.093708189781,1417263
"1024",432.130296082851,934709.8
"1031",433.08871028185,1065322.6
"1034",433.135657144646,863987.6
"1039",434.049008475342,1160223.9
"1040",434.067476421369,718883.4
"1041",434.072842405686,2181028.5
