"","exp_mass","abundance"
"39",305.888085243681,725609.1
"79",321.043345695516,817865.8
"84",322.051169597565,742058.1
"86",322.093240509988,803310.1
"95",324.048597439591,912108.4
"96",324.072457389922,1020910.8
"98",324.108764314344,879218.3
"106",326.051811269572,755476.4
"108",326.08813919395,1123896.1
"112",327.043391205436,812057.4
"116",327.106519074024,1585375.9
"119",328.032978145448,811583.4
"121",328.051128107665,796609.3
"127",329.041005047074,911784.8
"129",329.058968009681,882858.6
"136",330.030609987049,772145.5
"137",330.048608949581,1066579.4
"143",331.03833188931,761277.6
"151",332.046125791421,733739.2
"152",332.05373077559,1097964
"161",334.033017655379,1406663.4
"162",334.056857605753,953674.1
"164",334.069569579291,865483.5
"165",334.093107530292,871822.2
"169",335.022635595327,797943.2
"174",336.030472497349,842730.5
"176",336.048685459436,1287340.5
"177",336.072442409982,1384623.3
"179",336.108876334138,988915.5
"183",337.038322399344,812511.1
"188",338.051905289404,893717.8
"190",338.088151213952,1411994.1
"192",338.124574138132,759774.4
"200",340.033109165203,755777.8
"202",340.067438093742,1241158
"204",340.103823018,1067466.4
"209",341.040760067612,726459.9
"217",342.030414007485,969460.9
"218",342.048651969519,915767.2
"220",342.083085897839,928699.4
"226",343.038145909725,759793.5
"234",344.028025849127,874093.2
"235",344.046159811378,833455.4
"240",345.035903751064,723052.3
"242",345.05392971354,845934.6
"250",346.032992675459,955243.3
"251",346.051506636919,771373.6
"252",346.057015625452,814510.4
"265",348.048614479611,1203055.6
"266",348.072643429591,1005042.8
"271",349.038206419613,898801.2
"274",349.104050282548,767673.9
"277",350.028049359092,846195.9
"278",350.04612732146,998774.3
"279",350.05178130969,1089655.1
"281",350.064456283305,889656.8
"282",350.088125234034,1214651.9
"284",350.124503158308,744640.7
"289",351.054098223203,1025084.6
"295",352.043690163205,930113.6
"296",352.067379113892,1480196.8
"298",352.079818087998,868166.4
"299",352.103954037756,1262025.8
"308",354.030380303434,723599.8
"310",354.082974183742,1530775
"312",354.119436100762,1029083.9
"316",355.038343009529,915546.4
"323",356.027867757585,731811.6
"325",356.046127716029,1168102.1
"326",356.062299679225,871912.4
"328",356.098700596384,1011693.4
"332",357.035724463921,756784.4
"334",357.0537934228,1077682.9
"338",357.116581279908,1014075.7
"342",358.032933194489,749308.6
"343",358.043647170107,971070.2
"345",358.056736140319,733376
"346",358.06179312881,947520.7
"352",359.051720875949,726989
"360",360.048661607128,1044507.3
"362",360.072391553123,943582.6
"367",361.038201355149,942889.4
"375",362.027957102679,1052088.5
"376",362.046156061262,816827.1
"377",362.051776048472,1051963.9
"379",362.064275020027,931837.8
"380",362.088221965529,1087233.3
"385",363.053735768229,943565.7
"391",364.043515515704,1219870.6
"392",364.061855473966,775905.3
"393",364.06739046137,1224034.1
"395",364.10375137862,1069287.5
"399",365.033395262952,756592.5
"401",365.053820216469,975283.5
"406",366.041187969434,749765.8
"407",366.046445957468,781510.6
"409",366.059135928588,971208.5
"410",366.083116874013,1476684
"412",366.119348791557,1132689.4
"418",367.137236475064,1621225.3
"422",368.062307369803,1091188
"424",368.098702286976,1525881.5
"430",369.03582415429,915398.7
"438",370.043552860917,991839.4
"440",370.078102782289,927204.6
"442",370.114327699849,957098.1
"447",371.033158608788,913078.1
"449",371.051307567485,967160.9
"457",372.041178314754,908368.5
"463",373.049052021051,727787.6
"471",374.027961793264,865666.9
"472",374.051639739378,748582.6
"474",374.064474710169,897480.6
"476",374.08799565664,871948.2
"489",376.043684205916,929404.8
"490",376.067339152082,1398464.4
"492",376.103938068791,818694.1
"496",377.033228953926,918487.8
"499",377.098948804362,831202.1
"503",378.041201659998,991734.4
"504",378.046594647725,1059959.3
"506",378.059223618984,1161081.3
"507",378.083097564652,1425661.1
"509",378.119488481834,989570.8
"513",379.048927366633,1044437.8
"518",379.495709349853,879708.6
"519",379.503039333172,720541.7
"521",380.038572114415,855410.8
"522",380.056781072976,759861.6
"523",380.062315060381,1328694.5
"525",380.074862031827,790968.6
"526",380.098624977748,1487548.4
