"","abundance","exp_mass","formula","R_mass","recal_err"
"1",787564.8,267.051416,"C12H12O7",267.050886082981,0.525007378581811
"2",984652.1,279.087922,"C14H16O6",279.087368198631,0.15619983925997
"3",1177276.4,281.067201,"C13H14O7",281.066643271097,0.117692512272232
"4",953773.9,283.046456,"C12H12O8",283.04589434361,0.164515449243345
"5",1252130.9,285.06222,"C12H14O8",285.061654343677,0.222305773166085
"6",936537.4,287.077771,"C12H16O8",287.077201344167,0.138264086588726
"7",934149.2,293.067146,"C14H14O7",293.066564459296,0.381794495991807
"8",1376839.4,293.103579,"C15H18O6",293.102997387001,0.21995279916905
"9",961281.9,295.046496,"C13H12O8",295.045910531621,0.102958268657004
"10",1874884.3,295.082841,"C14H16O7",295.0822554595,0.240457775019376
"11",1790403.6,297.06222,"C13H14O8",297.061630531768,0.133167426358885
"12",832197.8,299.041509,"C12H12O9",299.040915604213,0.20088517079758
"13",2590024.3,299.077904,"C13H16O8",299.077310531994,0.232365905020564
"14",994957.5,301.057126,"C12H14O9",301.056528604572,0.0764289493750802
"15",1722448,301.093511,"C13H18O8",301.092913532373,0.0745017016258671
"16",725655.1,303.051768,"C15H12O7",303.051166646553,0.463155708539907
"17",958307,305.030863,"C14H10O8",305.030257719384,0.108598580107712
"18",1287080.3,305.103682,"C16H18O6",305.103076574887,0.048242868440087
"19",1750517.3,307.046532,"C14H12O8",307.045922719639,0.059239996682726
"20",2420856,307.082875,"C15H16O7",307.082265647523,0.197884448761256
"21",2485626.8,307.119311,"C16H20O6",307.118701575222,0.0336821477470645
"22",1324616.8,309.025801,"C13H10O9",309.025187792125,0.0571973249939284
"23",3207947.5,309.062211,"C14H14O8",309.061597719876,0.021830715195003
"24",5998350.5,309.098611,"C15H18O7",309.097997647646,0.0684880127996208
"25",2667043.3,311.041477,"C13H12O9",311.040859792367,0.0136992518503523
"26",6971302,311.077861,"C14H16O8",311.077243720169,0.00862656892287071
"27",1144959.1,313.020773,"C12H10O10",313.020151864799,0.101510915031078
"28",5040962,313.057121,"C13H14O9",313.056499792673,0.0185348885972523
"29",10057797,313.093497,"C14H18O8",313.092875720491,0.0491226396772312
"30",2056674.6,315.036493,"C12H12O10",315.035867864954,0.310159425963045
"31",897059.8,315.051577,"C16H12O7",315.050951835022,0.236316379780658
"32",5231592.5,315.109171,"C14H20O8",315.108545720737,0.0144600863646944
"33",1669897.1,317.030973,"C15H10O8",317.030343907255,0.167372068042514
"34",914906.7,310.102058,"C15H18O7",310.10144265648,0.358522615320051
"35",1147380.6,312.081205,"C14H16O8",312.080585729208,0.0330281094779738
"36",790674.9,314.06057,"C13H14O9",314.059946801503,0.274490228263951
"37",1319701.9,314.096957,"C14H18O8",314.096333729299,0.278987285520171
"38",854843.8,316.112629,"C14H20O8",316.112001729549,0.333949181944862
"39",1751946.9,317.052153,"C12H14O10",317.051341334843,0.248800643742561
"40",2481676.3,317.067299,"C16H14O7",317.066487296068,0.596260931458764
"41",3620150.5,319.046701,"C15H12O8",319.045884228726,0.1776556489032
"42",3626553.8,319.083084,"C16H16O7",319.082267135585,0.185778874538877
"43",3358780.8,319.1194,"C17H20O6",319.118583042614,0.403852926832157
"44",3507173.8,321.025975,"C14H10O9",321.025153161712,0.16293371006387
"45",7232233,321.062303,"C15H14O8",321.061481068711,0.342314782882376
"46",9085676,321.098634,"C16H18O7",321.097811975702,0.512312283277265
"47",5936367.5,321.135105,"C17H22O6",321.134282882335,0.246317784513367
"48",7931294,323.041518,"C14H12O9",323.040691001848,0.509314809770545
"49",13975457,323.077904,"C15H16O8",323.077076908699,0.508014556711706
"50",16196517,323.114388,"C16H20O7",323.113560815298,0.203416496135329
"51",3251032.3,325.020921,"C13H10O10",325.020088934504,0.0958566390343639
"52",13170780,325.057217,"C14H14O9",325.056384841585,0.371484813608048
"53",25879648,325.09365,"C15H18O8",325.092817748315,0.225634356187423
"54",6885660,327.036566,"C13H12O10",327.035728774378,0.126528243373086
"55",18618656,327.072875,"C14H16O9",327.072037681426,0.360707910549517
"56",25054500,327.10924,"C15H20O8",327.10840258833,0.423638921704854
"57",1805923.6,329.031105,"C16H10O8",329.030262668285,0.0856363545031237
"58",9176550,329.052178,"C13H14O10",329.051335614338,0.257112101668946
"59",2557799.3,329.067345,"C17H14O7",329.06650257551,0.528084558087407
"60",8127981,329.124958,"C15H22O8",329.124115428018,0.230308265942786
"61",1843378.3,331.031503,"C12H12O11",331.030655547193,0.0882961862458521
"62",4667316,331.046672,"C16H12O8",331.04582450836,0.351614884134559
"63",5036726,331.06787,"C13H16O10",331.067022454092,0.14446362108836
"64",4498362,331.104166,"C14H20O9",331.103318361173,0.41505265050486
"65",4032646.8,333.025963,"C15H10O9",333.025110441302,0.285342479396519
"66",8030090.5,333.062361,"C16H14O8",333.061508348122,0.24807639277726
"67",7110542.5,333.098837,"C17H18O7",333.097984254742,0.023346290439307
"68",5425554.5,333.135152,"C18H22O6",333.134299161774,0.188577561591176
"69",8599140,335.041697,"C15H12O9",335.040839280949,0.04850271431469
