"","exp_mass","abundance","RT"
"253",559.103308785292,1082472.1,18.57
"254",561.046425675888,1109061.1,19.06
"255",561.082830655103,1311561.3,22.85
"256",561.097628646654,764874.9,12.63
"257",561.118853634536,871885.4,14.63
"258",563.076559516802,858862.7,14.38
"259",565.092960365557,753241.4,12.4
"260",567.072053235613,945026.6,15.98
"261",567.108828214617,968326.9,16.42
"262",569.051571105426,725422.6,11.88
"263",569.087611084849,980850.9,16.65
"264",569.123863064152,763063.3,12.58
"265",571.066700954907,1068769.8,18.29
"266",571.103261934033,1098598.3,18.84
"267",573.046132824769,889683.7,14.94
"268",573.082642803924,1106008.1,18.98
"269",573.119230783035,862044.6,14.42
"270",575.025290694788,685960.5,11.13
"271",575.061713673992,1315533.1,22.89
"272",575.098199653161,1101905.6,18.9
"273",577.092298514649,814923.7,13.53
"274",579.108666363423,766539.8,12.62
"275",581.087650233541,1007690.5,17.12
"276",583.067121103381,1097292.8,18.79
"277",583.103325082711,1096785.5,18.78
"278",585.046090973507,844498.3,13.25
"279",585.082423952763,1172695.3,19.03
"280",585.119289931715,775516.1,12.04
"281",587.062101822485,843232.5,13.23
"282",587.098685801598,1100261.4,17.75
"283",589.041024692638,905325.4,14.32
"284",589.077952671554,971250.4,15.48
"285",589.113473651274,720503.3,11.06
"286",591.071970533089,698821.1,10.67
"287",591.108228512388,885130.2,13.96
"288",593.08794138209,808670.9,12.6
"289",595.067310251988,973431.4,15.5
"290",595.103569231286,938428.6,14.88
"291",597.082776101277,1047513.2,16.8
"292",597.11963908023,724574.4,11.11
"293",599.062374971044,946809.8,15.02
"294",599.098681950314,957183.2,15.2
"295",599.134556929832,741188.4,11.4
"296",601.041261841217,898718.6,14.17
"297",601.078093820188,1172004.1,18.98
"298",601.113876799758,731753.4,11.23
"299",603.057164690256,961485.1,15.27
"300",603.093435669548,1023186.6,16.36
"301",607.052542409134,884018.2,13.89
"302",607.067853400392,749044.6,11.52
"303",607.103368380115,769338.1,11.87
"304",609.083069249824,1086192.8,17.45
"305",609.119590228972,740790.6,11.37
"306",611.06203811995,919211.8,14.5
"307",611.098235099284,1102129.6,17.72
"308",611.898446642411,770354.4,11.88
"309",613.077814969062,1015537.6,16.19
"310",613.11421394828,780535.5,12.06
"311",615.057062839029,1053622.1,16.86
"312",615.093985817948,888124.3,13.94
"313",617.035929709214,726015.5,11.08
"314",617.072867688124,786821.7,12.15
"315",617.109012667488,849547.8,13.26
"316",621.083602398234,833456.4,12.08
"317",623.098576247803,921487.1,13.51
"318",625.078407117438,1000044.8,14.8
"319",627.056934987816,811215.4,11.69
"320",627.093199967111,812630,11.72
"321",629.072425837091,746046,10.62
"322",631.052093706818,810475.5,11.67
"323",631.103973677198,738037.2,10.48
"324",637.077783266508,810532.8,11.65
"325",639.056729136648,738664.1,10.47
"326",639.093641115574,821551.4,11.83
"327",641.072832985573,812088.3,11.66
"328",645.067809704679,921955.1,13.45
"329",647.097987545568,702664.2,9.85
"330",651.094118264015,787670.8,11.23
"331",653.072973134207,794371.3,11.33
"332",655.088889983238,793469.8,11.31
"333",657.068161853192,774134.6,10
"334",659.084012702261,722493.7,9.22
"335",661.07765556401,681798.3,8.61
"336",661.099511551531,737163.4,9.43
"337",663.094282412636,899418.9,11.85
"338",665.073008282901,679852.9,8.56
"339",665.10919726224,809653.6,10.5
"340",667.052398152787,692677.9,8.75
"341",669.104968980892,812662.8,10.53
"342",671.084956850436,773021.1,9.93
"343",675.094067561473,750666.3,9.58
"344",677.073601431277,681028.8,8.54
"345",679.089074280562,751759.6,9.59
"346",681.104534129854,700001.4,8.8
"347",683.083186000162,797424.8,10.25
"348",695.083748148555,906760.9,11.83
"349",695.120685127466,704083.5,8.81
"350",699.079652867131,757857.3,9.59
"351",701.149351685457,723566.6,7.99
"352",701.16724567524,710611.9,7.82
"353",703.074284586435,862296.2,9.81
"354",709.063594166895,710308.7,7.79
"355",715.08924072661,713796.2,7.81
"356",731.084210594434,885202.3,9.99
"357",739.089035024156,699918.6,7.51
"358",741.054910901758,727410.1,7.87
"359",751.075037180862,802198.8,7.51
"360",753.09085502995,805495.8,7.54
"361",759.114049591064,730234.4,6.67
"362",761.057350481555,729305.2,6.65
"363",771.078670759978,682897.7,6.08
"364",775.075427478068,769872.8,7.04
"365",787.110368606833,692728.1,6.11
"366",797.05808392728,680420.3,5.92
"367",808.11538361422,710522.6,6.2
"368",811.082978919899,758209.5,5.53
"369",829.087650640304,702118.7,4.93
"370",831.069909508552,701939.7,4.92
"371",837.07488208007,700839.8,4.88
"372",838.078023507336,799938.8,5.79
"373",865.147983052,686925.6,4.6
"374",875.056841394632,717490.9,4.83
"375",885.144791635013,790217.2,4.33
"376",889.118974365991,814902.6,4.5
"377",907.093928103362,764161.4,4.03
"378",915.088658538847,918513,5.13
"379",915.702960188118,770920.8,4.04
"380",916.179964915776,996735.8,5.7
"381",919.213509183803,923075.4,5.14
"382",922.057059560305,803975.4,4.25
"383",925.07193683899,875341.2,4.76
"384",935.6833577805,791203.6,4.08
"385",936.197095487186,920344.8,5.03
"386",969.560878438452,989886.6,4.91
"387",977.106412130402,970835.4,4.75
"388",980.266242326327,982545.8,4.81
"389",980.60763813141,875373.8,4.09
"390",980.719993067262,867573.5,4.04
"391",981.015533898526,881777.8,4.13
"392",984.86212670235,947636.4,4.56
"393",987.187888374479,906904.5,4.27
"394",989.068111300983,913303.4,4.31
"395",999.21744150632,912484.9,4.26
