"","abundance","exp_mass","formula","R_mass","recal_err"
"140",1191828,330.055375,"C13H14O10",330.054687936926,0.264442510827385
"141",1704216,330.091866,"C14H18O9",330.091178860965,0.0549491376217266
"142",1322267.9,330.128243,"C15H22O8",330.12755578524,0.0289500230941868
"143",1177803,334.06571,"C16H14O8",334.065014588772,0.205396984384558
"144",1242703.1,334.101931,"C17H18O7",334.101235513373,0.287232519764434
"145",1143315.1,334.138384,"C18H22O6",334.13768843749,0.0854316907387715
"146",995948.1,336.044967,"C15H12O9",336.044267468632,0.169433933310217
"147",1881008.3,336.081307,"C16H16O8",336.080607392985,0.0337905400133093
"148",2387380.5,336.117605,"C17H20O7",336.116905317425,0.22677972078724
"149",1238456.6,336.154002,"C18H24O6",336.153302241659,0.192785757414369
"150",1833238.8,338.06058,"C15H14O9",338.059876272811,0.0463754299954951
"151",2872731,338.09699,"C16H18O8",338.096286197018,0.118595159161565
"152",3589535.3,338.133247,"C17H22O7",338.132543121543,0.261684878515856
"153",2837639,340.076211,"C15H16O9",340.075503076953,0.0222950104474903
"154",4633227.5,340.112555,"C16H20O8",340.111847001297,0.144549318950596
"155",1639160,342.055515,"C14H14O10",342.054802956715,0.0810960028512177
"156",3791996.5,342.091817,"C15H18O9",342.091104881147,0.163236002159909
"157",3187073,342.128244,"C16H22O8",342.127531805318,0.0421559802284992
"158",1754226.5,344.071171,"C14H16O10",344.070454760804,0.0856788678218106
"159",2440311,344.107458,"C15H20O9",344.106741685267,0.200813440827178
"160",1071343,348.044936,"C16H12O9",348.044211488777,0.00275090580499069
"161",1394547.8,348.081284,"C17H16O8",348.080559413113,0.105215653447971
"162",1613304.5,348.117649,"C18H20O7",348.116924337413,0.16432558594068
"163",1077117.3,348.154118,"C19H24O6",348.153393261497,0.075295141371821
"164",1799160.1,350.060591,"C16H14O9",350.059862292868,0.00484982312667436
"165",2261885,350.096938,"C17H18O8",350.096209217206,0.105351696981371
"166",2378625.8,350.133444,"C18H22O7",350.132715141213,0.238582370417286
"167",1006470.6,350.169678,"C19H26O6",350.168949065786,0.194321171457207
"168",1129600.9,352.039726,"C15H12O10",352.038993172982,0.374903379635345
"169",2795909.8,352.076166,"C16H16O9",352.075433097127,0.220298802651861
"170",3959690.8,352.112711,"C17H20O8",352.111978021052,0.232473861677935
"171",2909583.8,352.14907,"C18H24O7",352.148336945365,0.156967471078649
"172",21562128,353.088545,"C16H18O9",353.087741448676,0.182034221527125
