"","exp_mass","abundance"
"2",107.700018149133,1118497.1
"3",112.985549346963,1832368.6
"5",126.904989700453,3693245.5
"59",167.047863748259,3921976.3
"105",181.071738371463,3243409
"123",185.118923222428,822776.8
"127",186.114207202097,1043690.8
"164",193.051342090384,1068472.8
"175",195.066979024023,1291824.8
"180",196.03773202884,696165.9
"184",196.910499134109,694320.4
"186",197.022215019582,8424602
"198",199.01927897226,2928189.5
"200",199.025512965869,769086
"201",199.037746953327,701231
"222",201.113961824863,1722848
"238",203.966457900582,755791.4
"239",203.967693899315,994863.5
"240",203.97142489549,825007.8
"241",203.972678894204,938127.8
"242",203.973942892909,768111.9
"250",205.051434788301,842618.4
"251",205.052472787237,2697978.5
"280",209.022156420681,820541.1
"285",209.094804334284,3434369.5
"313",213.077665597672,862063
"319",213.963800543837,748897.4
"331",215.032730272614,782941.1
"355",217.048444875428,2429899
"371",219.027424521929,892788.1
"374",219.045413500536,892661.1
"394",221.067592095663,2448798
"407",222.926114885417,852188.9
"408",223.001473795796,1408896.6
"432",225.114176283268,896875.3
"447",227.057065972689,1093068.9
"474",229.072738575553,841010.3
"547",236.096160222958,2215837.8
"554",237.041516098695,1004112.8
"565",238.048781900805,2406280
"572",238.921048863463,694200.6
"574",239.022883742356,744830.3
"575",239.032791730573,5012287
"587",240.045731525936,950968.3
"598",241.002333388298,3784623.5
"599",241.029802355631,1815473.1
"601",241.048390333525,985522.2
"605",241.072823304468,967987.6
"612",241.14559021793,916407.9
"627",243.027653979688,711527.9
"639",243.124864864081,818349.8
"643",243.161230820832,786351.9
"661",245.043196582707,2332068.8
"686",247.060035184185,1280295.6
"688",247.062330181455,1286567.8
"692",247.098707138194,981802.2
"700",248.080028971158,740780.2
"717",249.114363741077,890803.5
"741",251.09364438722,1551425
"758",253.048457062462,910610.9
"767",253.10929499011,921303.5
"786",254.915975841518,1162275.9
"788",255.027705708643,1124524.8
"792",255.06429466513,724143.6
"800",255.136274579528,806901.3
"846",259.012879735521,10145460
"847",259.02250172277,1047412.7
"851",259.062404669887,1172152.1
"856",259.098838621602,1048251.2
"863",260.016264405756,774345.8
"877",261.038358051196,767778.6
"883",261.078073998562,1459558.1
"904",262.920997556173,1046921.8
"908",263.05742337537,1313814.1
"911",263.091178330636,1703449.1
"916",263.130171278959,1279516.6
"930",265.048330736861,720075.9
"933",265.07043270757,1848014
"942",265.147876604935,22386902
"956",266.915976261709,789434.8
"958",267.049642084564,970631.4
"968",267.14386695969,743184.4
"986",269.043324442378,917190.6
"996",269.140809313183,859472.1
"999",269.210796220431,715734.8
"1053",273.078269094948,1488085.9
"1079",275.038443497169,2010781.3
"1105",276.936718981423,700193.4
"1107",277.038603846397,832364
"1131",278.9159413584,1037104.9
"1133",279.039091195192,839165.9
"1136",279.063874162348,728384.6
"1143",279.127016078667,1927239.3
"1146",279.163398030451,1817035.1
"1160",280.310074510784,768260.8
"1161",280.994877603229,9645326
"1163",281.043277539085,1048979.1
"1169",281.10156346184,1379609.4
"1174",281.142633407411,1028637.8
"1178",281.998074273713,745721.6
"1191",283.0129639287,848615.2
"1204",283.153546742389,891638.4
"1228",285.075245195601,778183.6
"1240",285.205563022893,1110997.9
"1242",285.208598018871,1089494.3
"1260",287.053916573308,1875809
"1264",287.090952524225,1643173.1
"1290",288.95783805008,4916084
"1294",289.070197901172,1771648.4
"1320",291.049393278184,1084509.3
"1322",291.052547274004,1096285.5
"1325",291.085801229934,1861473.3
"1356",293.142783503857,1697480.1
"1359",293.179192455605,3873868.3
"1362",294.065272281302,1294576
"1375",295.044278983844,745246.4
"1380",295.080662935625,1393954.5
"1406",296.968858433238,967608
"1415",297.099619259943,1214982.9
"1421",297.152985189219,8063501
"1442",299.054398669314,1055204.4
"1478",301.104438952438,1123405
"1516",303.120085281143,1125169.8
"1552",305.951185529144,869458.4
"1553",305.956008522752,1048114.9
"1554",305.959693517868,715123.3
"1555",305.962452514212,812147.6
"1556",305.964367511674,865971.9
"1573",307.047703075951,959854.3
"1574",307.048990074246,932526.4
"1586",307.158418929222,2350586.8
"1619",309.172490051166,1277277.6
"1620",309.174099048767,8519006
"1640",311.053946246081,1692336.6
"1652",311.165669079512,1173181.1
"1653",311.168597075147,13513789
"1654",311.170424072423,1035069.6
"1682",313.094754203417,928020.2
"1755",317.089671247349,776141.6
"1787",319.116788225097,1378731.1
"1815",321.064824320747,5228158
"1826",321.173864158178,1189130
"1832",322.068124824915,799658.3
"1848",323.005436427466,1544270.6
"1852",323.079232317443,1912662.5
"1857",323.153054207381,1365086.5
"1868",324.103695790059,1121731.8
"1883",325.058512366512,1188905
"1889",325.094893312271,1397292.9
"1890",325.102873300373,2598445.8
"1899",325.184307178963,8158262.5
"1907",326.096264819314,3241366.5
"1925",327.074171361342,876797
"1935",327.146896252916,714116.7
"1940",327.215730150291,1531659.9
"1976",329.231270145299,846557.2
"1980",330.074449888192,724660
"2004",331.116636334385,1377438.6
"2008",331.141977296603,785057.2
"2014",331.193593219649,851110.4
"2023",332.088419885541,697649.4
"2041",333.063691431498,1119331.9
"2045",333.110974361003,5320552.5
"2047",333.12125234568,920169.6
"2076",335.079375426291,1427501
"2080",335.108134383414,1926959.9
"2082",335.115744372068,1556016.6
"2086",335.152173317756,912180.3
"2090",335.188557263511,785463.8
"2119",337.116204389559,921333.2
"2122",337.131553366675,1047798.7
"2124",337.150058339086,933944.5
"2126",337.167895312493,962042.3
"2129",337.205386256597,1214461.9
"2136",338.09869692475,734804.6
"2162",339.147137361618,1126329.5
"2165",339.179192313827,1077436.5
"2167",339.183462307461,1153980.9
"2169",339.19986228301,1567166.5
"2197",341.090045464914,1297009.9
"2198",341.09938445099,1788530.8
"2209",341.17913433209,1168314.4
"2210",341.194799308735,895867.8
"2237",343.078998499561,1252395.3
"2239",343.084542491295,1334571.9
"2242",343.105678459783,1140781.8
"2243",343.115110445721,1622574.6
"2245",343.120923437054,1170223.1
"2253",343.21045530357,1339191.5
"2275",344.199814828523,1243666.3
"2282",345.063872540289,926432.7
"2286",345.100222486095,2225124
"2304",346.103867989748,1049406.3
"2316",346.215568823212,731656.2
"2321",347.079535535114,1497237
"2325",347.115929480854,1617560.3
"2352",348.231145818165,3598586.3
"2354",349.058848584133,999234.1
"2363",349.131650475592,1242440.4
"2367",349.168074421287,1132363.5
"2377",350.098890033523,954523.4
"2391",350.228189840749,1315878.4
"2392",350.246776813037,1596712
"2396",351.074492578986,1157102.1
"2400",351.095598547519,1164783.9
"2403",351.110921524674,1518065.3
"2408",351.147412470269,1147380.3
"2442",353.126598519478,1012376.8
"2447",353.162946465286,1033115.8
"2450",353.200295409602,6802591
"2476",355.078737609011,1220918.8
"2481",355.105838568606,1077049
"2487",355.142246514325,828987.9
"2521",357.094388603854,1309909.3
"2523",357.100435594838,1372629.8
"2529",357.136844540556,1353688.6
"2544",358.10397365101,1027490.9
"2549",358.14046059035,1296805.6
"2561",359.073891038519,1257068.3
"2563",359.079633028973,1366636.6
"2567",359.11599596852,1876079.4
"2572",359.152486907853,1171826.1
"2581",360.083115360681,719671.3
"2595",360.194741175102,1092223.5
"2601",361.095308677906,1795329.3
"2605",361.131730617354,1648900
"2609",361.16817255677,985862.6
"2620",362.098831009547,966473.4
"2636",362.210326824185,1232209.4
"2638",362.969543561985,981446.9
"2649",363.147516266105,1609107.4
"2652",363.168437231323,885140.8
"2662",364.114468658543,1040342.3
"2674",364.226029473073,2550494
"2683",365.111410001125,2828314
"2689",365.163428914643,2379293.5
"2691",365.194438863089,1018399.5
"2693",365.199444854767,1258527.8
"2713",366.223042153033,923299.8
"2715",366.241650122097,2930277
"2724",367.10594168521,1423517.3
"2730",367.14238062463,910495.6
"2735",367.178790564098,1384097.9
"2738",367.215147503655,1067684.3
"2758",368.238754801904,1010725.4
"2765",369.085267394574,944666.1
"2768",369.100557369155,961307
"2774",369.137056308475,926877.3
"2811",371.116236018083,1572244.5
"2814",371.137334983006,918421.8
"2817",371.152719957428,887702.6
"2847",373.09548172758,1404422.9
"2850",373.126488676031,1568264.6
"2852",373.131869667085,1681928.9
"2886",375.105811385401,1444982.6
"2888",375.111119376576,1612918.9
"2891",375.142080325104,1160824.6
"2893",375.147589315945,1467000.9
"2922",377.084580095692,966880.9
"2924",377.090439085951,1266913.3
"2928",377.121460034379,1049570.9
"2930",377.12684302543,1410275.1
"2957",378.205366232381,1167515.8
"2965",379.106113734886,1210442.3
"2971",379.142517674364,1141580.1
"2976",379.178930613827,1039694.1
"2980",379.388923264714,686648.8
"2981",379.408529232119,806681.8
"2982",379.429681196954,765466.9
"2983",379.433146191193,760283.1
"3001",380.221080881249,942275.3
"3046",383.110343077842,1604115.9
"3048",383.116471067654,1135892.3
"3084",385.08984678691,1003125.3
"3086",385.095667777233,1123189.6
"3089",385.126047726726,1517943.1
"3091",385.132127716618,1055863.4
"3096",385.178986638715,1340537.8
"3128",387.10560243571,1395415.8
"3132",387.141754375608,1292505.6
"3165",389.084927145077,919608.4
"3169",389.121303084602,1631546.1
"3171",389.127021075096,1521978.4
"3200",390.910608109876,769169.9
"3205",391.100554794089,1123227.3
"3210",391.136937733603,1050013
"3241",393.10877345542,1060990.9
"3242",393.111524450846,1270655
"3252",393.195139311836,1118083.1
"3255",393.277719174547,1599623.3
"3265",394.135889747835,765810.4
"3273",394.226892596543,816503
"3281",395.110091128223,1743587.8
"3308",396.148607401686,1681433.1
"3320",397.089822836912,1007818.1
"3326",397.125823777061,1943243.9
"3335",397.183808680661,708046.9
"3340",397.226546609609,4235729
"3368",399.105445485933,1401141
"3373",399.141512425972,1529399
"3376",399.158669397448,719287.9
"3404",401.084761195315,1127585.6
"3409",401.121042134997,1458595.8
"3413",401.157295074727,1314213.8
"3438",403.055223919414,1490449.9
"3443",403.100401844306,1024020.4
"3448",403.136767783847,1270806.6
"3452",403.172826723899,1133848.6
"3483",405.116073493245,1252492.1
"3489",405.152416432825,816014.4
"3501",406.099819857764,698104.5
"3522",407.131682142289,948489.3
"3551",409.089387416512,901000.7
"3554",409.103705386742,1465993.6
"3555",409.106337381269,1160841.8
"3556",409.110789372013,834954.1
"3562",409.147185296338,728460.6
"3591",411.105095225428,1272082.5
"3628",413.084439109953,808608.9
"3633",413.12079103437,1278883.6
"3667",415.100102918961,1077561.9
"3672",415.136391843509,1478972.8
"3705",417.07927680384,696024.4
"3710",417.115715728075,1246171.4
"3715",417.152142652336,1035742.4
"3744",419.094984612756,869251
"3750",419.131375537092,947334.2
"3776",421.065392515861,1630387.3
"3782",421.110580421905,1041719.4
"3789",421.155177329179,2503867.5
"3816",423.089951306374,793586.7
"3822",423.126301230795,906486.3
"3827",423.162629155261,742649.8
"3856",425.105613115386,891324.4
"3862",425.142009039711,764096.2
"3893",427.099930968777,942991.6
"3901",427.157640848786,797333.8
"3932",429.079138853585,695916.9
"3936",429.115561777854,1021041.1
"3938",429.124352759575,1240562.1
"3940",429.137075733122,1009523.6
"3957",430.130073668468,749863.5
"3975",431.094787662624,918875
"3980",431.13127458676,1024351.4
"3989",431.218256405906,790762
"4086",437.105414165258,774758.9
"4091",437.141833089535,754283.9
"4120",439.075888068225,2265723.5
"4123",439.109873997562,924288.3
"4125",439.121190974031,963969.9
"4130",439.157429898683,751495.1
"4164",441.125454806742,893093.1
"4166",441.136816783118,986022.8
"4195",443.047598810198,10221509
"4201",443.116168667626,913871.3
"4214",444.050969723977,1240542.1
"4261",446.167305323667,861096.2
"4263",446.192788270682,1244236.3
"4276",447.134205313277,8985154
"4302",449.094300237825,791422.4
"4308",449.149895122231,41765768
"4309",449.153606114515,2920328.3
"4310",449.155828109895,2951048.5
"4325",450.153229036087,8257580
"4334",451.109861047047,1204170.8
"4361",452.182104817625,724830
"4374",453.125453856202,1501085.1
"4411",455.141610664185,1236853.1
"4438",457.088376616447,1158726
"4441",457.121357547872,762571.8
"4474",459.012536752622,1395734.9
"4475",459.021384732763,1611928.5
"4478",459.10389454757,1455783
"4479",459.109038536025,1473000
"4513",461.094329080067,799751.4
"4544",463.075997632239,795497.3
"4547",463.109889556169,1317231.3
"4552",463.146334474369,1727605.8
"4588",465.144802988834,3879517.3
"4590",465.162075950065,1076320.3
"4596",465.223755811625,1085035.4
"4598",465.260088730077,709489.9
"4682",470.217834602484,1051508.5
"4694",471.136620540281,1077531.5
"4726",473.088439159451,1020222.3
"4754",474.198609667688,789191.9
"4785",476.144722299665,703080.8
"4906",483.135029610016,1685837.3
"4919",484.07420450205,704306.9
"4939",485.058077293761,1959519.5
"4948",485.150407086528,1406831.6
"4959",485.276333803888,1715653.6
"4960",485.282520790001,9741447
"5000",487.291970279819,785379.6
"5060",491.17754055871,1180792.4
"5110",494.192030792727,767883.9
"5166",497.253962920262,944924.3
"5215",500.177924357471,845996.5
"5229",501.119771243508,1469504.1
"5311",506.155605940646,805206.3
"5444",514.115329741093,789088.3
"5518",518.179821410205,1285927.5
"5537",519.245274964234,946110.6
"5549",520.172745835031,696065.6
"5582",522.188380207723,801180.6
"5614",524.204109580196,709941.4
"5652",526.219876952581,854284.2
"5661",527.104827920992,905478
"5687",528.199516407906,1188380.3
"5688",528.209242385578,771101.7
"5690",528.235686324871,753697.3
"5692",528.259487270231,807588.6
"5699",529.120936292595,1096218.4
"5713",529.305549868776,737523.7
"5721",530.179262862986,1217322.9
"5724",530.215104780703,865071.8
"5734",531.141916653013,1345454
"5754",532.194814235867,1046077.1
"5756",532.230673153546,817345.9
"5763",533.120838109986,1279802.5
"5772",533.224796871327,1175112.6
"5775",533.260963788299,824141.6
"5787",534.210516608402,940430
"5813",536.168222114081,854486.1
"5875",540.136714003581,764011.3
"5881",540.199508859422,958579.6
"5884",540.235728776272,695544.4
"5892",541.120596744873,1026287.1
"5896",541.165947640761,894197.1
"5915",542.179636313627,1088124.9
"5918",542.214956232543,917377.7
"5926",543.136601116715,1290493
"5929",543.172482034343,1713665.9
"5948",544.195211686453,988810.6
"5950",544.230612605183,904847.4
"5957",545.120841561477,715046.5
"5962",545.18814840696,1488783.5
"5981",546.210433060093,1102872.4
"5997",547.240420695541,1137762.1
"6073",552.963292557496,777121.7
"6099",554.215082683751,820426.1
"6124",556.125664297613,713707.5
"6130",556.194826138837,906452.8
"6156",558.177960517057,988640.7
"6159",558.210393437251,740581
"6168",559.156373109522,1631589
"6171",559.192577020436,1982569.9
"6172",559.203846992705,1198635.4
"6186",560.191684561978,1073649.3
"6191",560.61387652311,1120426.4
"6200",561.208409060171,1751803.1
"6233",563.238042065946,698062.9
"6246",564.19954070003,730001.8
"6256",565.145807371595,1793427
"6304",568.19471386929,791476.1
"6311",569.140585541827,1629621.8
"6332",570.210430909308,832712.9
"6337",571.13318463873,924423.9
"6339",571.156086582376,1746379.1
"6340",571.167650553921,1439756.8
"6343",571.204242463881,1197585.8
"6348",571.265347313523,834906.2
"6361",572.225802950174,800350.7
"6369",573.171700622647,1728225.5
"6372",573.217154510801,1092775.8
"6387",574.20577007816,719600.7
"6393",575.130103803694,976497
"6398",575.187422662652,1735928.9
"6399",575.202558625408,1268411
"6402",575.236096542883,941311.7
"6416",576.221375118453,687112.7
"6426",577.182074754503,2035854.5
"6444",578.24109114863,696546.4
"6447",578.961911374941,1132423.3
"6449",579.124996973644,984734.1
"6458",579.234075705239,999405.3
"6460",579.254973653816,702000.3
"6468",580.194844341119,760500.1
"6474",581.140659013796,1546553
"6489",582.143979544971,772966.3
"6494",582.21013338219,724815.6
"6499",583.131936113952,750161.7
"6501",583.156159054348,1704789.1
"6516",584.157979589214,894754.9
"6525",585.171980094109,2137970.8
"6542",586.172970631018,1043008.9
"6551",587.131616272122,745929.7
"6554",587.165250189361,1358830.5
"6556",587.187551134486,2003729.6
"6582",589.166274265532,1463980.6
"6586",589.20320017467,1614770
"6589",589.250823057487,944184.9
"6611",591.224410201172,1148756.8
"6613",591.255090125679,849369.1
"6637",593.234356255389,1045879.3
"6646",594.210362853775,792452.9
"6670",596.225964894075,787114.9
"6673",597.135406656253,909744.1
"6676",597.171950566331,1561909.4
"6689",598.175338097342,984328.8
"6691",598.205320023566,727757.1
"6695",599.119492774103,742611.8
"6697",599.162772667607,1072154
"6699",599.187629606442,2007133.8
"6711",601.211121627328,975881.1
"6712",610.175879568159,723342.4
"6713",612.191644608058,688099.3
"6714",613.176075185715,1015994.9
"6715",613.212999094858,1068704.8
"6716",624.192066079171,950312.1
"6717",626.207251120497,768816.4
"6718",738.248037426866,1795376.4
