"","exp_mass","abundance"
"2",112.985559454225,7462318
"7",181.071750884201,801564.8
"18",203.971473602193,758504.5
"45",226.978410583929,7278573
"81",248.960346985203,1609556.9
"86",250.011879334691,712676.3
"87",250.030129323401,712901.7
"93",252.027494087768,741274.8
"119",264.02751580592,907978.8
"133",270.027542597384,759128.3
"135",271.035306890518,722873.6
"148",276.027518388883,802647.3
"153",278.043217975032,764629.1
"155",279.032796280922,727218.4
"172",285.032822072386,886720.1
"177",286.040609365505,718652.6
"190",290.043196558011,827306.8
"192",291.032885863824,737797.2
"196",292.022477169705,814431.4
"197",292.040603156991,826720.5
"202",294.038023755961,905237.6
"210",297.032793655371,713924.2
"214",297.152964571081,1192459.1
"244",305.959643393903,836904.2
"245",306.038097338874,899020.8
"251",308.053745925059,748480.9
"264",311.168606740234,2329588.5
"268",313.027775495857,718880.1
"270",313.04603848305,876321.2
"280",315.043430082421,834068.9
"293",318.037961982569,755139.2
"299",320.053773569023,783545.1
"304",322.033006181128,735853.6
"315",325.090899036845,720290.8
"317",325.094835034085,780451
"320",325.184287971358,2666408.3
"325",327.025194680461,718358.4
"350",332.035609167013,860933.9
"351",332.053764154283,716231.1
"353",333.043219460448,716611.9
"358",334.033045766353,922176.9
"364",336.048751352882,741182.1
"376",339.04336825297,730874.3
"381",340.033020558997,842297
"388",341.058924839603,731258.4
"393",342.048622145599,734905.7
"399",343.038299451608,759673.3
"414",346.033047351604,868219.6
"421",348.048562938266,961727.9
"423",349.038400244164,770433.3
"444",353.126534377446,721042.6
"447",354.08297770676,723603.3
"451",355.038270036881,778004.2
"458",356.04611633015,731544.9
"480",360.04877552337,729901.2
"489",362.028051135444,738743.7
"490",362.064144110135,725178.2
"492",363.053862419062,723967.9
"548",374.027978789239,711962.4
"572",380.713868922349,815826.1
"590",384.059101986896,717075.8
"679",402.05913419181,721922.6
"781",423.126208333517,748098.1
"910",447.134182919022,2839120.5
"921",449.149818953213,6047003.5
"927",450.153185974649,1266689.1
"932",451.12091803084,808419.3
"1010",465.144780440714,1898507.3
"1022",467.115657468081,779354.1
"1102",481.131116440132,799274.3
"1226",503.068442483257,786023.3
"1444",543.063393452665,732084.6
"1532",560.8591006411,893492.3
"1576",571.094672396407,894885.9
"1605",579.113716370217,791741.6
"1739",611.899503555213,841547.6
"1740",611.919359535339,819278.7
"1920",667.261444143938,721618.4
"2010",701.067926307329,1193443.8
"2063",721.233684123601,840617.6
"2065",723.083573272064,910431.6
"2072",725.228660125065,771574.8
"2076",727.186778165202,751769.8
"2088",735.083460261483,1101237.8
"2090",735.215064129762,766688.5
"2094",739.114119227232,933090.1
"2099",743.109324228467,942234.6
"2107",747.106210228019,801259.8
"2111",749.267213065091,843285.3
"2113",751.283695046812,800851.5
"2116",755.108516218582,801431.5
"2118",757.124713200588,724390.9
"2124",767.109273207131,741544.1
"2130",775.17386713535,790805.3
"2133",777.260289047069,767354.1
"2134",779.111955193753,856522
"2139",793.161146132042,731900.3
