"","abundance","exp_mass","formula","R_mass","recal_err"
"1",837693.6,179.035079,"C9H8O4",179.034968623501,0.0763467520369685
"2",839783.8,181.050763,"C9H10O4",181.050651380816,0.105079864543713
"3",857828.4,193.014398,"C9H6O5",193.014279005143,0.166590828083046
"4",924647.9,193.050753,"C10H10O4",193.05063398273,0.00842623513811754
"5",1343013.1,195.030019,"C9H8O5",195.029898762497,0.00947525192746719
"6",735752.6,195.066429,"C10H12O4",195.06630874005,0.134929573741902
"7",1263972.4,197.009264,"C8H6O6",197.009142542278,0.0960907715952468
"8",1208360,197.045694,"C9H10O5",197.045572519818,0.129622205047607
"9",937513.1,199.02492,"C8H8O6",199.02479729961,0.0715349487439954
"10",1145647.3,201.04061,"C8H10O6",201.040486056922,0.121648556344218
"11",829597,205.050775,"C11H10O4",205.050648584624,0.0791442788633396
"12",1579714.5,207.03003,"C10H8O5",207.029902364399,0.0263240171089633
"13",2039880.4,209.009291,"C9H6O6",209.009162144169,0.00321100272505268
"14",1446796,209.045669,"C10H10O5",209.045540121742,0.032799542508071
"15",839055.7,209.082044,"C11H14O4",209.081915099316,0.0831459877517022
"16",1555218,211.024963,"C9H8O6",211.024832901492,0.101242368621755
"17",1407253.8,211.061347,"C10H12O5",211.061216879061,0.0939865830681615
"18",783127.9,213.004188,"C8H6O7",213.004056681284,0.0911440570208515
"19",1719771.6,213.040594,"C9H10O6",213.04046265884,0.00496713041833885
"20",1046945,215.019829,"C8H8O7",215.019696438626,0.138222266044658
"21",1539364.6,215.056276,"C9H12O6",215.056143416156,0.147643868932487
"22",1093161.4,217.035497,"C8H10O7",217.035363195951,0.0600224202867857
"23",826674.3,219.066411,"C12H12O4",219.066275943877,0.0295616586558385
"24",2231921.3,221.009307,"C10H6O6",221.009170746067,0.041957659190646
"25",1662324.9,221.045715,"C11H10O5",221.045578723621,0.143614208586191
"26",1053240.4,221.082083,"C12H14O4",221.0819467012,0.0643090095480845
"27",2368053.8,223.024997,"C10H8O6",223.024859503379,0.215072656777385
"28",1499897.4,223.06134,"C11H12O5",223.061202480973,0.0243826942725581
"29",793244.9,223.097702,"C12H16O4",223.097564458556,0.0810805938249387
"30",2339957,225.004207,"C9H6O7",225.004068283181,0.0347200794376524
"31",1797112.6,225.040621,"C10H10O6",225.040482260731,0.0918061174693258
"32",2028284.1,225.077014,"C11H14O5",225.076875238294,0.12498999731422
"33",1197045.8,227.01986,"C9H8O7",227.019720040515,0.0269519528368602
"34",2182585.3,227.056275,"C10H12O6",227.056135018065,0.102853980693381
"35",1763508,229.035523,"C9H10O7",229.035351322219,0.108719977850801
"36",1725559.4,229.071893,"C10H14O6",229.071721294957,0.176509241284239
"37",1465135.5,231.051197,"C9H12O7",231.051023811333,0.0107136789555554
"38",1391970.9,233.009351,"C11H6O6",233.009176343563,0.0638194789389141
"39",854857.5,233.082138,"C13H14O4",233.081963289004,0.132165389487299
"40",1004309,234.988603,"C10H4O7",234.988426859979,0.00352544415418052
"41",2789400.3,235.024955,"C11H8O6",235.02477883273,0.139151732654288
"42",1457307.5,235.061367,"C12H12O5",235.061190805437,0.0265322526068624
"43",1798342.9,237.004238,"C10H6O7",237.004060349122,0.0664385944065998
"44",2567370,237.040633,"C11H10O6",237.040455321842,0.0264882972030904
"45",1773773.3,237.077005,"C12H14O5",237.076827294578,0.0835651465958082
"46",1214608.5,237.113434,"C13H18O4",237.113256267272,0.0997668169832069
"47",2503285,239.019914,"C10H8O7",239.019734838235,0.0363112095914446
"48",2457464,239.056291,"C11H12O6",239.056111810968,0.000612945426585886
"49",2421243.3,239.092696,"C12H16O5",239.09251678368,0.0820349467837573
"50",1126300.1,240.999191,"C9H6O8",240.999010354632,0.0814816356967707
"51",1910943.1,241.035546,"C10H10O7",241.035365327381,0.0452031512768384
"52",3089954.3,241.071876,"C11H14O6",241.07169530015,0.275553179393191
"53",862850.4,243.014783,"C9H8O8",243.014600843808,0.164342493447944
"54",2190789.5,243.051186,"C10H12O7",243.051003816521,0.0924506220397351
"55",2351688.5,243.08759,"C11H16O6",243.087407789234,0.0164665285625816
"56",764291.4,245.009369,"C12H6O6",245.009185348729,0.0974481497796165
"57",1626789.1,245.03045,"C9H10O8",245.030266332928,0.10003788579173
"58",1334952,245.066862,"C10H14O7",245.066678305634,0.00797780636263158
"59",2373378.5,247.024998,"C12H8O6",247.024812837878,0.00526683010109486
"60",962628.1,247.046102,"C9H12O8",247.045916822059,0.0975000078199263
"61",1947675.4,249.004239,"C11H6O7",249.004052354301,0.0953439762490959
"62",2781086.3,249.040671,"C12H10O6",249.040484326993,0.09125566524003
"63",1460321,249.077044,"C13H14O5",249.076857299729,0.0409262807248449
"64",1089187.8,249.11346,"C14H18O4",249.113273272433,0.163223736686522
"65",921265.1,250.983566,"C10H4O8",250.98337787066,0.148284026648892
"66",3100595.8,251.019929,"C11H8O7",251.019740843404,0.0584984456880271
"67",2568630.5,251.056272,"C12H12O6",251.056083816162,0.110924516140599
"68",2453177.3,251.092701,"C13H16O5",251.092512788856,0.0622046314829757
"69",857916,251.129064,"C14H20O4",251.1288757616,0.0275294512395137
"70",1887686.5,252.999169,"C10H6O8",252.998979359828,0.0448927160176017
"71",2811977.3,253.035589,"C11H10O7",253.035399332529,0.0913294782164456
"72",3300427.8,253.071957,"C12H14O6",253.071767305269,0.0220373404040408
"73",3023438.5,253.108311,"C13H18O5",253.108121278019,0.10254715817466
"74",1337048.8,255.014826,"C10H8O8",255.014634848955,0.0232633096554032
"75",3031899.5,255.051237,"C11H12O7",255.051045821663,0.0765922144414119
"76",4692958,255.087601,"C12H16O6",255.087409794406,0.00783117570700167
"77",1828584.3,257.030481,"C10H10O8",257.030288338084,0.00975432030236622
"78",3659370.8,257.066901,"C11H14O7",257.066708310785,0.124326674282254
"79",2581613.5,257.103235,"C12H18O6",257.10304228355,0.0761262419253365
"80",1429555.6,259.024975,"C13H8O6",259.024780843075,0.118497394900792
"81",1913077,259.046129,"C10H12O8",259.045934827218,0.0234777726607725
"82",1632887.6,259.082542,"C11H16O7",259.082347799924,0.0825435856656426
"83",1128891.4,261.004293,"C12H6O7",261.00409735944,0.0814703770704425
"84",745116.8,261.025393,"C9H10O9",261.025197343625,0.03112310697464
"85",2249341.8,261.040652,"C13H10O6",261.040456332187,0.0201825150211701
"86",806719.3,261.061752,"C10H14O8",261.061556316371,0.132752078915535
"87",2998787,263.019934,"C12H8O7",263.01973684858,0.0406412093795698
"88",2532741.5,263.056341,"C13H12O6",263.05614382129,0.122243311646099
"89",1688840,263.092708,"C14H16O5",263.092510794031,0.0517851738936599
"90",742730.4,263.129063,"C15H20O4",263.12886576678,0.0642584718816815
"91",2121350.3,264.999183,"C11H6O8",264.998984364997,0.0239723274220002
"92",3531144.5,265.03559,"C12H10O7",265.035391337708,0.0570292466741347
"93",3069835,265.071977,"C13H14O6",265.071778310433,0.0625573737472574
"94",2705165.5,265.108332,"C14H18O5",265.108133283183,0.0526213825878048
"95",727375.8,265.144744,"C15H22O4",265.144545255889,0.0472084011709031
"96",2486409.5,267.014862,"C11H8O8",267.014661854108,0.0789195233417799
"97",3433740,267.051217,"C12H12O7",267.051016826858,0.0354235013571374
"98",5280782.5,267.087622,"C13H16O6",267.08742179957,0.0374691175349629
"99",2503696.8,267.124015,"C14H20O5",267.123814772291,0.0654189207994899
"100",1161032.6,268.994114,"C10H6O9",268.993912370524,0.0261365903251039
"101",2540811,269.030502,"C11H10O8",269.030300343248,0.0353046051163126
"102",5332621.5,269.066891,"C12H14O7",269.066689315972,0.0481866887145806
"103",6283151.5,269.103252,"C13H18O6",269.103050288717,0.0429839884283667
"104",890249.1,271.025053,"C14H8O6",271.024849848196,0.141357375013441
"105",3179530.5,271.046161,"C11H12O8",271.045957832374,0.0624371423189312
"106",5540108.5,271.082522,"C12H16O7",271.082318805119,0.0280697793425417
"107",2275599,271.118909,"C13H20O6",271.118705777844,0.0226535292320454
"108",1125637.9,273.025429,"C10H10O9",273.025224348777,0.0691556563390834
"109",1636486.9,273.040682,"C14H10O6",273.040477337344,0.0576350627676279
"110",2775176.3,273.061792,"C11H14O8",273.061587321521,0.0133717788925396
"111",1857802.4,273.098177,"C12H18O7",273.097972294248,0.0153201142518031
"112",2181376.8,275.019935,"C13H8O7",275.019728853759,0.00979791053473415
"113",1091842.1,275.041082,"C10H12O9",275.040875837908,0.0738310954185402
"114",2170115,275.056331,"C14H12O6",275.056124826477,0.0478521905813151
"115",858756.3,275.077407,"C11H16O8",275.07720081068,0.146235145792021
"116",3331963.5,277.035617,"C13H10O7",277.035409342867,0.119551256452142
"117",2652541.8,277.071974,"C14H14O6",277.071766315615,0.0165566322230419
"118",2111104,277.108352,"C15H18O5",277.108144288347,0.0106283144819128
"119",2796914.8,279.01484,"C12H8O8",279.014630859304,0.0355613440371235
"120",980623.3,270.106556,"C13H18O6",270.106353536672,0.234423041594182
"121",3758837,279.051273,"C13H12O7",279.051026219476,0.000241046783469578
"122",3975159,279.087626,"C14H16O6",279.087379187327,0.116826169527598
"123",3025145.3,279.124024,"C15H20O5",279.123777155138,0.072162252731981
"124",944040.8,280.994189,"C11H6O9",280.993940501247,0.125131921565944
"125",3618411,281.030531,"C12H10O8",281.030282469108,0.0298050861512479
