"","abundance","exp_mass","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_mass2","C13_abund2","S34_mass","S34_abund","tag"
"1",746894.1,591.077564395707,"C29H20O14","O14","CHO",29,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,592.084840847867,591.07802889804,-0.784519887548576,0.78,591,590.417561906861,0.582438093138649,20,0.482758620689655,0.689655172413793,6,45.5450234884769,43,0.9,60,0.3,0,0,0,0,0,0,"Unambiguous"
"2",725744,555.187236318018,"C29H32O11","O11","CHO",29,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,556.194512770178,555.18718541394,0.0915220793058167,0.09,555,554.567309290133,0.432690709866733,14,0.379310344827586,1.10344827586207,3,42.7841893743154,40,0.9,60,0.5,0,0,0,0,0,0,"Unambiguous"
"3",761358,553.171344335707,"C29H30O11","O11","CHO",29,30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,554.178620787867,553.17153535014,-0.344680263992886,0.34,553,552.553668270818,0.446331729181679,15,0.379310344827586,1.03448275862069,4,42.6291393694077,40,0.9,60,0.5,0,0,0,0,0,0,"Unambiguous"
"4",895562.3,549.103445407231,"C28H22O12","O12","CHO",28,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,550.110721859391,549.10384971724,-0.734961150845738,0.73,549,548.490311594627,0.509688405373254,18,0.428571428571429,0.785714285714286,6,42.3162404745692,40,0.9,58,0.4,0,0,0,0,0,0,"Unambiguous"
"5",807110.4,549.067171443537,"C27H18O13","O13","CHO",27,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,550.074447895697,549.06746421194,-0.532234144211312,0.53,549,548.454078134765,0.545921865235186,19,0.481481481481481,0.666666666666667,6,42.3134415895462,40,0.9,56,0.3,0,0,0,0,0,0,"Unambiguous"
"6",899853,539.155667363874,"C28H28O11","O11","CHO",28,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,540.162943816034,539.15588528634,-0.403438386296891,0.4,539,538.553641329102,0.446358670897894,15,0.392857142857143,1,4,41.5510124414231,39,0.9,58,0.5,0,0,0,0,0,0,"Unambiguous"
"7",742857.1,527.192104338098,"C28H32O10","O10","CHO",28,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,528.199380790258,527.19227079164,-0.3151339216964,0.32,527,526.603436924678,0.396563075321751,13,0.357142857142857,1.14285714285714,3,40.6307344033692,38,0.9,58,0.6,0,0,0,0,0,0,"Unambiguous"
"8",1004922.5,521.072246463409,"C26H18O12","O12","CHO",26,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,522.079522915569,521.07254958964,-0.580613139240405,0.58,521,520.490412537965,0.509587462035029,18,0.461538461538462,0.692307692307692,6,40.1599866186,38,0.9,54,0.3,0,0,0,0,0,0,"Unambiguous"
"9",899098.3,507.093160454952,"C26H20O11","O11","CHO",26,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,508.100436907112,507.09328503114,-0.245180241057069,0.25,507,506.526935701829,0.473064298171437,17,0.423076923076923,0.769230769230769,6,39.0846585756385,37,0.9,54,0.4,0,0,0,0,0,0,"Unambiguous"
"10",988054.3,507.056752491393,"C25H16O12","O12","CHO",25,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,508.064028943553,507.05689952584,-0.289401411670838,0.29,507,506.490568391726,0.509431608273701,18,0.48,0.64,6,39.0818596906154,37,0.9,52,0.3,0,0,0,0,0,0,"Unambiguous"
"11",743335,497.145283411694,"C26H26O10","O10","CHO",26,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,498.152559863854,497.14532060024,-0.0746529249428257,0.07,497,496.590166546947,0.40983345305284,14,0.384615384615385,1,4,38.3194305424923,36,0.9,54,0.5,0,0,0,0,0,0,"Unambiguous"
"12",914991.5,493.077293483309,"C25H18O11","O11","CHO",25,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,494.084569935469,493.07763496734,-0.691144899895023,0.69,493,492.526718972458,0.473281027542043,17,0.44,0.72,6,38.0065316476538,36,0.9,52,0.3,0,0,0,0,0,0,"Unambiguous"
"13",830891.6,493.040971519664,"C24H14O12","O12","CHO",24,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,494.048247971824,493.04124946204,-0.562581443147759,0.56,493,492.490437566241,0.509562433758617,18,0.5,0.583333333333333,6,38.0037327626308,36,0.9,50,0.3,0,0,0,0,0,0,"Unambiguous"
"14",780676.4,483.1660354034,"C26H28O9","O9","CHO",26,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,484.17331185556,483.16605604174,-0.0426259353478609,0.04,483,482.626527891863,0.373472108136582,13,0.346153846153846,1.07692307692308,4,37.2441024995308,35,0.9,54,0.5,0,0,0,0,0,0,"Unambiguous"
"15",1163648.5,483.129649439818,"C25H24O10","O10","CHO",25,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,484.136925891978,483.12967053644,-0.0435757340689181,0.04,483,482.590182557174,0.409817442826238,14,0.4,0.96,4,37.2413036145077,35,0.9,52,0.5,0,0,0,0,0,0,"Unambiguous"
