"","exp_mass","abundance"
"2",112.985593030923,10179309
"3",112.985831030885,821596.6
"6",126.905016817197,7171687
"56",181.071777064768,1231073.6
"86",197.022227837226,16380098
"87",197.022960837169,1111745.6
"91",198.025597760007,1225281.4
"93",199.019288683532,6324542
"95",199.037866682103,708159
"112",203.982503301565,672217.6
"113",203.983366301498,730729.6
"114",203.986120301286,930345.8
"116",203.990659300937,687754
"130",209.022263913706,858981.9
"142",213.017119778002,1582390.5
"148",213.963816661465,1200405.5
"151",215.032793529876,3558135.3
"160",217.029828284045,1276466.8
"162",217.048440281754,2641331.3
"168",219.027444038142,5396586.5
"170",219.045465035924,1026827
"178",221.01230279381,993726.7
"183",221.131185779176,1805857.8
"187",223.001474548947,712752.4
"201",226.97844205939,2020398.9
"217",229.048517804567,791614.8
"225",231.027709560933,1224844.6
"258",239.022865576744,1163027.6
"259",239.032798575522,3613012
"268",241.002361333072,1330187.6
"269",241.029782329697,1033356.5
"284",243.027690083758,803689.1
"293",243.195464063106,784718.3
"295",243.197662062835,787406.4
"298",245.027844837543,983178.4
"307",246.936204602628,1538125.8
"315",247.938253479277,778227.2
"317",248.079998461829,825336.6
"318",248.938942356094,2027930.3
"319",248.960381353455,1752603.1
"329",250.942381109475,2100845.3
"353",255.027714606578,1634345.3
"363",255.231748581462,919987.3
"365",255.663428528323,1345288.6
"372",257.043419358449,1235918.8
"384",259.012921116007,3690615
"385",259.022437114836,768663.6
"405",262.671251665673,3826245.3
"412",263.163231497914,885250.3
"414",263.172921496091,1092258.9
"426",265.147889124592,80568024
"432",266.151260935853,10453783
"440",267.143689749173,3636053.5
"441",267.152181747576,690742.1
"442",267.154613747118,693558.2
"451",269.04339839183,998543
"461",269.679155272242,752824.4
"481",273.062954635735,716250
"492",275.038408264144,13280610
"500",276.041755075411,1172647.5
"507",277.070331881931,672623.7
"522",279.127046495055,1241473.9
"524",279.163493488199,1541892.5
"531",280.994873143709,8012552.5
"533",281.043328134594,1054412
"540",281.142643115913,755987.3
"547",283.080818751334,973216.6
"567",285.205613351651,913469
"569",285.208640351082,961853.2
"572",287.038459006885,948356.9
"575",287.07569799988,777927.6
"578",287.094010996436,667721
"584",287.221243972503,1065170.5
"592",288.956285646134,955731.7
"593",288.95784764584,13076820
"596",289.070170624712,781148.2
"604",289.961204457105,931870.8
"609",291.033399255421,734446.9
"612",291.085807245562,665842.9
"617",291.158577231874,678648.3
"625",293.027853880256,763108.2
"627",293.043332877344,742341.4
"634",293.179197851787,13627024
"640",294.182546663053,2018138.6
"642",295.059119498166,728444.1
"655",297.038315125871,1123823.6
"660",297.096298114964,747444
"665",297.151328104613,794040.1
"666",297.152987104301,9280440
"671",298.156331915568,1681538.8
"673",299.03849274963,663332.1
"675",299.053985746715,2668869.3
"689",301.051138371043,850904.4
"690",301.054112370483,4632792.5
"692",301.070040367487,819033.8
"708",303.122084981489,948335.7
"710",303.125517980843,1056111.9
"729",305.97262744529,915964.9
"730",305.978785444132,1193805.4
"731",305.982033443521,1178621.5
"732",305.985768442818,672925.8
"738",307.022590247788,965383.5
"739",307.0437912438,670473
"742",307.080608236875,879755.6
"744",307.08409023622,895115.8
"748",307.158222222275,713489.1
"757",309.038188868646,815188.9
"765",309.174065843087,3441182.5
"773",311.053970489469,1300384
"775",311.069163486611,739809
"782",311.166863468233,1310119.6
"783",311.1686334679,19064744
"789",312.171993279164,3259884
"793",313.054221271371,698951.5
"795",313.069731268114,693160.5
"813",315.069845848172,1135149.6
"821",315.194760821945,719285.9
"830",317.049070432615,1073903.1
"846",318.979718027258,762603.1
"868",321.174094566528,8062005.5
"876",322.177437355867,1378036
"878",323.005404182028,679591.1
"880",323.053853171856,858474.1
"889",324.099762952257,1136618
"891",324.103685951433,1242346.3
"896",325.033171756279,1055202.6
"900",325.102639741694,2631206.8
"907",325.184276724553,10121004
"912",326.187641513888,2010088
"915",327.048743333091,795291.2
"931",329.04899691312,1285904.8
"933",329.064477909869,2422161.5
"949",331.059061491088,721732.7
"950",331.061545490566,988164.8
"958",331.189455463711,834444.1
"970",333.111058060252,1875321
"977",333.209202039646,837118.5
"1005",337.169040208241,829016.8
"1013",339.048769813575,1066237.6
"1021",339.199890781846,1680069.6
"1029",341.06447039036,3002280
"1037",341.179239366263,762286
"1045",343.059038971582,1710095.4
"1046",343.061550971054,857487.5
"1059",344.199816732065,1064841.6
"1062",345.074699548375,891125.9
"1083",347.184191105468,740575.4
"1090",348.23110088566,2835475
"1103",350.228066466378,925364
"1104",350.246750462455,1111092.9
"1126",353.200223842346,2158209.3
"1157",359.072559609395,772366.1
"1158",359.075093608863,9399822
"1171",360.194761373778,1410367.9
"1174",361.072128189567,3068262.5
"1188",362.210340950589,1056088.1
"1189",362.969641791167,2319289
"1204",364.226010255364,2001006.8
"1218",366.241685869387,2588740
"1227",367.210105683947,700780.5
"1233",368.238685486987,826455.1
"1292",378.205303578507,732260.4
"1302",379.504034329817,687382.8
"1303",379.548073321384,747544.5
"1306",380.220926192541,798130.6
"1307",380.714089098107,1555717.6
"1334",385.178782243175,776562.3
"1377",393.277756692325,2407791.5
"1388",395.274824309912,855935.9
"1398",397.226517936187,1291919.6
"1412",401.085736197196,3217841.3
"1499",421.065696371288,951998.6
"1507",421.15530535413,1423363.6
"1528",426.119355403577,668136.1
"1550",431.088557452038,1192806.6
"1603",443.047754162005,7743562
"1604",443.095695152825,1304397.8
"1612",444.051047969887,1013784.3
"1615",445.093496770271,726314.3
"1626",447.134274379488,1404429
"1635",449.150029993497,2462512.3
"1663",455.938447693601,2296934
"1673",459.012902104882,771372.6
"1689",463.104241321443,1177518.4
"1700",465.145008930662,775616.3
"1782",485.058454117491,831683.3
"1791",485.282728074546,8254550
"1834",497.167069798846,757733.2
"1856",503.098990662959,916474.7
"1897",513.318326706086,1030046.4
"1901",515.135303358158,668462.5
"1911",519.114938596109,716525.1
"1916",521.109514214173,1086862.9
"1917",521.130802210097,831760.6
"1922",521.239837189218,769945.4
"1938",525.365766399155,676781.7
"1939",526.344804211682,1040191.7
"1946",527.333888022285,1941395
"1962",533.130649912279,985096.3
"1996",548.331190001569,722161.5
"2005",553.172099074597,1142579.4
"2006",554.344886850023,883123.8
"2014",559.146283930617,967504.4
"2017",560.712833630642,802565.3
"2059",597.198431644116,753426.9
"2060",599.177752265101,850829
