"","exp_mass","abundance"
"2",112.98560981001,2395967.3
"3",126.905022402586,12745794
"7",181.071775405284,842598.3
"13",197.022219057608,2350963.3
"15",199.019307139283,867287.1
"18",203.981905342238,736739.3
"19",203.98439934234,1248675.4
"20",203.985357342379,935459.4
"21",203.986181342413,1053923.5
"22",203.988390342503,907059.6
"23",203.99148534263,842819.7
"30",215.032802390443,849140.6
"34",217.048413328489,1973777.6
"36",219.027416267659,1063081.4
"52",239.032742652747,746558.9
"65",248.080031374656,2311989.3
"88",262.67123492616,731260.9
"89",262.879746919751,846339.1
"94",265.147884374415,18017992
"96",266.151230326638,2335593
"98",267.14370727938,807689.5
"114",275.038406903456,932065.6
"117",276.799226819611,4979300.5
"123",279.16352470703,2219071.8
"124",280.994831619829,1613191.8
"144",288.956252240728,709959.9
"145",288.957829240653,10081352
"156",293.179174039645,2895602.5
"161",297.152965850424,8346512.5
"162",298.156342802646,1383351.9
"177",305.97781643021,754461.4
"178",305.981239430047,979741.5
"179",305.984347429899,736125.6
"180",305.986796429783,703165.7
"183",308.984040287062,1360710
"184",309.174090278013,3429452.3
"188",311.166878183122,1102734.4
"189",311.168615183039,14762382
"192",312.171973135262,2938286.8
"196",313.164331088009,736142.1
"209",320.190037753465,852445.6
"211",321.174086706607,2349240.8
"213",323.096432615071,862188.8
"215",323.100326614885,896236.9
"217",323.189720610628,718639.3
"220",325.184282515653,11188004
"222",326.187624467877,2225341.5
"234",333.111008138205,1546216.4
"241",339.19989584827,2519158.8
"242",340.213028800027,809998.1
"244",342.228595704052,5090492.5
"248",343.231962656274,1154771.3
"254",353.200356181608,2303034.3
"256",359.075064901871,1559753.6
"257",360.181794849172,672549.6
"258",364.212920657221,889807.1
"260",379.56224292633,724959.3
"261",379.577687925594,731551.8
"262",379.581632925407,694047.9
"263",380.713961871488,2776006.3
"264",386.714895585741,1223320.5
"265",397.226562085206,1462821.1
"266",431.088613472791,905015.3
"267",443.047702903334,897286.5
"268",444.643154827363,1889934.1
"269",446.640145732272,954856.4
"270",447.134188708747,1267454.9
"271",448.63862563711,776131.6
"272",449.15000361276,3952091
"273",450.153468564977,923785.3
"274",465.144931851127,718812.1
"275",475.233816370723,770800.1
"276",485.282588892229,3316530
"277",486.286036844448,1037038.8
"280",512.334117604113,692593.4
"281",513.091085568068,841068
"282",526.349729936729,1891820.5
