"","abundance","exp_mass","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_mass2","C13_abund2","S34_mass","S34_abund","tag"
"1",2867838,695.434184878745,"C34H58N6O9","N6O9","CHNO",34,58,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,694.426908426585,695.43380394746,0.548554902773748,0.55,695,694.657656855189,0.342343144810798,9,0.264705882352941,1.70588235294118,0,53.4174251919462,49,0.9,70,0.8,696.437394914634,1131003,0,0,0,0,"Ambiguous"
"2",1795707,735.486637739843,"C34H66N6O11","N6O11","CHNO",34,66,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,734.479361287683,735.48623344726,0.550447847461304,0.55,735,734.665386789611,0.334613210389421,5,0.323529411764706,1.94117647058824,-6,56.4983813073154,51,0.9,70,0.9,0,0,0,0,0,0,"Ambiguous"
"3",3577114,719.491636484146,"C34H66N6O10","N6O10","CHNO",34,66,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,718.484360031986,719.49131882496,0.44212400893129,0.44,719,718.688245695208,0.311754304792316,5,0.294117647058824,1.94117647058824,-5,55.2680032594462,50,0.9,70,0.9,720.495096562923,1497306,0,0,0,0,"Ambiguous"
"4",3170192,693.439614807391,"C31H60N6O11","N6O11","CHNO",31,60,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,692.432338355231,693.43928325586,0.478821557365165,0.48,693,692.665313938595,0.334686061405023,5,0.354838709677419,1.93548387096774,-6,53.2640005233615,48,0.9,64,0.9,694.442854843281,1512200,0,0,0,0,"Ambiguous"
"5",4374859,661.449813662975,"C31H60N6O9","N6O9","CHNO",31,60,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,660.442537210815,661.44945401126,0.544561705692182,0.54,661,660.71123289192,0.288767108079696,5,0.290322580645161,1.93548387096774,-4,50.8032444276231,46,0.9,64,0.9,662.453153698868,1779327,0,0,0,0,"Ambiguous"
"6",3604101,637.392410723423,"C31H52N6O8","N6O8","CHNO",31,52,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,636.385134271263,637.39193913376,0.741044436674809,0.74,637,636.68069266341,0.319307336589759,9,0.258064516129032,1.67741935483871,1,48.9526663601231,45,0.9,64,0.8,638.395920850514,1111951,0,0,0,0,"Ambiguous"
"7",3988601,635.397780470811,"C28H54N6O10","N6O10","CHNO",28,54,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,634.390504018651,635.39741844216,0.570671610588312,0.57,635,634.688289632757,0.311710367243109,5,0.357142857142857,1.92857142857143,-5,48.7992416915385,44,0.9,58,0.9,636.400870597848,1456512,0,0,0,0,"Ambiguous"
"8",3904751,619.402818445107,"C28H54N6O9","N6O9","CHNO",28,54,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,618.395541992947,619.40250381986,0.508776706088617,0.51,619,618.711187724543,0.288812275456621,5,0.321428571428571,1.92857142857143,-4,47.5688636436692,43,0.9,58,0.9,620.406138572174,1132509,0,0,0,0,"Ambiguous"
"9",4695774,603.407966419417,"C28H54N6O8","N6O8","CHNO",28,54,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,602.400689967257,603.40758919756,0.626197585100488,0.63,603,602.734195693517,0.265804306482892,5,0.285714285714286,1.92857142857143,-3,46.3384855958,42,0.9,58,0.9,604.411386546497,1691573,0,0,0,0,"Ambiguous"
"10",4869597,545.366028177936,"C25H48N6O7","N6O7","CHNO",25,48,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,544.358751725776,545.36572438386,0.55807695756972,0.56,545,544.757067598799,0.242932401201301,5,0.28,1.92,-2,41.8737267639769,38,0.9,52,0.9,546.369408156185,1445494,0,0,0,0,"Ambiguous"
"11",3034215,521.308528699438,"C25H40N6O6","N6O6","CHNO",25,40,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,520.301252247278,521.30820950636,0.61347743475821,0.61,521,520.726430939138,0.273569060862201,9,0.24,1.6,3,40.0231486964769,37,0.9,52,0.8,522.311988677685,1033965,0,0,0,0,"Ambiguous"
"12",3389151,493.313622006231,"C24H40N6O5","N6O5","CHNO",24,40,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,492.306345554071,493.31329488406,0.66446872669567,0.66,493,492.762783608839,0.237216391160757,8,0.208333333333333,1.66666666666667,3,37.8696937255308,35,0.9,50,0.8,494.317042030652,1172306,0,0,0,0,"Ambiguous"
"13",4741189,487.324151860459,"C22H42N6O6","N6O6","CHNO",22,42,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,486.316875408299,487.32385957016,0.601028494222945,0.6,487,486.78000135894,0.219998641059817,5,0.272727272727273,1.90909090909091,-1,37.4089679321538,34,0.9,46,0.9,488.327471884878,1319091,0,0,0,0,"Ambiguous"
