"","abundance","exp_mass","formula","R_mass","recal_err"
"1",291474,166.99518,"C5H4O5",166.995251098942,0.938827472113737
"2",416244,177.08859,"C9H14O2",177.088665396257,0.364929172566911
"3",494547,191.1042,"C10H16O2",191.104281363465,0.159746341801946
"4",2416598,193.08351,"C9H14O3",193.083592206165,0.397819590429122
"5",356645,203.10425,"C11H16O2",203.10433647254,0.421641986393143
"6",1058624,205.11989,"C11H18O2",205.119977330707,0.372619366217035
"7",681179,207.09877,"C10H16O3",207.098858173224,1.48375458138312
"8",2768347,207.09916,"C10H16O3",207.09924817339,0.399402046448164
"9",1043833,209.07843,"C9H14O4",209.078519016073,0.425677644012086
"10",359979,208.10248,"C10H16O3",208.102568600558,0.231342697560516
"11",359979,208.10248,"C10H16O3",208.102568600558,0.231342697560516
"12",421462,217.11988,"C12H18O2",217.119897501912,0.0156464163241638
"13",2292672,219.09915,"C11H16O3",219.09916766146,0.0100589132498591
"14",1125315,219.13553,"C12H20O2",219.135547664392,0.0150521809205248
"15",6485104,221.11479,"C11H18O3",221.114807823939,0.0348118730979755
"16",2426653,223.09406,"C10H16O4",223.094077983487,0.00939681159212923
"17",354765,225.07331,"C9H14O5",225.073328143033,0.0732886732124484
"18",630657,227.08896,"C9H16O5",227.088978305514,0.0722036153775058
"19",482231,229.10464,"C9H18O5",229.104658467996,0.0598068906039136
"20",3272868,233.11479,"C12H18O3",233.114808791252,0.0288703556377389
"21",476839,233.15119,"C13H22O2",233.151208794187,0.0333154043641577
"22",2513754,235.09406,"C11H16O4",235.0940789508,0.00480258698118646
"23",9686365,235.13045,"C12H20O3",235.130468953734,0.0143264020023405
"24",8390163,237.1097,"C11H18O4",237.10971911328,0.0465201497978528
"25",620362,239.08898,"C10H16O5",239.088999272828,0.0191170173751603
"26",647941,241.1046,"C10H18O5",241.104619435306,0.105060827528503
"27",309184,243.12027,"C10H20O5",243.120289597788,0.0215200935950699
"28",390716,245.15119,"C14H22O2",245.1512097615,0.035630418179051
"29",2039219,247.13044,"C13H20O3",247.130459921046,0.022919529453956
"30",536247,247.16685,"C14H24O2",247.166869923981,0.0761976007563547
"31",3242603,249.1097,"C12H18O4",249.109720080593,0.0403961214921056
"32",3770990,249.14611,"C13H22O3",249.146130083528,0.0579361552812275
"33",515105,251.08897,"C11H16O5",251.088990240141,0.0177706677159684
"34",7758629,251.12535,"C12H20O4",251.125370243073,0.0396789305525435
"35",1671131,253.10464,"C11H18O5",253.104660402623,0.0617794390134314
"36",449868,257.13591,"C11H22O5",257.135930727581,0.0550913979018559
"37",3093176,261.14608,"C14H22O3",261.146101050839,0.0559002040067696
"38",3482473,263.12536,"C13H20O4",263.125381210388,0.00381159562199077
"39",3924844,263.16174,"C14H24O3",263.16176121332,0.0170976201586353
"40",721689,265.10465,"C12H18O5",265.104671369937,0.100352738390191
"41",4349980,265.14101,"C13H22O4",265.141031372868,0.00415479998935819
"42",975815,222.11818,"C11H18O3",222.118197904822,0.123283303361723
"43",444544,234.11814,"C12H18O3",234.118158872132,0.0497578983381176
"44",288118,236.09734,"C11H16O4",236.097359031674,0.322105091570104
"45",1279929,236.1338,"C12H20O3",236.133819034613,0.00656639083291499
"46",1170288,238.11304,"C11H18O4",238.113059194158,0.108979737404769
"47",348583,240.09164,"C10H16O5",240.091659353652,2.87534570981204
"48",583111,250.11312,"C12H18O4",250.113140161478,0.219971770749167
"49",468171,250.14942,"C13H22O3",250.149440164404,0.121865361540408
"50",973441,252.1287,"C12H20O4",252.128720323953,0.0590313793799291
"51",397970,262.1495,"C14H22O3",262.149521131724,0.192572443169291
"52",456642,264.12871,"C13H20O4",264.128731291267,0.0148268341536977
"53",462661,264.1651,"C14H24O3",264.1651212942,0.00220104894688044
"54",734580,266.14437,"C13H22O4",266.144391453748,0.0232298277291405
"55",2175178,267.12028,"C12H20O5",267.120182250825,0.42145407002864
"56",1787258,269.13591,"C12H22O5",269.135811513231,0.495587198399939
"57",485159,271.15162,"C12H24O5",271.151520775608,0.273580362506885
"58",1449338,275.16176,"C15H24O3",275.16165930815,0.386698383470872
"59",328219,277.10464,"C13H18O5",277.104538597178,0.383136058852652
"60",3287070,277.14098,"C14H22O4",277.14087858388,0.547329204687047
"61",3078177,277.17738,"C15H26O3",277.17727857056,0.49501146897162
"62",1583295,279.12025,"C13H20O5",279.120147859592,0.526547765807742
"63",5168322,279.15664,"C14H24O4",279.156537846276,0.510425843729038
"64",2250593,281.13589,"C13H22O5",281.135787121995,0.561193143880749
"65",1597439,283.15156,"C13H24O5",283.151456384387,0.489394993042151
